agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Felton Police Department,2016,Delaware,1423,DE0010700,4,12,2,4,8,0,1,5,8,0,0,3,3,2,0,0,0,5,0,1,0,1,0,0,3,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Felton Police Department,2015,Delaware,1408,DE0010700,4,7,3,9,16,0,0,3,3,0,0,5,10,0,0,0,0,7,0,1,0,1,0,0,1,0,3,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Felton Police Department,2014,Delaware,1377,DE0010700,4,6,2,5,12,3,1,9,7,0,1,6,7,0,0,0,1,9,0,2,0,2,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Felton Police Department,2013,Delaware,1351,DE0010700,2,15,3,3,11,0,2,10,6,0,0,7,11,2,0,0,0,8,0,3,0,2,1,0,2,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Felton Police Department,2012,Delaware,1334,DE0010700,5,15,4,4,14,1,1,4,1,1,0,11,11,0,0,0,0,3,0,3,1,2,0,0,2,1,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Felton Police Department,2011,Delaware,1311,DE0010700,4,14,1,5,7,0,0,12,2,1,0,6,2,1,0,0,0,8,0,7,0,1,3,0,0,0,2,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Felton Police Department,2010,Delaware,922,DE0010700,1,7,0,4,10,0,1,5,4,0,0,8,1,0,0,0,0,6,0,1,0,1,1,0,1,0,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Felton Police Department,2009,Delaware,916,DE0010700,1,3,2,2,13,0,0,5,1,0,0,2,1,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Felton Police Department,2008,Delaware,876,DE0010700,1,7,1,3,8,0,1,7,2,0,0,0,0,1,0,0,0,7,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Felton Police Department,2007,Delaware,857,DE0010700,4,8,3,6,12,0,2,6,1,0,0,3,0,0,0,0,0,5,0,3,0,2,2,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Felton Police Department,2006,Delaware,848,DE0010700,4,12,1,3,7,0,1,12,3,0,1,7,1,0,0,0,0,12,0,4,0,2,3,0,2,1,4,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Felton Police Department,2005,Delaware,830,DE0010700,3,15,5,12,15,3,3,4,3,0,1,4,0,1,0,0,0,5,0,2,0,3,3,0,0,2,3,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Felton Police Department,2004,Delaware,811,DE0010700,0,11,3,7,15,2,2,5,8,0,0,4,0,0,0,0,0,5,0,5,0,1,4,0,1,0,6,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Felton Police Department,2003,Delaware,802,DE0010700,4,11,2,2,15,2,2,5,8,0,1,2,0,1,0,0,0,5,0,3,0,2,3,0,1,0,4,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Felton Police Department,2002,Delaware,808,DE0010700,5,7,0,0,8,1,0,4,5,0,0,3,0,0,0,0,0,2,0,4,0,0,3,0,0,2,3,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Felton Police Department,2001,Delaware,797,DE0010700,1,2,2,0,9,0,0,7,4,0,0,1,0,0,0,0,0,5,0,3,0,1,3,0,0,3,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
