agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Burrillville Police Department,2016,Rhode Island,16357,RI0041600,1,51,5,24,61,6,4,24,83,0,4,2,0,0,0,0,1,1,0,4,0,9,3,1,10,7,8,0,4,2,2,2,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Burrillville Police Department,2015,Rhode Island,16318,RI0041600,14,70,5,20,76,8,1,23,61,0,5,22,2,0,0,0,4,1,1,1,0,2,1,0,10,4,15,0,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Burrillville Police Department,2014,Rhode Island,16198,RI0041600,17,66,9,22,73,8,0,40,63,0,0,26,1,0,0,0,0,1,0,9,0,2,3,2,9,2,1,0,8,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
Burrillville Police Department,2013,Rhode Island,16141,RI0041600,11,69,11,33,92,7,0,28,56,0,4,34,2,1,0,0,1,0,0,4,1,2,3,4,12,4,6,0,3,2,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
Burrillville Police Department,2012,Rhode Island,15941,RI0041600,33,82,4,72,117,12,1,37,80,0,2,35,0,2,0,0,2,0,0,4,1,1,3,1,11,2,7,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Burrillville Police Department,2011,Rhode Island,15936,RI0041600,33,53,8,38,104,18,0,29,77,0,3,19,0,0,0,0,2,1,0,4,0,4,6,3,5,4,11,1,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Burrillville Police Department,2010,Rhode Island,16637,RI0041600,21,65,6,56,119,10,0,30,90,0,1,10,0,1,0,0,0,0,0,6,1,5,4,2,3,5,8,0,4,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
Burrillville Police Department,2009,Rhode Island,16590,RI0041600,10,53,12,45,127,8,1,30,67,0,3,23,1,1,0,0,0,0,0,4,2,5,4,1,5,0,9,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Burrillville Police Department,2008,Rhode Island,16465,RI0041600,20,69,7,31,148,9,2,37,79,0,1,20,1,1,0,0,1,1,0,14,2,3,5,2,6,2,8,1,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Burrillville Police Department,2007,Rhode Island,16392,RI0041600,18,62,9,37,151,12,1,28,46,0,7,22,1,1,0,0,1,0,1,3,2,1,3,7,5,1,12,0,4,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
Burrillville Police Department,2006,Rhode Island,16431,RI0041600,22,62,5,32,116,9,2,39,67,0,3,15,1,0,0,0,0,1,0,9,2,4,10,2,5,1,5,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Burrillville Police Department,2005,Rhode Island,16425,RI0041600,29,70,9,40,152,10,2,44,56,0,5,20,1,0,0,0,0,1,0,13,2,3,3,2,3,0,11,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
