agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Kersey Police Department,2016,Colorado,1602,CO0620900,5,8,0,4,3,0,0,0,1,0,0,3,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Kersey Police Department,2015,Colorado,NA,CO0620900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kersey Police Department,2014,Colorado,1550,CO0620900,0,14,2,5,5,1,0,3,2,0,3,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kersey Police Department,2013,Colorado,1500,CO0620900,7,13,2,8,7,0,3,3,3,0,3,3,1,0,0,0,1,1,0,0,0,1,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kersey Police Department,2012,Colorado,1509,CO0620900,1,9,3,3,9,4,1,1,6,0,1,4,2,0,0,0,1,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Kersey Police Department,2011,Colorado,1479,CO0620900,4,16,2,4,12,3,3,0,10,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kersey Police Department,2010,Colorado,1472,CO0620900,2,18,5,5,17,2,2,2,8,0,1,5,1,0,0,0,0,2,0,0,0,1,0,0,2,0,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kersey Police Department,2009,Colorado,1467,CO0620900,6,6,1,9,14,3,3,2,8,1,1,5,0,1,0,0,0,1,0,0,0,1,0,0,3,0,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kersey Police Department,2008,Colorado,1450,CO0620900,1,19,2,5,18,3,5,1,17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Kersey Police Department,2007,Colorado,1421,CO0620900,2,7,1,2,27,6,5,0,12,0,0,4,1,0,0,0,0,0,0,2,1,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kersey Police Department,2006,Colorado,1427,CO0620900,1,6,4,8,30,5,3,1,18,0,0,10,0,0,0,0,0,1,0,1,0,0,4,0,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kersey Police Department,2005,Colorado,1390,CO0620900,4,12,0,10,21,6,6,2,10,0,0,9,0,1,0,0,0,0,0,2,1,0,5,0,2,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
