agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
South Hill Police Department,2016,Virginia,4503,VA0580500,22,50,6,7,67,3,0,13,20,0,4,16,57,4,0,0,0,1,0,2,8,9,6,1,9,1,6,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
South Hill Police Department,2015,Virginia,4515,VA0580500,9,31,9,12,54,7,0,2,41,0,3,13,115,3,0,0,0,0,0,2,11,6,9,1,4,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
South Hill Police Department,2014,Virginia,4573,VA0580500,13,39,6,24,41,6,1,0,37,0,2,10,64,5,0,0,1,0,1,1,10,3,4,0,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Hill Police Department,2013,Virginia,4592,VA0580500,11,39,7,10,34,2,0,0,32,0,1,5,71,7,0,0,1,0,0,2,6,0,0,0,3,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
South Hill Police Department,2012,Virginia,4686,VA0580500,25,79,12,18,65,14,2,0,54,0,2,15,66,6,0,0,0,0,0,1,7,3,3,0,0,2,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
South Hill Police Department,2011,Virginia,4706,VA0580500,23,62,9,12,68,12,2,0,52,4,3,24,74,3,0,0,3,0,0,3,7,4,4,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
South Hill Police Department,2010,Virginia,4528,VA0580500,28,62,12,11,65,7,0,0,31,1,2,11,64,5,0,0,0,0,0,5,6,7,1,0,3,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
South Hill Police Department,2009,Virginia,4558,VA0580500,45,78,8,23,84,6,0,1,54,4,2,21,96,5,1,0,1,0,0,2,7,4,2,1,4,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
South Hill Police Department,2008,Virginia,4556,VA0580500,24,72,17,26,89,8,2,0,80,1,2,19,62,13,1,0,2,0,1,3,15,3,4,1,3,2,6,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
South Hill Police Department,2007,Virginia,4618,VA0580500,31,64,10,32,102,9,3,0,59,1,0,23,56,5,0,1,0,0,0,0,9,0,7,2,6,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Hill Police Department,2006,Virginia,4653,VA0580500,29,96,17,24,83,19,5,0,94,2,1,21,44,6,1,0,0,0,0,2,13,1,17,0,3,0,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
South Hill Police Department,2005,Virginia,4648,VA0580500,31,80,25,27,109,11,2,0,87,2,0,12,33,6,0,0,0,0,1,3,9,4,21,1,2,1,2,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
South Hill Police Department,2004,Virginia,4674,VA0580500,14,67,12,29,97,9,1,2,137,0,1,3,39,5,2,0,1,0,0,3,3,4,26,0,2,2,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Hill Police Department,2003,Virginia,4655,VA0580500,6,49,11,32,78,12,1,4,122,0,3,0,26,5,0,0,1,0,0,0,5,5,28,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
