agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Brookings County Sheriff's Office,2016,South Dakota,10238,SD0050000,6,36,5,12,30,5,2,20,17,0,0,18,0,0,0,0,0,13,0,5,0,2,0,0,0,0,5,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brookings County Sheriff's Office,2015,South Dakota,9972,SD0050000,3,44,9,17,28,2,1,20,18,0,2,3,1,0,0,0,0,12,0,8,0,7,2,0,0,0,6,0,3,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brookings County Sheriff's Office,2014,South Dakota,10096,SD0050000,7,31,8,19,42,3,4,28,25,0,1,10,0,0,0,0,0,20,0,4,0,5,1,0,1,1,3,0,4,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brookings County Sheriff's Office,2013,South Dakota,10313,SD0050000,8,40,5,8,75,6,5,31,18,2,1,20,0,0,0,0,0,17,0,2,0,2,2,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
Brookings County Sheriff's Office,2012,South Dakota,10111,SD0050000,11,30,2,11,61,3,5,20,11,0,0,22,1,0,0,0,0,15,0,6,0,1,2,2,3,0,8,0,1,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brookings County Sheriff's Office,2011,South Dakota,10030,SD0050000,13,22,0,7,40,6,5,17,16,0,1,19,0,0,0,0,0,13,0,2,1,2,2,1,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Brookings County Sheriff's Office,2010,South Dakota,9851,SD0050000,15,32,3,20,42,2,3,9,23,1,0,23,0,0,0,1,0,10,0,3,0,4,5,0,3,0,12,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Brookings County Sheriff's Office,2009,South Dakota,9902,SD0050000,7,20,0,22,54,2,6,14,29,1,1,11,0,0,0,0,0,2,0,0,2,3,8,0,5,1,6,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0
Brookings County Sheriff's Office,2008,South Dakota,9887,SD0050000,7,15,5,17,55,3,2,24,49,0,2,3,0,0,0,0,0,0,0,1,0,2,4,0,3,2,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
Brookings County Sheriff's Office,2007,South Dakota,9737,SD0050000,6,15,0,2,20,2,0,2,19,0,1,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brookings County Sheriff's Office,2006,South Dakota,9479,SD0050000,2,21,1,3,32,2,0,11,25,0,0,12,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brookings County Sheriff's Office,2005,South Dakota,NA,SD0050000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brookings County Sheriff's Office,2004,South Dakota,9885,SD0050000,8,11,3,3,49,1,2,12,25,0,1,19,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brookings County Sheriff's Office,2003,South Dakota,9730,SD0050000,6,13,2,4,36,3,1,42,26,0,0,27,0,1,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brookings County Sheriff's Office,2002,South Dakota,9796,SD0050000,15,26,1,3,46,1,2,16,24,2,0,18,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brookings County Sheriff's Office,2001,South Dakota,9739,SD0050000,12,25,1,16,23,4,3,24,41,0,0,3,0,0,0,0,0,3,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
