agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Sp: Grand Traverse Cnty,2016,Michigan,0,MI2802800,9,33,6,13,17,1,0,389,21,0,10,4,25,0,0,0,2,0,0,0,5,25,5,0,1,4,8,0,5,3,0,20,0,9,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0
Sp: Grand Traverse Cnty,2015,Michigan,0,MI2802800,4,24,12,8,5,0,1,129,11,0,9,9,12,0,0,0,3,0,2,8,3,1,8,1,6,1,10,0,10,3,0,9,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
Sp: Grand Traverse Cnty,2014,Michigan,0,MI2802800,10,33,3,6,9,2,1,122,16,0,11,9,18,0,0,0,2,1,0,6,3,3,3,0,4,2,9,1,6,2,0,13,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Sp: Grand Traverse Cnty,2013,Michigan,0,MI2802800,13,23,5,17,18,5,0,85,18,0,9,11,12,0,0,2,2,0,0,6,2,2,1,0,7,0,9,0,4,2,0,7,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
Sp: Grand Traverse Cnty,2012,Michigan,0,MI2802800,9,16,2,8,16,2,0,71,14,0,13,10,9,0,1,0,2,0,0,3,3,4,4,0,5,1,4,0,3,2,1,1,0,0,0,1,0,0,0,2,1,1,2,0,1,0,0,0,0,0,0,0
Sp: Grand Traverse Cnty,2011,Michigan,0,MI2802800,16,41,7,28,23,5,2,122,34,0,12,18,23,0,1,1,7,0,0,5,6,4,2,0,13,1,11,0,8,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sp: Grand Traverse Cnty,2010,Michigan,0,MI2802800,24,65,10,30,37,3,1,110,50,0,12,17,31,2,0,0,2,0,0,10,7,4,8,1,13,0,12,2,7,8,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
Sp: Grand Traverse Cnty,2009,Michigan,0,MI2802800,35,69,17,57,50,10,3,120,59,2,8,26,30,0,1,2,1,28,0,7,5,2,7,0,14,1,26,0,2,7,0,4,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0
Sp: Grand Traverse Cnty,2008,Michigan,0,MI2802800,32,67,10,33,60,10,1,132,53,0,8,38,41,1,2,2,5,66,0,6,12,8,8,0,15,1,33,0,5,4,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
Sp: Grand Traverse Cnty,2007,Michigan,0,MI2802800,23,61,8,47,51,12,1,130,59,0,10,28,37,1,0,1,2,76,0,5,14,10,11,0,19,2,33,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
