agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Woodruff Police Department,2016,South Carolina,4137,SC0420200,16,54,13,22,37,10,1,27,24,0,0,22,10,4,1,0,0,8,1,5,0,18,3,2,2,3,7,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Woodruff Police Department,2015,South Carolina,4117,SC0420200,7,50,9,44,48,3,4,26,35,0,1,21,22,4,0,1,0,4,2,5,0,0,1,0,8,1,3,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Woodruff Police Department,2014,South Carolina,4136,SC0420200,28,65,14,34,47,5,3,22,23,0,1,32,10,5,2,0,0,6,0,5,0,6,9,2,9,3,3,3,3,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Woodruff Police Department,2013,South Carolina,4122,SC0420200,21,37,17,19,28,5,3,15,17,0,1,19,13,3,1,0,0,1,0,3,1,3,2,0,2,2,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Woodruff Police Department,2012,South Carolina,4164,SC0420200,11,27,11,16,32,6,2,18,8,1,2,37,8,0,1,2,2,1,0,1,0,2,2,1,5,1,10,1,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Woodruff Police Department,2011,South Carolina,4138,SC0420200,12,38,15,24,28,3,7,25,9,2,0,41,14,3,2,1,0,0,0,1,0,2,3,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
Woodruff Police Department,2010,South Carolina,4169,SC0420200,21,35,10,31,40,4,3,23,8,0,0,31,9,0,0,2,1,2,0,3,0,2,8,1,6,4,10,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Woodruff Police Department,2009,South Carolina,4089,SC0420200,16,45,10,24,46,4,11,36,12,2,2,38,17,6,4,3,0,3,0,3,0,4,5,0,1,1,4,2,2,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Woodruff Police Department,2008,South Carolina,4065,SC0420200,19,64,13,50,53,12,7,57,13,1,4,39,42,1,3,0,1,2,0,5,1,6,6,0,2,6,11,0,1,3,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Woodruff Police Department,2007,South Carolina,4076,SC0420200,17,60,27,48,91,5,11,42,49,2,6,40,45,4,3,1,0,6,0,11,0,5,9,1,5,4,8,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Woodruff Police Department,2006,South Carolina,4169,SC0420200,36,70,27,37,91,12,14,56,48,0,4,55,26,11,3,3,0,11,0,13,0,7,9,1,6,3,8,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Woodruff Police Department,2005,South Carolina,4203,SC0420200,27,73,32,46,65,11,6,40,28,0,1,52,21,3,3,4,1,4,0,18,1,15,10,2,4,1,9,0,1,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Woodruff Police Department,2004,South Carolina,4213,SC0420200,31,77,29,47,47,4,12,40,32,0,1,47,23,5,1,4,0,10,0,25,2,11,9,1,1,0,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Woodruff Police Department,2003,South Carolina,4242,SC0420200,19,66,13,54,1,14,10,33,29,2,2,15,19,2,0,0,1,0,0,6,0,0,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Woodruff Police Department,2002,South Carolina,4329,SC0420200,19,14,34,44,0,6,14,13,39,3,0,13,17,11,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Woodruff Police Department,2001,South Carolina,4283,SC0420200,18,21,44,34,0,9,11,16,48,2,3,7,15,1,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
