agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Lake Village Police Department,2016,Arkansas,2388,AR0090300,9,45,6,32,49,1,0,13,37,1,1,0,5,2,0,0,0,5,0,29,0,11,7,0,8,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Village Police Department,2015,Arkansas,2417,AR0090300,29,41,8,28,46,2,0,5,41,1,1,0,5,2,0,0,0,1,0,19,0,2,3,2,5,4,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Village Police Department,2014,Arkansas,2464,AR0090300,33,28,10,39,36,3,0,5,85,3,0,5,7,5,1,0,0,2,0,15,0,7,7,2,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Village Police Department,2013,Arkansas,2482,AR0090300,12,10,29,33,34,4,1,13,65,0,0,3,12,1,0,0,0,2,1,29,0,5,3,1,4,8,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Village Police Department,2012,Arkansas,2567,AR0090300,12,23,49,39,42,2,0,22,60,0,1,14,9,7,1,0,0,2,0,34,0,11,3,1,10,9,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Village Police Department,2011,Arkansas,2594,AR0090300,4,14,44,21,20,0,0,14,45,0,0,6,8,1,0,0,0,1,1,34,0,7,5,0,6,9,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Village Police Department,2010,Arkansas,2301,AR0090300,2,20,57,32,50,1,0,36,43,0,1,2,1,1,0,0,0,0,0,47,0,6,6,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Village Police Department,2009,Arkansas,2342,AR0090300,1,5,82,59,37,0,0,5,35,0,1,6,5,4,0,0,0,0,0,49,0,9,7,4,2,3,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Village Police Department,2008,Arkansas,2413,AR0090300,4,26,51,45,30,1,0,8,27,0,3,3,3,2,0,0,0,1,1,34,0,4,8,5,3,4,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Village Police Department,2007,Arkansas,2552,AR0090300,3,29,46,21,31,2,0,11,32,0,6,2,3,2,0,0,0,1,0,35,0,4,5,1,1,3,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Lake Village Police Department,2006,Arkansas,2638,AR0090300,7,57,2,30,36,2,2,23,45,0,2,3,3,1,0,0,1,0,0,34,0,9,9,1,0,4,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Village Police Department,2005,Arkansas,2684,AR0090300,6,64,4,27,29,0,2,11,30,0,0,6,2,3,1,0,1,0,0,29,0,4,3,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Village Police Department,2004,Arkansas,2729,AR0090300,3,82,11,24,31,4,1,20,40,0,1,5,4,3,0,0,0,0,1,26,0,10,5,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Village Police Department,2003,Arkansas,2742,AR0090300,1,69,22,38,54,3,0,36,20,0,2,1,0,1,0,0,0,0,0,39,0,13,8,1,1,2,3,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
