agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Medina Police Department,2016,Tennessee,4238,TN0270900,24,19,6,6,14,1,1,4,8,0,1,19,1,2,0,0,0,3,0,28,1,4,5,0,1,0,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Medina Police Department,2015,Tennessee,4182,TN0270900,11,24,3,9,17,1,0,8,8,0,0,15,1,0,0,0,0,7,0,34,0,0,1,0,5,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Medina Police Department,2014,Tennessee,4051,TN0270900,8,14,5,8,16,1,0,16,7,0,0,11,1,1,0,0,0,15,0,13,0,0,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Medina Police Department,2013,Tennessee,3920,TN0270900,4,16,2,6,16,1,2,29,6,0,0,7,0,1,0,0,0,20,0,19,0,0,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Medina Police Department,2012,Tennessee,3527,TN0270900,3,21,1,8,11,0,0,8,11,0,0,3,0,0,0,0,0,5,0,19,0,1,2,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Medina Police Department,2011,Tennessee,3510,TN0270900,20,17,4,11,20,1,2,13,12,0,0,6,0,0,0,0,0,13,0,12,0,1,1,1,8,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Medina Police Department,2010,Tennessee,2465,TN0270900,4,16,3,13,24,1,0,5,11,0,0,8,1,0,0,0,0,5,0,26,1,3,3,1,6,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Medina Police Department,2009,Tennessee,2342,TN0270900,17,11,8,7,20,1,5,9,6,0,0,11,0,0,0,0,0,1,0,13,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Medina Police Department,2008,Tennessee,2022,TN0270900,4,9,5,11,20,2,1,13,6,0,0,3,0,1,0,0,0,5,0,9,0,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Medina Police Department,2007,Tennessee,1609,TN0270900,11,12,8,7,16,2,2,27,14,0,0,5,0,0,0,0,0,18,0,10,0,8,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Medina Police Department,2006,Tennessee,1306,TN0270900,2,13,8,11,16,2,2,17,10,0,0,3,0,0,0,0,0,8,0,7,0,2,5,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Medina Police Department,2005,Tennessee,1116,TN0270900,3,4,4,12,13,2,2,24,8,0,0,3,0,0,1,0,0,13,0,1,0,2,4,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Medina Police Department,2004,Tennessee,962,TN0270900,2,6,4,3,10,3,3,44,8,0,1,3,0,0,0,0,0,20,0,3,0,3,10,0,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Medina Police Department,2003,Tennessee,970,TN0270900,1,11,3,5,17,0,3,19,3,0,0,4,2,0,0,0,0,12,0,4,0,3,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Medina Police Department,2002,Tennessee,987,TN0270900,8,3,5,10,7,1,1,18,11,0,0,5,0,0,0,0,0,12,0,5,1,6,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Medina Police Department,2001,Tennessee,978,TN0270900,1,18,5,5,10,1,1,28,1,0,0,4,0,0,0,0,0,11,0,5,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Medina Police Department,2000,Tennessee,0,TN0270900,0,7,4,4,2,0,1,30,2,0,0,2,1,1,0,0,0,21,0,4,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
