agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Fairborn Police Department,2016,Ohio,33587,OH0290100,201,278,26,189,218,56,18,334,305,0,28,119,30,21,2,2,4,140,3,133,0,22,17,8,23,12,43,9,16,58,1,9,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairborn Police Department,2015,Ohio,33423,OH0290100,184,290,22,197,238,33,9,373,289,3,22,98,42,25,2,1,1,146,1,121,0,16,29,4,15,17,67,10,11,50,0,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairborn Police Department,2014,Ohio,33276,OH0290100,240,322,11,210,238,28,17,252,357,10,15,100,40,22,0,1,0,83,0,111,0,14,33,5,23,36,51,10,19,39,2,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairborn Police Department,2013,Ohio,32820,OH0290100,151,258,17,216,230,26,16,212,369,1,14,120,49,23,0,2,1,20,2,88,0,11,32,3,22,16,66,2,15,21,1,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairborn Police Department,2012,Ohio,32618,OH0290100,210,270,19,236,319,39,26,144,297,3,12,104,45,24,2,2,2,40,2,103,0,16,26,2,22,13,52,8,23,32,0,7,3,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairborn Police Department,2011,Ohio,32376,OH0290100,194,283,12,272,361,42,16,151,355,7,15,131,37,48,8,3,2,47,0,129,0,10,20,2,35,12,39,14,12,25,0,7,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairborn Police Department,2010,Ohio,31731,OH0290100,194,254,14,259,392,29,11,232,305,1,9,163,42,35,1,0,3,52,0,94,0,15,31,7,37,4,60,8,20,39,0,1,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairborn Police Department,2009,Ohio,32451,OH0290100,251,302,28,293,444,53,26,258,377,9,27,114,66,27,9,0,3,77,1,133,0,22,33,5,36,13,85,7,14,38,1,10,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Fairborn Police Department,2008,Ohio,32463,OH0290100,252,348,15,258,417,53,42,317,389,2,30,85,51,20,0,5,1,78,2,146,0,22,37,2,16,13,93,10,16,40,1,11,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairborn Police Department,2007,Ohio,31705,OH0290100,301,336,40,196,515,67,42,263,397,6,35,110,49,40,6,2,1,86,1,134,0,10,30,9,36,20,54,4,13,47,0,8,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairborn Police Department,2006,Ohio,31689,OH0290100,271,250,51,202,610,88,62,189,361,4,34,105,44,37,3,2,0,72,0,114,0,11,44,5,34,26,45,8,15,38,0,3,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairborn Police Department,2005,Ohio,32425,OH0290100,254,359,72,319,578,75,139,181,470,5,41,101,75,46,4,3,1,78,1,165,0,26,64,14,26,20,23,7,21,46,0,3,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
