agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
North Canton Police Department,2016,Ohio,17435,OH0761100,46,57,5,48,86,6,5,46,131,1,4,28,53,4,0,1,1,42,1,27,0,5,13,1,4,16,3,1,5,58,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Canton Police Department,2015,Ohio,17496,OH0761100,50,48,12,57,83,2,3,30,114,0,4,33,64,2,1,0,0,32,0,30,0,3,7,1,3,6,3,2,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Canton Police Department,2014,Ohio,17503,OH0761100,33,51,5,50,90,4,5,43,113,2,3,38,34,2,1,4,1,34,0,35,0,5,7,3,3,4,3,2,2,41,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
North Canton Police Department,2013,Ohio,17380,OH0761100,95,42,2,58,111,8,6,51,123,0,2,47,55,8,0,3,0,49,0,34,0,6,10,1,5,20,5,3,0,29,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
North Canton Police Department,2012,Ohio,17464,OH0761100,72,69,7,80,140,12,6,67,116,2,1,33,30,7,0,0,1,54,0,40,0,0,8,3,3,9,3,2,6,31,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Canton Police Department,2011,Ohio,17501,OH0761100,57,65,6,90,179,8,24,56,96,1,3,31,32,7,0,1,1,48,0,26,0,3,6,2,5,10,6,2,0,55,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Canton Police Department,2010,Ohio,16737,OH0761100,58,51,2,72,127,5,14,32,79,0,2,30,58,7,1,0,1,9,0,19,0,5,7,3,7,6,4,0,3,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Canton Police Department,2009,Ohio,16929,OH0761100,67,43,5,55,129,3,21,37,66,1,2,46,40,3,1,0,0,1,0,22,0,5,11,2,2,10,1,1,3,30,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Canton Police Department,2008,Ohio,16886,OH0761100,54,48,0,62,132,12,41,15,55,4,5,35,24,1,1,0,0,0,0,21,0,3,9,1,3,11,1,1,1,26,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
North Canton Police Department,2007,Ohio,16761,OH0761100,35,57,3,60,136,8,20,22,68,1,4,45,37,7,1,0,0,2,0,37,0,1,8,5,5,10,2,2,4,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
