agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Altavista Police Department,2016,Virginia,3478,VA0160100,9,48,1,5,49,0,5,7,27,0,1,8,49,1,0,0,0,0,1,2,1,7,8,0,2,0,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Altavista Police Department,2015,Virginia,3462,VA0160100,18,41,1,15,39,4,2,7,21,0,0,11,58,1,0,1,1,1,0,1,3,2,2,0,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Altavista Police Department,2014,Virginia,3499,VA0160100,14,34,6,9,34,7,2,7,18,0,0,6,29,1,0,0,0,0,0,0,2,5,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Altavista Police Department,2013,Virginia,3486,VA0160100,9,31,6,4,11,0,0,1,14,0,0,3,26,2,0,1,0,1,0,0,3,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Altavista Police Department,2012,Virginia,3500,VA0160100,4,28,4,8,27,3,1,11,14,3,0,4,41,0,0,0,0,3,0,2,1,2,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Altavista Police Department,2011,Virginia,3491,VA0160100,24,43,7,12,34,3,1,9,18,3,1,14,49,0,0,0,0,1,0,1,1,2,4,0,4,1,8,2,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Altavista Police Department,2010,Virginia,3340,VA0160100,18,45,7,13,50,3,5,9,23,3,0,14,76,4,1,0,0,1,0,4,3,8,7,0,2,0,6,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Altavista Police Department,2009,Virginia,3362,VA0160100,13,50,8,23,50,6,2,6,21,1,1,12,28,2,1,1,0,3,0,0,2,4,2,1,3,1,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
Altavista Police Department,2008,Virginia,3371,VA0160100,18,41,10,19,44,13,1,11,44,1,0,13,14,4,0,0,0,3,0,2,4,3,3,1,3,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
Altavista Police Department,2007,Virginia,3379,VA0160100,22,44,6,13,43,8,4,15,46,1,3,24,13,1,0,0,0,0,0,0,3,3,4,0,2,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Altavista Police Department,2006,Virginia,3419,VA0160100,21,64,6,8,65,10,7,8,25,6,1,14,13,4,0,0,1,1,0,5,2,7,7,3,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Altavista Police Department,2005,Virginia,3415,VA0160100,41,59,4,15,68,10,19,11,24,1,0,22,9,3,0,0,0,3,0,1,2,4,12,0,3,0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Altavista Police Department,2004,Virginia,3372,VA0160100,53,47,4,18,48,13,0,18,23,2,0,19,20,1,0,0,0,2,0,5,2,8,9,0,3,0,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Altavista Police Department,2003,Virginia,3424,VA0160100,13,31,4,9,39,9,0,15,16,0,1,21,12,0,0,0,0,2,1,0,0,3,11,1,3,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Altavista Police Department,2002,Virginia,3529,VA0160100,13,39,4,13,31,7,0,2,21,0,1,20,12,1,0,0,0,1,0,6,3,5,11,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
