agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Turner Police Department,2016,Oregon,2010,OR0241000,4,4,0,5,3,3,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turner Police Department,2015,Oregon,1957,OR0241000,6,5,1,0,7,2,5,6,1,0,2,1,1,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turner Police Department,2014,Oregon,1902,OR0241000,9,8,1,6,6,2,7,5,12,0,0,2,1,0,0,0,0,0,0,1,0,1,2,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turner Police Department,2013,Oregon,1896,OR0241000,4,7,0,7,8,2,1,6,8,0,0,1,1,0,0,0,0,0,1,2,0,1,1,0,1,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Turner Police Department,2012,Oregon,1889,OR0241000,9,3,2,6,10,8,2,4,10,0,0,1,1,0,0,0,0,0,1,3,0,1,2,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turner Police Department,2011,Oregon,1874,OR0241000,10,9,6,5,14,2,2,6,3,0,1,5,0,1,0,0,0,0,0,6,1,1,1,0,1,0,6,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turner Police Department,2010,Oregon,1782,OR0241000,6,14,3,16,30,1,3,17,12,0,0,5,2,0,0,0,0,0,0,9,1,1,1,3,5,0,9,1,3,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turner Police Department,2009,Oregon,1784,OR0241000,9,9,7,12,46,3,0,13,23,0,1,4,1,0,0,0,0,0,0,8,0,1,1,1,2,0,5,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turner Police Department,2008,Oregon,1741,OR0241000,11,16,5,7,50,5,4,12,17,0,0,4,3,2,1,0,0,0,0,14,0,4,6,1,0,0,9,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turner Police Department,2007,Oregon,1689,OR0241000,18,18,5,11,42,3,4,17,19,0,0,9,1,0,0,0,0,0,0,17,0,6,5,0,2,0,9,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Turner Police Department,2006,Oregon,1597,OR0241000,16,13,4,18,48,2,0,20,22,0,1,2,0,0,0,0,0,0,0,11,0,3,5,1,2,1,10,2,2,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Turner Police Department,2005,Oregon,1559,OR0241000,7,15,1,14,32,6,3,19,12,1,0,4,2,0,0,0,0,0,0,13,0,2,1,0,0,0,5,0,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
