agency,year,state,population,ORI,number_of_months_reported,female_employees_civilians,female_employees_officers,female_employees_total,male_employees_civilians,male_employees_officers,male_employees_total,total_employees_civilians,total_employees_officers,total_employees_total,officers_killed_by_accident,officers_killed_by_felony,officers_killed_total,assaults_with_injury_gun,assaults_with_injury_knife,assaults_with_injury_oth_weap,assaults_with_injury_total,assaults_with_injury_unarmed,assaults_no_injury_gun,assaults_no_injury_knife,assaults_no_injury_oth_weap,assaults_no_injury_total,assaults_no_injury_unarmed,ambush_assault_gun,ambush_assault_knife,ambush_assault_oth_weap,ambush_assault_unarmed,ambush_total_assaults,burglary_assault_gun,burglary_assault_knife,burglary_assault_oth_weap,burglary_assault_unarmed,burglary_total_assaults,deranged_assault_gun,deranged_assault_knife,deranged_assault_oth_weap,deranged_assault_unarmed,deranged_total_assaults,disturbance_assault_gun,disturbance_assault_knife,disturbance_assault_oth_weap,disturbance_assault_unarmed,disturbance_total_assaults,oth_arrest_assault_gun,oth_arrest_assault_knife,oth_arrest_assault_oth_weap,oth_arrest_assault_unarmed,oth_arrest_total_assaults,prisoner_assault_gun,prisoner_assault_knife,prisoner_assault_oth_weap,prisoner_assault_unarmed,prisoner_total_assaults,riot_assault_gun,riot_assault_knife,riot_assault_oth_weap,riot_assault_unarmed,riot_total_assaults,robbery_assault_gun,robbery_assault_knife,robbery_assault_oth_weap,robbery_assault_unarmed,robbery_total_assaults,susp_pers_assault_gun,susp_pers_assault_knife,susp_pers_assault_oth_weap,susp_pers_assault_unarmed,susp_pers_total_assaults,traffic_assault_gun,traffic_assault_knife,traffic_assault_oth_weap,traffic_assault_unarmed,traffic_total_assaults,all_other_assault_gun,all_other_assault_knife,all_other_assault_oth_weap,all_other_assault_unarmed,total_assault_gun,total_assault_knife,total_assault_oth_weap,total_assault_unarmed,total_assaults_total
Houston Police Department,2021-12-01,Texas,2290746,TXHPD00,12,628,905,1533,371,4345,4716,999,5250,6249,0,0,0,0,0,1,13,12,1,0,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,10,11,0,0,0,5,5,0,0,0,1,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,5,1,0,1,27,29
Houston Police Department,2021-11-01,Texas,2290746,TXHPD00,12,628,905,1533,371,4345,4716,999,5250,6249,0,0,0,1,0,3,11,7,5,2,2,25,16,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,2,0,2,1,2,1,10,14,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,2,0,1,2,5,2,0,0,0,2,1,0,1,2,6,2,5,23,36
Houston Police Department,2021-10-01,Texas,2290746,TXHPD00,12,628,905,1533,371,4345,4716,999,5250,6249,0,0,0,0,0,10,26,16,5,1,7,35,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,9,3,0,13,17,33,1,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,3,1,5,0,0,0,4,5,1,17,38,61
Houston Police Department,2021-09-01,Texas,2290746,TXHPD00,12,628,905,1533,371,4345,4716,999,5250,6249,0,0,0,0,0,0,16,16,5,0,5,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,4,8,0,0,3,20,23,0,0,1,3,4,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2,0,0,1,0,1,0,0,0,6,5,0,5,36,46
Houston Police Department,2021-08-01,Texas,2290746,TXHPD00,12,628,905,1533,371,4345,4716,999,5250,6249,0,0,0,0,0,1,15,14,0,1,4,27,22,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1,0,3,4,0,0,1,19,20,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,3,4,0,0,0,4,0,1,5,36,42
Houston Police Department,2021-07-01,Texas,2290746,TXHPD00,12,628,905,1533,371,4345,4716,999,5250,6249,0,0,0,1,0,3,24,20,5,0,3,34,26,1,0,0,1,2,0,0,0,0,0,0,0,0,2,2,1,0,0,10,11,0,0,2,10,12,0,0,0,6,6,0,0,0,0,0,0,0,0,1,1,0,0,3,6,9,0,0,0,3,3,4,0,1,7,6,0,6,46,58
Houston Police Department,2021-06-01,Texas,2290746,TXHPD00,12,628,905,1533,371,4345,4716,999,5250,6249,0,0,0,0,1,2,21,18,7,0,3,29,19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,24,26,0,0,2,5,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,1,0,1,1,3,0,1,0,7,7,1,5,37,50
Houston Police Department,2021-05-01,Texas,2290746,TXHPD00,12,628,905,1533,371,4345,4716,999,5250,6249,0,0,0,1,0,2,12,9,2,2,1,28,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,23,25,0,0,1,4,5,0,0,1,0,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,1,1,0,0,3,3,2,3,32,40
Houston Police Department,2021-04-01,Texas,2290746,TXHPD00,12,628,905,1533,371,4345,4716,999,5250,6249,0,0,0,0,0,2,25,23,1,0,4,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,5,0,0,4,23,27,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,2,3,0,0,1,1,1,0,6,38,45
Houston Police Department,2021-03-01,Texas,2290746,TXHPD00,12,628,905,1533,371,4345,4716,999,5250,6249,0,0,0,0,0,1,13,12,4,0,7,30,19,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,2,17,21,0,0,1,7,8,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,4,0,4,1,0,1,3,4,0,8,31,43
