agency,year,state,population,ORI,female_employees_civilians,female_employees_officers,female_employees_total,male_employees_civilians,male_employees_officers,male_employees_total,total_employees_civilians,total_employees_officers,total_employees_total,officers_killed_by_accident,officers_killed_by_felony,officers_killed_total,assaults_with_injury_gun,assaults_with_injury_knife,assaults_with_injury_oth_weap,assaults_with_injury_total,assaults_with_injury_unarmed,assaults_no_injury_gun,assaults_no_injury_knife,assaults_no_injury_oth_weap,assaults_no_injury_total,assaults_no_injury_unarmed,ambush_assault_gun,ambush_assault_knife,ambush_assault_oth_weap,ambush_assault_unarmed,ambush_total_assaults,burglary_assault_gun,burglary_assault_knife,burglary_assault_oth_weap,burglary_assault_unarmed,burglary_total_assaults,deranged_assault_gun,deranged_assault_knife,deranged_assault_oth_weap,deranged_assault_unarmed,deranged_total_assaults,disturbance_assault_gun,disturbance_assault_knife,disturbance_assault_oth_weap,disturbance_assault_unarmed,disturbance_total_assaults,oth_arrest_assault_gun,oth_arrest_assault_knife,oth_arrest_assault_oth_weap,oth_arrest_assault_unarmed,oth_arrest_total_assaults,prisoner_assault_gun,prisoner_assault_knife,prisoner_assault_oth_weap,prisoner_assault_unarmed,prisoner_total_assaults,riot_assault_gun,riot_assault_knife,riot_assault_oth_weap,riot_assault_unarmed,riot_total_assaults,robbery_assault_gun,robbery_assault_knife,robbery_assault_oth_weap,robbery_assault_unarmed,robbery_total_assaults,susp_pers_assault_gun,susp_pers_assault_knife,susp_pers_assault_oth_weap,susp_pers_assault_unarmed,susp_pers_total_assaults,traffic_assault_gun,traffic_assault_knife,traffic_assault_oth_weap,traffic_assault_unarmed,traffic_total_assaults,all_other_assault_gun,all_other_assault_knife,all_other_assault_oth_weap,all_other_assault_unarmed,total_assault_gun,total_assault_knife,total_assault_oth_weap,total_assault_unarmed,total_assaults_total
Detroit Police Department,2023-12-01,Michigan,615501,MI82349,495,626,1121,184,1839,2023,679,2465,3144,0,0,0,0,0,2,3,1,5,0,10,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,1,0,0,4,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,1,0,4,0,5,0,0,1,3,5,0,12,10,27
Detroit Police Department,2023-11-01,Michigan,615501,MI82349,495,626,1121,184,1839,2023,679,2465,3144,0,0,0,0,0,1,4,3,1,0,8,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,1,0,2,0,1,0,9,6,16
Detroit Police Department,2023-10-01,Michigan,615501,MI82349,495,626,1121,184,1839,2023,679,2465,3144,0,0,0,0,0,1,7,6,3,0,5,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,11,13,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,3,5,2,0,3,4,3,0,6,22,31
Detroit Police Department,2023-09-01,Michigan,615501,MI82349,495,626,1121,184,1839,2023,679,2465,3144,0,0,0,0,0,4,11,7,3,2,6,26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,7,12,0,0,2,1,3,0,0,0,2,2,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,1,0,1,4,3,2,10,22,37
Detroit Police Department,2023-08-01,Michigan,615501,MI82349,495,626,1121,184,1839,2023,679,2465,3144,0,0,0,3,0,2,7,2,2,0,8,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,3,8,0,0,2,1,3,0,0,2,0,2,0,0,3,0,3,0,0,0,0,0,0,0,0,1,1,0,0,3,3,6,0,0,0,2,5,0,10,11,26
Detroit Police Department,2023-07-01,Michigan,615501,MI82349,495,626,1121,184,1839,2023,679,2465,3144,0,0,0,0,0,1,4,3,2,0,5,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,2,0,3,0,2,0,6,14,22
Detroit Police Department,2023-06-01,Michigan,615501,MI82349,495,626,1121,184,1839,2023,679,2465,3144,0,0,0,1,0,2,7,4,3,0,1,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,8,0,0,0,2,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,0,0,3,4,0,3,15,22
Detroit Police Department,2023-05-01,Michigan,615501,MI82349,495,626,1121,184,1839,2023,679,2465,3144,0,0,0,0,0,2,9,7,0,0,4,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,13,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,1,4,0,0,6,19,25
Detroit Police Department,2023-04-01,Michigan,615501,MI82349,495,626,1121,184,1839,2023,679,2465,3144,0,0,0,0,0,0,4,4,2,0,3,16,11,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,2,0,0,9,11,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,15,20
Detroit Police Department,2023-03-01,Michigan,615501,MI82349,495,626,1121,184,1839,2023,679,2465,3144,0,0,0,2,0,1,6,3,7,1,4,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,7,12,2,0,0,2,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,3,2,7,1,0,0,0,9,1,5,12,27
