agency,year,state,population,ORI,female_employees_civilians,female_employees_officers,female_employees_total,male_employees_civilians,male_employees_officers,male_employees_total,total_employees_civilians,total_employees_officers,total_employees_total,officers_killed_by_accident,officers_killed_by_felony,officers_killed_total,assaults_with_injury_gun,assaults_with_injury_knife,assaults_with_injury_oth_weap,assaults_with_injury_total,assaults_with_injury_unarmed,assaults_no_injury_gun,assaults_no_injury_knife,assaults_no_injury_oth_weap,assaults_no_injury_total,assaults_no_injury_unarmed,ambush_assault_gun,ambush_assault_knife,ambush_assault_oth_weap,ambush_assault_unarmed,ambush_total_assaults,burglary_assault_gun,burglary_assault_knife,burglary_assault_oth_weap,burglary_assault_unarmed,burglary_total_assaults,deranged_assault_gun,deranged_assault_knife,deranged_assault_oth_weap,deranged_assault_unarmed,deranged_total_assaults,disturbance_assault_gun,disturbance_assault_knife,disturbance_assault_oth_weap,disturbance_assault_unarmed,disturbance_total_assaults,oth_arrest_assault_gun,oth_arrest_assault_knife,oth_arrest_assault_oth_weap,oth_arrest_assault_unarmed,oth_arrest_total_assaults,prisoner_assault_gun,prisoner_assault_knife,prisoner_assault_oth_weap,prisoner_assault_unarmed,prisoner_total_assaults,riot_assault_gun,riot_assault_knife,riot_assault_oth_weap,riot_assault_unarmed,riot_total_assaults,robbery_assault_gun,robbery_assault_knife,robbery_assault_oth_weap,robbery_assault_unarmed,robbery_total_assaults,susp_pers_assault_gun,susp_pers_assault_knife,susp_pers_assault_oth_weap,susp_pers_assault_unarmed,susp_pers_total_assaults,traffic_assault_gun,traffic_assault_knife,traffic_assault_oth_weap,traffic_assault_unarmed,traffic_total_assaults,all_other_assault_gun,all_other_assault_knife,all_other_assault_oth_weap,all_other_assault_unarmed,total_assault_gun,total_assault_knife,total_assault_oth_weap,total_assault_unarmed,total_assaults_total
San Antonio Police Department,2023-12-01,Texas,1490038,TXSPD00,436,318,754,207,2101,2308,643,2419,3062,0,0,0,0,0,3,19,16,3,2,1,8,2,0,0,0,1,1,0,0,0,0,0,2,0,0,0,2,1,0,2,3,6,0,2,1,10,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,3,2,4,18,27
San Antonio Police Department,2023-11-01,Texas,1490038,TXSPD00,436,318,754,207,2101,2308,643,2419,3062,0,0,0,1,0,1,10,8,3,0,0,4,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,3,7,0,0,0,1,4,0,1,9,14
San Antonio Police Department,2023-10-01,Texas,1490038,TXSPD00,436,318,754,207,2101,2308,643,2419,3062,0,0,0,2,0,0,10,8,8,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,2,5,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,3,0,6,4,0,0,1,10,0,3,8,21
San Antonio Police Department,2023-09-01,Texas,1490038,TXSPD00,436,318,754,207,2101,2308,643,2419,3062,0,0,0,1,0,5,18,12,1,1,2,6,2,0,0,0,1,1,0,0,0,1,1,0,0,0,2,2,1,0,0,0,1,1,0,3,2,6,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,1,4,2,1,7,14,24
San Antonio Police Department,2023-08-01,Texas,1490038,TXSPD00,436,318,754,207,2101,2308,643,2419,3062,0,0,0,4,0,3,24,17,2,0,0,2,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,6,6,2,0,0,4,6,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,4,4,3,0,0,1,4,1,0,0,0,6,0,3,17,26
San Antonio Police Department,2023-07-01,Texas,1490038,TXSPD00,436,318,754,207,2101,2308,643,2419,3062,0,0,0,0,0,1,16,15,4,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,1,1,5,11,0,0,0,5,5,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2,16,23
San Antonio Police Department,2023-06-01,Texas,1490038,TXSPD00,436,318,754,207,2101,2308,643,2419,3062,0,0,0,0,0,6,22,16,1,0,1,4,2,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,0,0,0,3,3,0,0,5,5,10,0,0,0,3,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,1,0,7,18,26
San Antonio Police Department,2023-05-01,Texas,1490038,TXSPD00,436,318,754,207,2101,2308,643,2419,3062,0,0,0,0,0,2,15,13,5,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,6,10,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,0,1,1,2,2,0,0,1,5,1,3,14,23
San Antonio Police Department,2023-04-01,Texas,1490038,TXSPD00,436,318,754,207,2101,2308,643,2419,3062,0,0,0,0,0,3,13,10,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,0,0,1,3,4,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,3,10,14
San Antonio Police Department,2023-03-01,Texas,1490038,TXSPD00,436,318,754,207,2101,2308,643,2419,3062,0,0,0,0,0,1,22,21,11,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,6,9,0,0,0,5,5,0,0,1,5,6,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,1,1,8,0,0,0,11,0,1,22,34
San Antonio Police Department,2023-02-01,Texas,1490038,TXSPD00,436,318,754,207,2101,2308,643,2419,3062,0,0,0,2,0,7,24,15,3,0,1,8,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,5,2,0,4,6,12,0,0,0,4,4,0,0,1,0,1,0,0,0,1,1,1,0,1,0,2,2,0,0,1,3,0,0,1,2,5,0,8,19,32
San Antonio Police Department,2023-01-01,Texas,1490038,TXSPD00,436,318,754,207,2101,2308,643,2419,3062,0,0,0,0,0,2,10,8,4,0,1,7,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,2,3,0,0,0,4,4,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,2,0,2,0,0,1,1,4,0,3,10,17
San Antonio Police Department,2022-12-01,Texas,1465600,TXSPD00,451,293,744,302,2080,2382,753,2373,3126,0,0,0,1,0,0,14,13,2,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,5,0,0,0,5,5,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,2,2,1,0,0,2,3,0,0,18,21
San Antonio Police Department,2022-11-01,Texas,1465600,TXSPD00,451,293,744,302,2080,2382,753,2373,3126,0,0,0,0,0,3,23,20,1,0,1,4,2,0,0,0,0,0,1,0,0,0,1,0,0,1,5,6,0,0,0,4,4,0,0,2,9,11,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,4,22,27
San Antonio Police Department,2022-10-01,Texas,1465600,TXSPD00,451,293,744,302,2080,2382,753,2373,3126,0,0,0,0,0,4,20,16,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,1,2,0,0,2,4,6,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,2,0,0,5,16,21
San Antonio Police Department,2022-09-01,Texas,1465600,TXSPD00,451,293,744,302,2080,2382,753,2373,3126,0,0,0,0,0,2,17,15,2,0,1,4,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,6,7,0,0,0,1,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,4,0,0,0,1,2,0,3,16,21
San Antonio Police Department,2022-08-01,Texas,1465600,TXSPD00,451,293,744,302,2080,2382,753,2373,3126,0,0,0,0,0,4,12,8,3,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,1,2,6,0,0,0,6,6,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,0,4,11,18
San Antonio Police Department,2022-07-01,Texas,1465600,TXSPD00,451,293,744,302,2080,2382,753,2373,3126,0,0,0,1,1,2,24,20,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,1,1,0,6,8,0,0,1,4,5,0,0,0,5,5,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,2,21,25
San Antonio Police Department,2022-06-01,Texas,1465600,TXSPD00,451,293,744,302,2080,2382,753,2373,3126,0,0,0,0,1,2,15,12,3,1,3,7,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,6,9,0,0,1,2,3,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,0,3,2,5,12,22
San Antonio Police Department,2022-05-01,Texas,1465600,TXSPD00,451,293,744,302,2080,2382,753,2373,3126,0,0,0,0,1,2,19,16,9,2,1,12,0,2,0,0,0,2,0,0,0,0,0,0,0,0,3,3,6,0,1,3,10,0,2,0,4,6,0,1,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,0,0,1,9,3,3,16,31
San Antonio Police Department,2022-04-01,Texas,1465600,TXSPD00,451,293,744,302,2080,2382,753,2373,3126,0,0,0,0,0,0,21,21,0,0,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,2,1,3,0,0,3,5,8,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,24,29
San Antonio Police Department,2022-03-01,Texas,1465600,TXSPD00,451,293,744,302,2080,2382,753,2373,3126,0,0,0,0,0,2,21,19,3,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,3,3,0,0,8,11,0,0,0,5,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,3,0,2,19,24
San Antonio Police Department,2022-02-01,Texas,1465600,TXSPD00,451,293,744,302,2080,2382,753,2373,3126,0,0,0,0,0,0,10,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,2,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,10,11
San Antonio Police Department,2022-01-01,Texas,1465600,TXSPD00,451,293,744,302,2080,2382,753,2373,3126,0,0,0,0,0,0,12,12,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,2,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,3,3,0,0,0,0,2,1,1,12,16
San Antonio Police Department,2021-12-01,Texas,1592661,TXSPD00,410,273,683,191,2108,2299,601,2381,2982,0,0,0,0,0,0,14,14,0,0,1,6,5,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,5,5,0,0,0,3,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,1,0,0,0,3,0,0,1,19,20
San Antonio Police Department,2021-11-01,Texas,1592661,TXSPD00,410,273,683,191,2108,2299,601,2381,2982,0,0,0,0,0,1,8,7,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,1,0,0,1,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,2,7,10
San Antonio Police Department,2021-10-01,Texas,1592661,TXSPD00,410,273,683,191,2108,2299,601,2381,2982,0,0,0,0,0,1,11,10,3,0,2,6,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,2,5,7,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,2,3,0,3,11,17
San Antonio Police Department,2021-09-01,Texas,1592661,TXSPD00,410,273,683,191,2108,2299,601,2381,2982,0,0,0,0,0,3,17,14,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,1,4,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,4,0,0,5,14,19
San Antonio Police Department,2021-08-01,Texas,1592661,TXSPD00,410,273,683,191,2108,2299,601,2381,2982,0,0,0,1,0,7,18,10,0,0,3,6,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2,5,0,0,5,4,9,0,0,1,3,4,0,0,0,1,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,2,0,0,0,0,1,0,10,13,24
San Antonio Police Department,2021-07-01,Texas,1592661,TXSPD00,410,273,683,191,2108,2299,601,2381,2982,0,0,0,0,0,0,20,20,5,0,3,10,2,0,0,0,1,1,0,0,0,2,2,0,0,0,4,4,3,0,3,2,8,0,0,0,4,4,0,0,0,4,4,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,0,0,1,5,0,3,22,30
San Antonio Police Department,2021-06-01,Texas,1592661,TXSPD00,410,273,683,191,2108,2299,601,2381,2982,0,0,0,0,0,3,11,8,6,2,2,12,2,6,0,0,1,7,0,0,0,0,0,0,1,0,1,2,0,1,0,2,3,0,0,2,1,3,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,2,0,0,0,2,6,2,5,10,23
San Antonio Police Department,2021-05-01,Texas,1592661,TXSPD00,410,273,683,191,2108,2299,601,2381,2982,0,0,0,0,0,1,20,19,2,0,0,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,5,5,0,0,1,3,4,0,0,0,5,5,0,0,0,1,1,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,3,2,0,1,21,24
San Antonio Police Department,2021-04-01,Texas,1592661,TXSPD00,410,273,683,191,2108,2299,601,2381,2982,0,0,0,1,0,0,10,9,2,0,0,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,1,1,2,0,0,3,5,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,0,0,10,13
San Antonio Police Department,2021-03-01,Texas,1592661,TXSPD00,410,273,683,191,2108,2299,601,2381,2982,0,0,0,0,1,0,11,10,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,5,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,10,12
San Antonio Police Department,2021-02-01,Texas,1592661,TXSPD00,410,273,683,191,2108,2299,601,2381,2982,0,0,0,0,0,0,8,8,4,0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,3,7,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,8,12
San Antonio Police Department,2021-01-01,Texas,1592661,TXSPD00,410,273,683,191,2108,2299,601,2381,2982,0,0,0,1,0,0,18,17,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,3,5,0,0,0,4,4,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,3,2,0,0,17,19
San Antonio Police Department,2020-12-01,Texas,1573189,TXSPD00,444,255,699,264,2124,2388,708,2379,3087,0,0,0,0,0,2,7,5,0,0,0,0,0,0,0,1,1,2,0,0,0,1,1,0,0,1,0,1,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7
San Antonio Police Department,2020-11-01,Texas,1573189,TXSPD00,444,255,699,264,2124,2388,708,2379,3087,0,0,0,0,0,1,5,4,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,1,6,7
San Antonio Police Department,2020-10-01,Texas,1573189,TXSPD00,444,255,699,264,2124,2388,708,2379,3087,0,0,0,0,0,3,19,16,4,0,5,15,6,1,0,0,0,1,0,0,0,4,4,0,0,0,2,2,2,0,0,3,5,0,0,0,4,4,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,4,4,1,0,2,5,8,0,0,0,0,4,0,8,22,34
San Antonio Police Department,2020-09-01,Texas,1573189,TXSPD00,444,255,699,264,2124,2388,708,2379,3087,0,0,0,0,1,0,14,13,17,0,2,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,0,0,5,16,3,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,3,0,2,3,8,0,0,0,0,0,0,0,0,0,17,1,2,16,36
San Antonio Police Department,2020-08-01,Texas,1573189,TXSPD00,444,255,699,264,2124,2388,708,2379,3087,0,0,0,0,1,2,30,27,3,3,0,26,20,0,0,0,0,0,0,0,0,0,0,0,2,1,8,11,2,2,0,4,8,0,0,0,8,8,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,13,14,1,0,0,4,5,0,0,0,0,3,4,2,47,56
San Antonio Police Department,2020-07-01,Texas,1573189,TXSPD00,444,255,699,264,2124,2388,708,2379,3087,0,0,0,0,0,6,35,29,3,3,2,14,6,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,0,1,11,14,0,0,3,7,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,2,7,13,0,0,1,6,7,0,0,0,0,3,3,8,35,49
San Antonio Police Department,2020-06-01,Texas,1573189,TXSPD00,444,255,699,264,2124,2388,708,2379,3087,0,0,0,0,0,5,34,29,1,1,3,23,18,0,0,0,0,0,0,0,0,2,2,0,0,0,5,5,0,1,2,14,17,0,0,2,11,13,0,0,0,4,4,1,0,2,4,7,0,0,2,0,2,0,0,0,3,3,0,0,0,1,1,0,0,0,3,1,1,8,47,57
San Antonio Police Department,2020-05-01,Texas,1573189,TXSPD00,444,255,699,264,2124,2388,708,2379,3087,0,0,0,0,0,9,45,36,1,1,12,33,19,0,0,1,0,1,0,0,0,3,3,0,0,0,4,4,1,1,2,9,13,0,0,0,9,9,0,0,0,2,2,0,0,11,2,13,0,0,0,0,0,0,0,2,22,24,0,0,3,4,7,0,0,2,0,1,1,21,55,78
San Antonio Police Department,2020-04-01,Texas,1573189,TXSPD00,444,255,699,264,2124,2388,708,2379,3087,0,0,0,0,0,1,15,14,2,0,4,14,8,0,0,0,0,0,2,0,1,0,3,0,0,0,2,2,0,0,0,6,6,0,0,2,9,11,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,0,0,1,0,2,0,5,22,29
