agency,year,state,population,ORI,number_of_months_reported,female_employees_civilians,female_employees_officers,female_employees_total,male_employees_civilians,male_employees_officers,male_employees_total,total_employees_civilians,total_employees_officers,total_employees_total,officers_killed_by_accident,officers_killed_by_felony,assaults_with_injury_gun,assaults_with_injury_knife,assaults_with_injury_oth_weap,assaults_with_injury_total,assaults_with_injury_unarmed,assaults_no_injury_gun,assaults_no_injury_knife,assaults_no_injury_oth_weap,assaults_no_injury_total,assaults_no_injury_unarmed,ambush_assault_gun,ambush_assault_knife,ambush_assault_oth_weap,ambush_assault_unarmed,ambush_total_assaults,burglary_assault_gun,burglary_assault_knife,burglary_assault_oth_weap,burglary_assault_unarmed,burglary_total_assaults,deranged_assault_gun,deranged_assault_knife,deranged_assault_oth_weap,deranged_assault_unarmed,deranged_total_assaults,disturbance_assault_gun,disturbance_assault_knife,disturbance_assault_oth_weap,disturbance_assault_unarmed,disturbance_total_assaults,oth_arrest_assault_gun,oth_arrest_assault_knife,oth_arrest_assault_oth_weap,oth_arrest_assault_unarmed,oth_arrest_total_assaults,prisoner_assault_gun,prisoner_assault_knife,prisoner_assault_oth_weap,prisoner_assault_unarmed,prisoner_total_assaults,riot_assault_gun,riot_assault_knife,riot_assault_oth_weap,riot_assault_unarmed,riot_total_assaults,robbery_assault_gun,robbery_assault_knife,robbery_assault_oth_weap,robbery_assault_unarmed,robbery_total_assaults,susp_pers_assault_gun,susp_pers_assault_knife,susp_pers_assault_oth_weap,susp_pers_assault_unarmed,susp_pers_total_assaults,traffic_assault_gun,traffic_assault_knife,traffic_assault_oth_weap,traffic_assault_unarmed,traffic_total_assaults,all_other_assault_gun,all_other_assault_knife,all_other_assault_oth_weap,all_other_assault_unarmed,total_assault_gun,total_assault_knife,total_assault_oth_weap,total_assault_unarmed,total_assaults_total
Fresno Police Department,2017-12-01,California,526371,CA01005,12,174,86,260,99,700,799,273,786,1059,0,0,0,0,0,5,5,1,0,2,50,47,0,0,0,0,0,0,0,0,1,1,0,0,0,6,6,1,0,2,31,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,3,0,0,0,9,1,0,2,52,55
Fresno Police Department,2017-11-01,California,526371,CA01005,12,174,86,260,99,700,799,273,786,1059,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,13,13
Fresno Police Department,2017-10-01,California,526371,CA01005,12,174,86,260,99,700,799,273,786,1059,0,0,0,0,0,3,3,1,0,5,44,38,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,25,27,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,6,0,0,2,2,4,0,0,1,7,1,0,5,41,47
Fresno Police Department,2017-09-01,California,526371,CA01005,12,174,86,260,99,700,799,273,786,1059,0,0,0,0,0,0,0,1,1,0,22,20,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,7,8,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,2,2,0,0,0,5,1,1,0,20,22
Fresno Police Department,2017-08-01,California,526371,CA01005,12,174,86,260,99,700,799,273,786,1059,0,0,0,0,0,7,7,0,0,0,41,41,0,0,0,0,0,0,0,0,4,4,0,0,0,5,5,0,0,0,23,23,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,3,3,0,0,0,4,0,0,0,48,48
Fresno Police Department,2017-07-01,California,526371,CA01005,12,174,86,260,99,700,799,273,786,1059,0,0,0,0,1,8,7,0,1,9,33,23,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,1,19,20,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,0,0,5,1,6,0,0,1,4,0,1,10,30,41
Fresno Police Department,2017-06-01,California,526371,CA01005,12,174,86,260,99,700,799,273,786,1059,0,0,0,0,0,1,1,2,0,2,30,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,7,0,0,0,7,7,0,0,0,4,2,0,2,27,31
Fresno Police Department,2017-05-01,California,526371,CA01005,12,174,86,260,99,700,799,273,786,1059,0,0,0,0,0,4,4,0,1,1,21,19,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,4,5,0,0,0,0,0,0,0,1,6,0,1,1,23,25
Fresno Police Department,2017-04-01,California,526371,CA01005,12,174,86,260,99,700,799,273,786,1059,0,0,0,0,0,10,10,1,0,1,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1,0,0,1,2,0,0,1,5,1,0,1,41,43
Fresno Police Department,2017-03-01,California,526371,CA01005,12,174,86,260,99,700,799,273,786,1059,0,0,0,0,1,3,2,0,0,1,26,25,0,0,0,0,0,0,0,0,2,2,0,0,0,3,3,0,0,1,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,4,0,0,0,5,0,0,2,27,29
Fresno Police Department,2017-02-01,California,526371,CA01005,12,174,86,260,99,700,799,273,786,1059,0,0,0,0,0,8,8,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,25,25
Fresno Police Department,2017-01-01,California,526371,CA01005,12,174,86,260,99,700,799,273,786,1059,0,0,0,0,0,5,5,0,1,0,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,10,11,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,19,20
Fresno Police Department,2016-12-01,California,524796,CA01005,12,172,78,250,93,670,763,265,748,1013,0,0,0,0,1,4,3,0,0,2,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,19,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,2,0,0,1,1,0,0,3,25,28
Fresno Police Department,2016-11-01,California,524796,CA01005,12,172,78,250,93,670,763,265,748,1013,0,0,0,0,0,4,4,0,2,3,18,13,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,3,9,12,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,2,0,0,0,4,0,2,3,17,22
Fresno Police Department,2016-10-01,California,524796,CA01005,12,172,78,250,93,670,763,265,748,1013,0,0,0,0,0,4,4,0,1,2,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,2,0,0,1,2,15,18
Fresno Police Department,2016-09-01,California,524796,CA01005,12,172,78,250,93,670,763,265,748,1013,0,0,0,0,0,1,1,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,2,2,0,0,0,1,0,0,0,19,19
Fresno Police Department,2016-08-01,California,524796,CA01005,12,172,78,250,93,670,763,265,748,1013,0,0,0,0,0,9,9,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,16,16
Fresno Police Department,2016-07-01,California,524796,CA01005,12,172,78,250,93,670,763,265,748,1013,0,0,0,0,0,10,10,0,2,0,15,13,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,10,12,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,2,0,23,25
Fresno Police Department,2016-06-01,California,524796,CA01005,12,172,78,250,93,670,763,265,748,1013,0,0,0,0,0,1,1,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2,0,0,0,10,10
Fresno Police Department,2016-05-01,California,524796,CA01005,12,172,78,250,93,670,763,265,748,1013,0,0,0,0,2,5,3,0,3,0,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,2,8,13,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,7,7,0,0,0,3,3,0,0,0,0,0,3,2,23,28
Fresno Police Department,2016-04-01,California,524796,CA01005,12,172,78,250,93,670,763,265,748,1013,0,0,0,0,1,7,6,2,0,3,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,1,3,0,0,0,1,2,0,4,16,22
Fresno Police Department,2016-03-01,California,524796,CA01005,12,172,78,250,93,670,763,265,748,1013,0,0,0,0,0,3,3,1,1,2,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,5,7,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,2,2,0,1,0,6,1,1,2,19,23
Fresno Police Department,2016-02-01,California,524796,CA01005,12,172,78,250,93,670,763,265,748,1013,0,0,0,0,0,6,6,4,0,1,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,1,3,5,0,0,0,2,4,0,1,13,18
