agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Royal City Police Department,2017-01-01,Washington,2203,WA01310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,186,1604,1796,1796,559,186,0,0,1044,0,0,6,0,0,6,124,0,0,0,0,0,622,1044,0,1796,0,0,0,0,0,0,0,0,186,0,0,186
Royal City Police Department,2017-02-01,Washington,2203,WA01310,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1243,761,0,186,0,0,2190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2190,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,264,0,1740,2190,0,0,0,0,0,0,0,0,0,0,0,0
Royal City Police Department,2017-03-01,Washington,2203,WA01310,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746,0,0,0,0,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,622,0,0,746,0,0,0,0,0,0,0,0,0,0,0,0
Royal City Police Department,2017-04-01,Washington,2203,WA01310,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1243,0,1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1243,0,0,1243,0,0,0,0,0,0,0,0,0,0,0,0
Royal City Police Department,2017-05-01,Washington,2203,WA01310,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,0,0,0,0,0,0,0,1,4,0,746,0,0,0,0,746,0,0,0,0,0,0,0,0,0,0,0,7,348,1430,1785,2531,0,0,0,0,0,0,0,7,1778,124,7,0,0,0,0,0,622,1529,0,249,2531,124,7,0,0,0,0,0,0,1181,0,249,1561
Royal City Police Department,2017-06-01,Washington,2203,WA01310,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,2,1,0,0,0,0,44,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,31,0,1144,1175,1218,0,0,0,1144,31,0,0,0,0,1175,0,0,0,0,0,0,0,44,0,0,1218,0,0,0,0,0,0,0,0,44,0,0,44
Royal City Police Department,2017-07-01,Washington,2203,WA01310,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3729,0,0,0,0,0,0,0,0,0,0,0,186,0,186,7645,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3729,186,0,0,3916,0,0,0,0,0,0,0,3729,0,0,0,3729
Royal City Police Department,2017-08-01,Washington,2203,WA01310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6526,6526,6526,0,311,0,6215,0,0,0,0,0,0,0,0,0,0,0,0,0,6526,0,0,6526,0,0,0,0,0,0,0,0,0,0,0,0
Royal City Police Department,2017-09-01,Washington,2203,WA01310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,99,99,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0
Royal City Police Department,2017-10-01,Washington,2203,WA01310,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1243,0,0,0,1243,0,0,0,0,0,0,0,1243,0,0,0,1243
Royal City Police Department,2017-11-01,Washington,2203,WA01310,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18149,0,0,0,18149,0,0,0,0,0,0,0,18149,0,0,0,18149
Royal City Police Department,2017-12-01,Washington,2203,WA01310,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212,9323,0,0,0,0,10535,3729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17993,0,0,0,0,0,0,0,0,0,0,0,342,0,0,9323,0,3729,0,870,0,14264,0,0,0,0,0,0,0,0,0,0,0,0
Royal City Police Department,2018-01-01,Washington,2212,WA01310,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1359,0,0,0,0,0,1359,2427,0,0,0,0,0,0,2427,0,0,2427,0,0,303,303,8943,0,0,0,0,0,0,0,0,303,0,24,2427,0,0,0,0,2427,728,0,910,6516,0,0,0,0,0,0,0,2427,0,0,0,2427
Royal City Police Department,2018-02-01,Washington,2212,WA01310,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1820,0,0,0,0,0,0,0,0,0,0,16,73,0,89,3729,0,0,0,73,0,0,0,16,0,0,52,36,0,0,0,0,1820,0,0,0,1909,0,0,0,0,0,0,0,1820,0,0,0,1820
Royal City Police Department,2018-03-01,Washington,2212,WA01310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,38,38,0,0,0,0,0,0,0,38,0,0,38,0,0,0,0,0,0,0,0,0,38,0,38,0,0,0,0,0,0,0,0,0,38
Royal City Police Department,2018-04-01,Washington,2212,WA01310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,273,273,0,0,0,273,0,0,0,0,0,0,0,18,0,0,61,0,0,194,0,0,273,0,0,0,0,0,0,0,0,194,0,0,194
Royal City Police Department,2018-05-01,Washington,2212,WA01310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Royal City Police Department,2018-06-01,Washington,2212,WA01310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12438,12438,12438,0,0,0,0,12134,0,0,0,303,0,0,0,0,0,0,0,0,12438,0,0,12438,0,0,0,0,0,0,0,0,0,0,0,0
Royal City Police Department,2018-07-01,Washington,2212,WA01310,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4247,0,0,0,4247,0,0,0,0,0,0,0,4247,0,0,0,4247
Royal City Police Department,2018-08-01,Washington,2212,WA01310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,28,28,0,0,0,0,0,0,0,0,28,0,16,12,0,0,0,0,0,0,0,0,28,0,16,0,0,0,0,0,0,0,0,0,16
Royal City Police Department,2018-09-01,Washington,2212,WA01310,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2184,0,0,0,0,0,0,0,0,0,0,0,0,910,910,5278,0,0,0,0,0,0,0,0,910,0,0,0,0,0,0,0,2184,910,0,0,3094,0,0,0,0,0,0,0,0,0,0,0,0
Royal City Police Department,2018-10-01,Washington,2212,WA01310,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,607,0,0,0,0,0,607,2427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5460,0,0,0,0,0,0,0,0,0,0,0,0,607,0,0,0,2427,0,0,0,3034,0,0,0,0,0,0,0,0,0,0,0,0
Royal City Police Department,2018-11-01,Washington,2212,WA01310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Royal City Police Department,2018-12-01,Washington,2212,WA01310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,49,49,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,49,0,0,0,0,0,0,0,0,49,0,0,49
Royal City Police Department,2019-01-01,Washington,2240,WA01310,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653125850,0,0,0,653125850,0,0,0,340,0,0,0,0,166856969,0,572081037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Royal City Police Department,2019-02-01,Washington,2240,WA01310,0,0,0,0,0,0,0,1454800,0,0,0,0,4000000,0,1,0,0,4000001,548000,0,0,548000,0,0,140,0,0,0,0,0,0,0,0,1668570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Royal City Police Department,2019-03-01,Washington,2240,WA01310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
