agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Selma Police Department,2017-01-01,Texas,8427,TX01522,0,0,1,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,5,7,23,35,5,0,0,13,3,0,0,9,5,0,0,395,870,0,1740,3006,259802,0,0,0,0,0,0,0,0,0,0,144,994,40099,41238,563848,20685,0,0,9969,1942,0,0,4179,4463,2434,2264,922,2623,0,0,0,259802,33894,1119,988,304046,224,0,0,0,0,0,0,259802,26,845,0,260897
Selma Police Department,2017-02-01,Texas,8427,TX01522,1,1,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,5,4,13,22,1,0,0,7,0,0,0,11,3,682,2296,0,0,0,0,2978,70855,0,0,0,0,0,0,0,0,0,0,154,686,99170,100010,244699,5177,0,0,2875,0,0,0,2845,89112,2816,819,149,0,198,924,0,70855,95300,373,2410,173844,576,608,0,0,0,0,0,67126,88598,0,0,156907
Selma Police Department,2017-03-01,Texas,8427,TX01522,0,1,2,0,0,1,4,1,0,0,0,0,0,0,1,0,0,1,2,6,8,16,2,0,0,1,1,0,0,9,3,10815,0,18923,0,0,6837,36575,21194,0,0,0,0,0,0,1426,0,0,1426,25,687,42308,43020,123410,2990,0,0,6066,3108,0,0,1875,28982,1865,97,9220,0,32,24461,0,21132,40995,3046,1367,102215,727,97,0,0,32,0,0,37292,28751,0,0,66900
Selma Police Department,2017-04-01,Texas,8427,TX01522,1,1,1,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,1,6,18,25,0,0,0,6,3,0,0,14,2,783,1238,0,0,0,1038,3059,0,0,0,0,0,0,0,0,0,0,0,37,548,33864,34449,37508,0,0,0,23212,1770,0,0,8206,1262,4658,543,967,4132,0,13075,0,0,6489,7334,311,37508,605,543,373,0,0,22,0,0,336,808,0,2688
Selma Police Department,2017-05-01,Texas,8427,TX01522,3,0,2,0,0,0,5,2,0,0,0,0,0,1,0,0,0,1,6,8,15,29,1,0,0,11,1,0,0,10,6,0,5109,4351,0,0,0,9460,5221,0,0,0,0,0,0,0,0,0,0,50,1515,38716,40281,60182,3108,0,0,7508,218,0,0,6464,22983,7645,283,5757,1156,0,4662,0,5221,25029,4786,423,54961,6203,117,0,0,0,0,0,3729,17005,0,50,27104
Selma Police Department,2017-06-01,Texas,8427,TX01522,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,2,10,15,1,0,0,7,1,0,0,4,2,0,0,0,0,0,0,0,123064,0,0,0,0,0,0,0,0,0,0,14,247,18333,18594,264722,0,0,0,10253,14,0,0,1490,6837,2185,0,199,398,0,0,0,123064,7746,6202,1865,141658,0,0,0,472,0,0,0,100938,4972,0,0,106382
Selma Police Department,2017-07-01,Texas,8427,TX01522,0,1,1,1,0,0,3,4,0,0,0,0,0,0,1,0,0,1,3,6,13,22,2,0,0,7,2,0,1,8,2,6240,0,22375,0,2300,0,30915,90496,0,0,0,0,0,0,430,0,0,430,58,958,29533,30550,242887,2004,0,0,12904,7369,0,311,2952,5010,1684,1858,9928,870,6837,24861,0,90496,13164,2610,81,152391,286,0,0,1616,0,0,0,49723,1498,0,0,53123
Selma Police Department,2017-08-01,Texas,8427,TX01522,2,1,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,4,14,18,2,0,0,5,1,0,0,8,2,610,5557,0,0,0,0,6167,45994,0,0,0,0,0,0,0,0,0,0,0,472,98351,98823,196977,21010,0,0,10019,99,0,0,4625,63069,5172,0,99,0,0,1367,0,45994,89177,3978,5196,150984,124,0,0,0,0,0,0,64640,0,0,0,64764
Selma Police Department,2017-09-01,Texas,8427,TX01522,0,0,1,1,0,0,2,4,0,0,0,0,0,2,1,0,0,3,6,8,7,21,2,0,0,4,0,0,0,10,5,0,0,993,0,11086,0,12079,145744,0,0,0,0,0,9945,653,0,0,10597,190,847,38564,39601,353765,18323,0,0,634,0,0,0,1978,18666,1893,62,25,298,0,0,0,155384,48843,75,1441,208021,839,0,0,0,0,0,0,147926,728,75,249,149816
Selma Police Department,2017-10-01,Texas,8427,TX01522,0,0,1,1,1,0,3,2,0,0,0,0,0,0,0,0,1,1,1,3,15,19,1,0,0,8,1,0,0,8,1,0,0,2735,1069,1181,0,4985,18646,0,0,0,0,0,0,0,0,6,6,34,382,17076,17491,59774,435,0,0,10859,994,0,0,2095,3108,2586,0,506,559,3108,2610,0,18646,10230,497,2385,41128,1454,0,0,0,0,124,0,0,50,0,0,1628
