agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total,price,in_2023_dollars
St. Johns Police Department,2017-01-01,Michigan,7938,MI19725,3,1,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,3,3,3,9,1,1,0,5,2,0,0,0,0,0,0,0,0,0,13424,0,0,0,0,13424,2486,0,0,0,0,0,0,0,0,0,0,97,336,1094,1526,19923,62,112,0,986,367,0,0,0,0,75,167,526,0,0,12431,0,2486,547,1206,0,17437,0,0,0,0,0,0,0,2486,0,0,0,2486,1,1.24307319386626
St. Johns Police Department,2017-02-01,Michigan,7938,MI19725,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,5,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1243,0,1243,622,0,0,0,0,0,0,0,0,0,0,134,236,0,370,2857,0,0,0,106,224,0,0,0,41,93,0,99,0,0,0,0,622,1421,0,0,2235,0,0,0,0,0,0,0,0,0,0,0,0,1,1.24307319386626
St. Johns Police Department,2017-03-01,Michigan,7938,MI19725,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,5,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,62,0,155,155,0,0,0,149,0,0,0,6,0,124,25,0,0,0,0,0,0,6,0,0,155,62,0,0,0,0,0,0,0,0,0,0,62,1,1.24307319386626
St. Johns Police Department,2017-04-01,Michigan,7938,MI19725,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,10193,0,10193,0,0,0,0,0,0,0,0,0,0,0,25,62,312,399,10592,0,0,0,62,25,0,0,312,0,62,25,0,0,0,0,0,0,10505,0,0,10592,0,0,0,0,0,0,0,0,0,0,0,0,1,1.24307319386626
St. Johns Police Department,2017-05-01,Michigan,7938,MI19725,2,2,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2337,8329,0,0,12120,0,22786,0,0,0,0,0,0,0,0,0,0,0,0,0,249,249,23034,0,249,0,0,0,0,0,0,0,0,0,62,0,0,6215,0,0,2586,12928,1243,23034,0,0,0,0,0,0,0,0,0,0,0,0,1,1.24307319386626
St. Johns Police Department,2017-06-01,Michigan,7938,MI19725,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,14917,0,0,0,0,0,14917,0,0,0,0,0,0,0,0,0,0,0,34,0,0,34,14950,0,0,0,0,0,0,0,21,12,0,12,0,0,21,14917,0,0,0,0,0,14950,0,0,0,0,0,14917,0,0,0,0,0,14917,1,1.24307319386626
St. Johns Police Department,2017-07-01,Michigan,7938,MI19725,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1280,0,0,0,0,0,1280,0,0,0,0,0,0,0,0,0,0,0,0,129,0,129,1410,0,0,0,0,0,0,0,0,129,12,0,0,0,0,0,0,0,1397,0,0,1410,0,0,0,0,0,0,0,0,646,0,0,646,1,1.24307319386626
St. Johns Police Department,2017-08-01,Michigan,7938,MI19725,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,6,1,2,0,0,0,0,0,1,2,0,0,0,0,0,497,0,0,0,0,497,0,0,0,0,0,0,0,0,0,0,0,42,528,932,1503,2000,62,342,0,0,0,0,0,42,1057,0,16,0,0,0,0,0,0,1984,0,0,2000,0,16,0,0,0,0,0,0,26,0,0,42,1,1.24307319386626
St. Johns Police Department,2017-09-01,Michigan,7938,MI19725,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,5,7,0,2,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,4351,4699,4699,0,622,0,162,3046,0,0,0,870,0,0,0,0,0,2238,0,0,2461,0,0,4699,0,0,0,0,0,0,0,0,0,0,0,0,1,1.24307319386626
St. Johns Police Department,2017-10-01,Michigan,7938,MI19725,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,1,2,0,0,0,1,0,0,0,0,0,6731,124,0,0,0,6856,0,0,0,0,0,0,0,0,0,0,0,0,0,27435,27435,34290,0,435,0,497,1355,0,0,0,25147,503,124,4102,0,373,2486,0,0,26415,0,286,34290,0,0,0,0,0,0,0,0,1554,0,0,1554,1,1.24307319386626
