agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total,price,in_2023_dollars
Edison Police,2017-01-01,New Jersey,102699,NJ01205,7,5,5,0,7,1,25,7,0,1,0,0,0,0,0,5,1,6,12,14,45,71,3,0,0,6,13,0,0,37,12,3,6,14,5,12691,13891,8453,15390,0,0,50425,154452,0,0,0,0,0,0,0,28614,746,29360,291,2201,204790,207282,595972,242,0,0,8521,5059,0,0,26814,166645,109127,0,35774,0,0,23591,0,154452,118576,0,0,441520,2092,0,497,0,0,0,0,126296,40340,0,0,169226,1,1.24307319386626
Edison Police,2017-02-01,New Jersey,102699,NJ01205,7,6,3,1,2,2,21,15,0,0,0,2,1,0,0,3,0,6,12,23,41,76,5,1,0,5,9,2,1,41,12,3,10,16,3,3978,97712,26105,675,0,15942,144412,350115,0,0,0,1381,684,0,0,3880,0,5944,172,3028,151155,154355,1004941,153,210,0,298,57343,815,2548,25724,67263,11244,0,91090,0,0,93780,0,350115,108597,0,0,654826,4054,0,53,0,0,19,0,380722,59272,0,0,444120,1,1.24307319386626
Edison Police,2017-03-01,New Jersey,102699,NJ01205,3,4,1,0,1,1,10,7,0,0,0,1,0,0,0,2,1,4,5,24,60,89,7,2,0,2,18,2,2,26,30,1,3,5,1,6215,18273,38529,0,0,2983,66001,307659,0,0,0,503,0,0,0,525,497,1525,153,2563,195190,197906,880751,9697,870,0,344,97643,2658,1703,18197,66793,11863,0,27106,0,0,81353,0,307659,145110,0,0,573092,978,0,497,0,0,0,0,120329,3781,0,0,125586,1,1.24307319386626
Edison Police,2017-04-01,New Jersey,102699,NJ01205,1,3,7,0,0,0,11,6,0,0,0,1,1,0,0,0,3,5,6,7,43,56,6,0,0,7,6,3,1,27,6,3,2,7,2,7769,9789,1430,0,0,0,18988,95717,0,0,0,3437,311,0,0,0,13368,17116,101,873,146749,147722,375259,1318,0,0,10536,8156,3788,528,45878,77518,9945,0,20386,0,0,13767,0,95717,139728,0,0,279542,5432,0,4351,0,0,2579,0,71477,11895,0,0,95734,1,1.24307319386626
Edison Police,2017-05-01,New Jersey,102699,NJ01205,5,4,2,0,0,3,14,9,0,0,0,1,0,0,0,3,0,4,8,10,52,70,1,2,0,12,9,1,1,35,9,1,7,11,3,835,3754,49723,0,0,7894,62206,266645,0,0,0,224,0,0,0,7160,0,7384,210,1306,132421,133937,736818,25,254,0,5874,18753,1274,833,38264,68661,13637,0,20373,0,0,57316,0,266645,112202,0,0,470173,94743,0,0,0,0,0,0,243238,13297,0,0,351279,1,1.24307319386626
Edison Police,2017-06-01,New Jersey,102699,NJ01205,3,6,3,0,2,2,16,13,0,2,0,1,0,0,0,2,0,3,6,22,64,92,8,1,0,10,17,2,1,41,12,4,11,19,4,8527,167218,2325,622,0,1243,179935,214927,0,1243,0,876,0,0,0,870,0,1747,137,3047,367860,371044,983823,29003,249,0,5226,222500,99,106,41096,72765,17322,0,58528,0,0,123595,0,214927,354523,0,0,768895,9685,0,0,0,0,46,0,292868,13844,0,0,316443,1,1.24307319386626
Edison Police,2017-07-01,New Jersey,102699,NJ01205,4,2,5,0,2,1,14,5,0,0,0,0,0,0,0,0,0,0,17,20,51,88,5,2,0,14,12,3,0,36,16,2,1,5,2,4618,5651,38510,2465,0,280,51524,416657,0,0,0,0,0,0,0,0,0,0,314,3096,71187,74598,959436,220,932,0,23238,13794,535,0,28038,7841,8336,0,16832,0,0,42028,0,416657,58925,0,0,542779,3543,0,0,0,0,37,0,318227,8207,0,0,330014,1,1.24307319386626
Edison Police,2017-08-01,New Jersey,102699,NJ01205,1,3,2,1,2,0,9,11,0,1,0,0,0,0,0,5,0,5,9,16,44,69,2,2,0,20,7,3,4,21,10,1,7,9,1,287,31325,3108,12928,994,0,48643,376654,0,0,0,0,0,0,0,2654,0,2654,133,1943,716944,719020,1523624,102,249,0,639248,46662,890,6647,20104,5118,4389,0,39855,0,0,60587,0,376654,665484,0,0,1146970,1903,0,137,0,0,124,0,305524,3321,0,0,311009,1,1.24307319386626
Edison Police,2017-09-01,New Jersey,102699,NJ01205,6,3,3,2,0,0,14,8,0,1,0,0,0,1,0,5,0,6,15,13,42,70,1,0,0,15,8,0,1,24,21,0,5,9,4,2878,9047,9350,0,5954,0,27230,371834,0,0,0,0,0,0,0,12505,0,12505,356,1549,56904,58809,842212,4972,0,0,8802,7687,0,622,15802,20923,5144,0,17248,0,0,29303,0,371834,46849,0,0,470378,2847,0,1181,0,0,0,0,212566,3816,0,0,220409,1,1.24307319386626
Edison Police,2017-10-01,New Jersey,102699,NJ01205,3,2,5,3,5,1,19,10,0,0,0,1,0,0,0,3,0,4,10,15,38,63,7,2,0,4,7,4,0,26,13,2,7,11,2,932,1119,4489,5656,18958,24861,56015,352013,0,0,0,850,0,0,0,1728,0,2578,170,2075,160405,162650,925270,3553,311,0,3031,18709,486,0,21519,115041,13250,0,6381,0,0,21779,0,352013,179834,0,0,573257,4113,0,0,0,0,0,0,266790,19963,0,0,290865,1,1.24307319386626
Edison Police,2017-11-01,New Jersey,102699,NJ01205,6,4,3,2,2,0,17,16,0,0,0,2,0,1,0,0,0,3,11,16,47,74,3,2,0,18,6,0,1,31,13,4,11,21,6,14842,16946,8325,2488943,497,0,2529553,466675,0,0,0,2857,0,6215,0,0,0,9072,188,2688,108196,111071,3583045,10567,571,0,32750,32811,0,622,26762,6989,11205,0,42361,0,0,50054,0,466675,2546076,0,0,3116371,4935,0,0,0,0,0,0,465257,26705,0,0,496897,1,1.24307319386626
Edison Police,2017-12-01,New Jersey,102699,NJ01205,5,3,1,0,6,0,15,12,0,2,0,1,0,0,0,0,0,1,14,19,55,88,3,0,0,12,11,4,3,36,19,0,8,9,1,0,11063,4351,6476,0,0,21891,532559,0,0,0,347,0,0,0,0,0,347,415,2954,112744,116113,1203468,2518,0,0,12766,9142,1862,8114,23819,57892,12697,0,29750,0,0,10852,0,532559,85051,0,0,670909,7026,0,0,0,0,0,0,394054,44455,0,0,445535,1,1.24307319386626
Edison Police,2018-01-01,New Jersey,101309,NJ01205,8,3,0,0,5,1,17,6,0,2,0,3,0,0,0,3,0,6,8,14,51,73,8,1,0,5,16,0,4,30,9,2,4,8,2,11255,50269,0,19359,0,243,81125,211744,0,0,0,55507,0,0,0,368,0,55875,212,2278,144664,147154,707643,6385,303,0,3325,34131,0,1588,40299,61122,21729,0,31531,0,0,62878,0,211744,168017,0,0,495899,12089,0,0,0,0,2742,0,293044,22406,0,0,330282,1,1.21343405628813
Edison Police,2018-02-01,New Jersey,101309,NJ01205,2,2,2,0,2,2,10,10,0,0,0,1,1,0,0,1,0,3,9,11,40,60,7,1,0,7,7,0,1,27,10,0,5,8,3,1918,3547,607,11643,0,60922,78637,385401,0,0,0,595,364,0,0,364,0,1323,140,1637,139955,141732,992493,5397,607,0,7504,4788,0,76,39161,84198,49179,0,3957,0,0,55062,0,385401,113492,0,0,607092,3028,0,364,0,0,0,0,246934,6913,0,0,257238,1,1.21343405628813
Edison Police,2018-03-01,New Jersey,101309,NJ01205,8,3,3,0,1,3,18,9,0,0,0,1,0,0,0,1,1,3,7,15,61,83,5,0,0,9,19,0,3,26,21,0,10,13,3,2610,179839,0,0,0,3127,185577,308212,0,0,0,2088,0,0,0,1419,1941,5448,113,2167,152025,154305,961754,36841,0,0,4498,39708,0,479,16483,56295,4379,0,148393,0,0,56406,0,308212,136151,0,0,653542,1795,0,485,0,0,0,0,331014,11421,0,0,344715,1,1.21343405628813
Edison Police,2018-04-01,New Jersey,101309,NJ01205,5,2,3,0,3,0,13,4,1,0,0,0,0,0,0,0,0,0,3,8,51,62,1,1,0,11,8,1,0,30,10,2,3,6,1,5460,1881,5048,70304,0,0,82693,81300,0,0,0,0,0,0,0,0,0,0,25,1096,91504,92625,337918,4611,194,0,13196,7686,7,0,53668,13263,22774,0,32641,0,0,45546,0,81300,74357,0,0,256618,1376,0,61,0,0,0,0,16935,7697,0,0,26068,1,1.21343405628813
Edison Police,2018-05-01,New Jersey,101309,NJ01205,4,2,3,1,7,0,17,4,0,0,0,1,0,0,0,2,1,4,13,18,55,86,6,2,0,15,9,3,2,33,16,1,4,7,2,0,5400,5,1957,7796,0,15158,49148,0,0,0,3398,0,0,0,1093,30336,34827,214,2167,164261,166642,314923,342,340,0,14162,17947,625,740,53145,79342,4547,0,47410,0,0,49131,0,65448,99239,0,0,265775,2469,0,612,0,0,0,0,124984,12313,0,0,140377,1,1.21343405628813
Edison Police,2018-06-01,New Jersey,101309,NJ01205,0,5,3,1,1,0,10,7,0,0,0,0,0,0,0,1,1,2,14,16,45,75,9,6,0,12,10,5,2,23,8,1,4,6,1,1213,0,42846,10120,0,0,54180,118140,0,0,0,0,0,0,0,4247,971,5218,285,1904,89465,91654,387332,38438,2366,0,8432,8784,896,320,25940,6479,39108,0,2758,0,0,19778,0,118140,89408,0,0,269192,1491,0,643,0,0,0,0,118917,3383,0,0,124434,1,1.21343405628813
Edison Police,2018-07-01,New Jersey,101309,NJ01205,2,0,5,0,3,1,11,9,0,0,0,1,0,0,0,1,1,3,6,19,42,67,2,2,0,10,12,1,1,26,13,1,3,6,2,0,30,3519,1298,0,0,4848,163918,0,0,0,97,0,0,0,49,1480,1626,125,2535,858387,861047,1195356,44681,325,0,4314,755948,704,6,22411,32658,8347,0,12514,0,0,752740,0,163918,93919,0,0,1031438,2986,0,0,0,0,13348,0,24269,14453,0,0,55056,1,1.21343405628813
Edison Police,2018-08-01,New Jersey,101309,NJ01205,1,4,5,1,4,2,17,9,0,1,0,0,0,0,1,2,0,3,13,13,49,75,2,3,0,11,6,2,2,27,22,1,5,11,5,632,0,3786,146218,1577,431,152644,219025,0,0,0,0,0,0,1,6091,0,6093,252,1416,83686,85354,682140,6918,687,0,7465,3781,1347,834,25420,38903,6307,0,17972,0,0,164238,0,219025,55573,0,0,463116,4150,0,1338,0,0,667,0,144399,7545,0,0,158100,1,1.21343405628813
Edison Police,2018-09-01,New Jersey,101309,NJ01205,4,2,5,0,2,3,16,2,0,1,0,3,1,0,0,1,2,7,8,17,43,68,2,4,0,10,10,1,0,27,14,2,0,2,0,0,7282,516,12741,0,2488,23026,91008,0,0,0,1642,522,0,0,120,50390,52674,167,2735,178000,180902,438618,1226,631,0,24730,13336,79,0,21409,119493,11640,0,28766,0,0,8518,0,91008,207678,0,0,347610,3070,0,971,0,0,0,0,176737,28676,0,0,209453,1,1.21343405628813
