agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total,price,in_2023_dollars
Rooks County Sheriff's Office,2017-01-01,Kansas,1911,KS08200,3,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3878,0,0,2238,0,6116,0,0,0,0,0,0,0,0,0,0,0,0,0,2673,2673,8789,0,0,0,0,2673,0,0,0,0,0,149,0,0,1243,0,0,3729,3667,0,0,8789,0,0,0,0,0,0,0,0,0,0,0,0,1,1.24307319386626
Rooks County Sheriff's Office,2017-02-01,Kansas,1911,KS08200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,895,895,895,0,0,0,0,0,0,0,0,895,0,0,0,0,0,0,0,0,895,0,0,895,0,0,0,0,0,0,0,0,0,0,0,0,1,1.24307319386626
Rooks County Sheriff's Office,2017-03-01,Kansas,1911,KS08200,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,13900,0,0,13900,0,0,0,0,0,0,0,0,0,0,0,0,0,1865,1865,15765,0,0,0,0,0,0,0,0,1865,0,0,0,0,0,0,0,2486,13279,0,0,15765,0,0,0,0,0,0,0,0,0,0,0,0,1,1.24307319386626
Rooks County Sheriff's Office,2017-04-01,Kansas,1911,KS08200,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1866,0,0,0,0,1866,0,0,0,0,0,0,0,0,0,0,0,0,0,2259,2259,4125,0,0,0,0,0,0,0,0,2259,0,1,622,1243,0,0,0,0,2259,0,0,4125,0,0,0,0,0,0,0,0,0,0,0,0,1,1.24307319386626
Rooks County Sheriff's Office,2017-05-01,Kansas,1911,KS08200,1,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3182,0,0,1119,0,4301,870,0,0,0,0,0,0,0,0,0,0,25,0,1952,1976,8018,0,0,0,1579,0,0,0,0,398,0,0,0,0,0,25,0,870,4954,0,1299,7148,0,0,0,0,0,0,0,0,1119,0,0,1119,1,1.24307319386626
Rooks County Sheriff's Office,2017-06-01,Kansas,1911,KS08200,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,932,0,0,0,0,932,7112,0,0,0,0,0,0,0,0,0,0,0,186,373,559,15715,373,0,0,0,0,0,0,0,186,0,0,0,0,0,932,0,7112,559,0,0,8603,0,0,0,0,0,0,0,7112,0,0,0,7112,1,1.24307319386626
Rooks County Sheriff's Office,2017-07-01,Kansas,1911,KS08200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,50,0,0,0,50,0,0,0,0,0,0,0,25,0,0,0,0,0,25,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,1,1.24307319386626
Rooks County Sheriff's Office,2017-08-01,Kansas,1911,KS08200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,10349,10411,10411,0,0,0,0,10349,0,0,0,62,0,0,0,622,0,0,0,0,9789,0,0,10411,0,0,0,0,0,0,0,0,0,0,0,0,1,1.24307319386626
Rooks County Sheriff's Office,2017-09-01,Kansas,1911,KS08200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6719,0,0,0,0,6719,0,0,0,0,0,0,0,0,0,0,0,0,0,4972,4972,11691,0,0,0,0,4972,0,0,0,0,0,19,0,0,0,37,0,0,11635,0,0,11691,0,0,0,0,0,0,0,0,0,0,0,0,1,1.24307319386626
Rooks County Sheriff's Office,2017-10-01,Kansas,1911,KS08200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.24307319386626
Rooks County Sheriff's Office,2017-11-01,Kansas,1911,KS08200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8826,0,0,8826,1,1.24307319386626
Rooks County Sheriff's Office,2017-12-01,Kansas,1911,KS08200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,497,497,0,0,0,0,497,0,0,0,0,0,0,0,497,0,0,0,0,0,0,0,497,0,0,0,0,0,0,0,0,0,0,0,0,1,1.24307319386626
Rooks County Sheriff's Office,2018-01-01,Kansas,1888,KS08200,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1383,0,0,0,0,1383,1820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,1820,425,849,0,3203,0,0,0,0,0,0,0,0,0,0,0,0,1,1.21343405628813
Rooks County Sheriff's Office,2018-02-01,Kansas,1888,KS08200,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.21343405628813
Rooks County Sheriff's Office,2018-03-01,Kansas,1888,KS08200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6067,6067,6067,0,0,0,0,0,0,0,0,6067,0,0,0,0,0,0,0,0,6067,0,0,6067,0,0,0,0,0,0,0,0,0,0,0,0,1,1.21343405628813
Rooks County Sheriff's Office,2018-04-01,Kansas,1888,KS08200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1395,1395,1395,0,0,0,1395,0,0,0,0,0,0,0,0,0,0,0,0,0,1395,0,0,1395,0,0,0,0,0,0,0,0,0,0,0,0,1,1.21343405628813
Rooks County Sheriff's Office,2018-05-01,Kansas,1888,KS08200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1456,1456,1456,0,0,0,0,0,0,0,0,1456,0,1456,0,0,0,0,0,0,0,0,0,1456,0,0,0,0,0,0,0,0,0,0,0,0,1,1.21343405628813
Rooks County Sheriff's Office,2018-06-01,Kansas,1888,KS08200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.21343405628813
Rooks County Sheriff's Office,2018-07-01,Kansas,1888,KS08200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,1,1.21343405628813
Rooks County Sheriff's Office,2018-08-01,Kansas,1888,KS08200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1941,1941,1941,0,0,0,607,1335,0,0,0,0,0,121,0,546,0,0,0,0,1274,0,0,1941,0,0,0,0,0,0,0,0,0,0,0,0,1,1.21343405628813
Rooks County Sheriff's Office,2018-09-01,Kansas,1888,KS08200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,698,0,0,0,0,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698,0,0,0,0,0,0,0,0,0,0,0,698,0,0,0,0,0,0,0,0,698,0,0,0,0,0,0,0,0,0,0,0,0,1,1.21343405628813
Rooks County Sheriff's Office,2018-10-01,Kansas,1888,KS08200,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2306,0,0,2306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2306,0,0,2306,0,0,0,0,0,0,0,0,0,0,0,0,1,1.21343405628813
Rooks County Sheriff's Office,2018-11-01,Kansas,1888,KS08200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,928,928,928,485,0,0,0,0,0,0,0,443,0,0,0,0,0,0,0,0,760,0,170,929,0,0,0,0,0,0,0,0,0,0,0,0,1,1.21343405628813
Rooks County Sheriff's Office,2018-12-01,Kansas,1888,KS08200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.21343405628813
Rooks County Sheriff's Office,2019-01-01,Kansas,1878,KS08200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,1,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4767,0,0,0,0,0,0,0,0,0,10,0,1,1.19183549339627
Rooks County Sheriff's Office,2019-02-01,Kansas,1878,KS08200,0,0,0,0,0,0,0,120000,0,0,0,0,0,0,0,0,0,0,800000,0,0,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11918355,119,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11918355,0,0,119184,11918,0,0,0,0,11918355,0,0,0,0,0,0,0,0,0,0,0,0,19891734,0,0,0,0,0,0,0,0,0,0,1,1.19183549339627
Rooks County Sheriff's Office,2019-03-01,Kansas,1878,KS08200,0,0,0,0,0,0,0,0,0,0,16690,0,0,0,0,0,0,16690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973,0,89,0,0,0,0,0,108337846,595917747,0,296,1191835,97,715101296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119184,0,0,0,0,1,1.19183549339627
Rooks County Sheriff's Office,2019-04-01,Kansas,1878,KS08200,0,10000,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4767342,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4767,0,0,0,0,0,0,0,0,1,1.19183549339627
Rooks County Sheriff's Office,2019-05-01,Kansas,1878,KS08200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119183549,0,0,0,0,0,0,11918355,0,0,0,0,0,0,0,119184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83428485,0,0,83428485,0,0,1,1.19183549339627
Rooks County Sheriff's Office,2019-06-01,Kansas,1878,KS08200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834284845,0,0,834,0,0,0,0,0,0,0,0,0,0,0,0,0,119184,0,0,0,0,0,0,0,0,0,119184,0,0,1192,0,0,0,119,0,1191835,0,1,1.19183549339627
Rooks County Sheriff's Office,2019-07-01,Kansas,1878,KS08200,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,381387358,1788,0,0,0,0,1788,0,0,0,0,381387358,2,0,0,0,0,2,4,0,0,977305105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4552812,0,4,0,0,977305105,1,1.19183549339627
Rooks County Sheriff's Office,2019-08-01,Kansas,1878,KS08200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,23837,0,0,0,119184,0,0,0,0,0,0,0,0,0,0,0,23836710,1191835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,87,0,0,87003991,0,0,0,1,1.19183549339627
Rooks County Sheriff's Office,2019-09-01,Kansas,1878,KS08200,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,178775324,870,0,0,0,0,0,0,0,0,0,0,0,0,0,691265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119183549,0,1192,0,0,119184,0,0,0,0,1,119,0,0,0,0,0,0,1,1.19183549339627
Rooks County Sheriff's Office,2019-10-01,Kansas,1878,KS08200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89387662,0,0,0,0,0,0,0,0,1281,0,0,1281,0,0,0,0,0,0,0,0,1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89387662,0,1281223,0,0,1,0,0,0,0,0,0,1,1.19183549339627
Rooks County Sheriff's Office,2019-11-01,Kansas,1878,KS08200,0,0,0,0,100000,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1191835,0,0,0,0,0,0,0,11918356,0,11918355,0,0,23837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1788,0,0,79,0,595917747,77,0,0,0,0,0,0,0,79257060,1788,0,0,0,0,0,1,1.19183549339627
Rooks County Sheriff's Office,2019-12-01,Kansas,1878,KS08200,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,1000000,0,0,0,0,0,0,0,0,0,792570603,0,0,0,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11918,1191835,0,0,0,0,0,0,0,2384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.19183549339627
Rooks County Sheriff's Office,2020-01-01,Kansas,1837,KS08200,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,0,3,0,0,0,111300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13103,0,0,0,0,131,0,0,0,0,0,0,353193706,0,0,0,0,0,0,0,353193706,0,0,0,0,235,2354625,128,0,1,1.17731235192711
