agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total,price,in_2023_dollars
Sp Columbia,2017-01-01,Kentucky,0,KYKSP15,0,1,1,1,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,1078,0,608,0,1367,0,3053,0,0,0,0,0,0,0,0,0,0,0,0,0,10255,10255,13308,0,0,0,0,0,0,0,0,10255,0,0,9758,1105,0,0,0,0,2445,0,0,13308,0,0,0,0,0,0,0,0,0,0,0,0,1,1.24307319386626
Sp Columbia,2017-02-01,Kentucky,0,KYKSP15,2,2,0,0,1,0,5,0,0,4,0,0,0,0,0,0,0,0,0,1,4,5,0,0,0,0,0,0,0,1,4,0,0,0,0,50,3481,0,497,0,0,4028,0,0,0,0,0,0,0,0,0,0,0,0,149,85088,85238,89265,0,0,0,0,0,0,0,149,85088,0,0,81421,3046,0,0,0,2486,1889,249,174,89265,0,0,0,0,0,0,0,0,746,0,0,746,1,1.24307319386626
Sp Columbia,2017-03-01,Kentucky,0,KYKSP15,0,1,0,0,0,0,1,2,0,4,0,0,0,0,0,0,0,0,1,0,3,4,1,0,0,0,0,0,0,0,3,0,0,0,0,932,0,0,0,0,0,932,6837,0,0,0,0,0,0,0,0,0,0,0,0,4164,4164,18770,3108,0,0,0,0,0,0,0,1057,0,0,0,559,0,0,0,6837,4164,0,373,11934,0,0,0,1802,0,0,0,1865,0,0,0,3667,1,1.24307319386626
Sp Columbia,2017-04-01,Kentucky,0,KYKSP15,0,1,0,0,1,0,2,1,0,4,0,0,0,0,0,0,0,0,2,1,4,7,0,0,0,0,0,0,1,0,6,0,0,0,0,5594,0,0,250,0,0,5844,1243,0,1,0,0,0,0,0,0,0,0,2,174,8914,9091,17422,0,0,0,0,0,0,1,0,9089,0,0,6678,622,0,249,0,1243,7388,0,0,16179,0,0,0,0,0,0,0,0,1,0,0,1,1,1.24307319386626
Sp Columbia,2017-05-01,Kentucky,0,KYKSP15,5,2,1,0,1,0,9,0,0,3,0,0,0,0,0,0,0,0,3,1,10,14,0,0,0,1,0,0,0,0,13,0,0,0,0,7334,14364,622,162,0,0,22481,0,0,0,0,0,0,0,0,0,0,0,2,124,12139,12265,34746,0,0,0,1,0,0,0,0,12264,0,0,1282,1641,137,9385,0,0,21494,746,62,34746,0,0,0,0,0,0,0,0,5594,0,0,5594,1,1.24307319386626
Sp Columbia,2017-06-01,Kentucky,0,KYKSP15,3,1,0,2,0,0,6,1,0,6,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2238,0,0,746,0,2983,2486,0,0,0,0,0,0,0,0,0,0,44,0,1740,1784,9739,0,0,0,0,0,0,0,0,1784,0,0,0,994,746,0,0,2486,1740,249,1038,7253,0,0,0,0,373,0,0,0,535,249,870,2026,1,1.24307319386626
Sp Columbia,2017-07-01,Kentucky,0,KYKSP15,2,3,0,0,0,0,5,4,1,5,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,685,6215,0,0,0,0,6900,28466,0,0,0,0,0,0,0,0,0,0,0,0,4910,4910,68743,0,0,0,0,0,0,0,0,4910,0,0,373,1430,0,0,0,34682,3793,0,0,40277,0,0,0,0,0,0,0,12431,62,0,0,12493,1,1.24307319386626
Sp Columbia,2017-08-01,Kentucky,0,KYKSP15,5,2,0,1,2,0,10,1,0,4,0,0,0,0,0,0,0,0,2,1,3,6,0,0,0,1,0,0,0,0,5,0,0,0,0,2959,6530,0,3667,622,0,13777,3729,0,0,0,0,0,0,0,0,0,0,2,149,3529,3681,24916,0,0,0,796,0,0,0,0,2885,50,0,2985,2112,25,3019,0,3729,8397,497,373,21187,0,0,0,0,0,0,0,3729,0,0,0,3729,1,1.24307319386626
Sp Columbia,2017-09-01,Kentucky,0,KYKSP15,2,3,0,2,0,0,7,2,0,3,0,0,0,0,0,0,0,0,2,0,3,5,0,0,0,0,0,0,0,1,4,0,0,0,0,2909,4972,0,0,24861,0,32743,1740,0,0,0,0,0,0,0,0,0,0,47,0,4817,4864,41087,0,0,0,0,0,0,0,22,4842,0,0,3356,3294,746,0,0,26602,5349,0,0,39347,0,0,0,0,0,0,0,12431,25,0,0,12456,1,1.24307319386626
Sp Columbia,2017-10-01,Kentucky,0,KYKSP15,2,2,0,1,1,0,6,2,1,4,0,0,0,0,0,0,0,0,2,0,7,9,1,0,0,1,0,0,0,0,7,0,0,0,0,373,28224,0,404,5759,0,34760,8080,0,0,0,0,0,0,0,0,0,0,6,0,30704,30710,81630,4972,0,0,5,0,0,0,0,25733,5759,0,1,932,0,62,0,30455,36340,0,0,73550,0,0,0,0,0,0,0,1119,5,0,0,1124,1,1.24307319386626
