agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Columbiana Police Department,2017-01-01,Alabama,4605,AL05902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,5,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,2781,2808,2808,0,0,0,0,0,0,0,2,2806,0,2,808,0,0,0,0,0,1998,0,0,2808,0,0,0,0,0,0,0,0,0,0,0,0
Columbiana Police Department,2017-02-01,Alabama,4605,AL05902,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,4,2,1,7,0,0,0,0,4,0,0,1,2,1989,0,0,0,0,0,1989,0,0,0,0,0,0,0,0,0,56,56,98,251,579,929,2973,0,0,0,0,784,0,0,7,137,0,46,295,87,0,0,0,579,102,0,1865,2973,0,0,0,87,0,0,0,0,0,0,1865,1952
Columbiana Police Department,2017-03-01,Alabama,4605,AL05902,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,6,8,0,0,0,0,0,0,0,0,8,0,808,0,0,0,0,808,1,0,0,0,0,0,0,0,0,0,0,1,124,95903,96029,96839,0,0,0,0,0,0,0,0,96029,0,0,746,1554,0,31077,0,1,63460,0,0,96838,0,0,0,0,0,0,0,0,0,0,0,0
Columbiana Police Department,2017-04-01,Alabama,4605,AL05902,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,4,8,0,0,0,0,3,0,0,1,4,0,0,0,0,994,0,994,0,0,0,0,0,0,0,0,0,0,0,56,186,4166,4408,5402,0,0,0,0,2051,0,0,22,2334,0,271,2210,0,994,0,0,0,1927,0,0,5402,0,0,0,0,0,0,0,0,0,0,0,0
Columbiana Police Department,2017-05-01,Alabama,4605,AL05902,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,5,0,0,0,0,1,0,0,3,1,0,0,0,0,435,0,435,0,0,0,0,0,0,0,0,0,0,0,109,0,1181,1290,1725,0,0,0,0,56,0,0,762,472,0,7,0,0,0,0,0,0,1662,0,56,1725,0,0,0,0,0,0,0,0,0,0,0,0
Columbiana Police Department,2017-06-01,Alabama,4605,AL05902,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,1,1,1,2,4,0,0,0,0,0,0,0,1,3,0,0,0,0,392,0,392,0,0,0,0,0,0,0,0,119,0,119,1,62,1119,1182,1693,0,0,0,0,0,0,0,62,1120,14,62,0,0,0,0,0,0,1617,0,0,1693,0,0,0,0,0,0,0,0,0,0,0,0
Columbiana Police Department,2017-07-01,Alabama,4605,AL05902,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2113,0,0,0,2113,0,0,0,0,0,0,0,0,0,0,0,0
Columbiana Police Department,2017-08-01,Alabama,4605,AL05902,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,1,0,4,0,0,0,0,0,1,0,1,2,0,1796,0,0,0,0,1796,28591,0,0,0,0,0,0,0,0,0,0,94,75,0,169,59147,0,0,0,0,0,50,0,7,112,0,318,50,0,0,0,0,28591,1597,0,0,30556,0,0,0,0,0,0,0,28591,0,0,0,28591
Columbiana Police Department,2017-09-01,Alabama,4605,AL05902,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,3,3,8,0,0,0,0,1,1,0,0,6,0,43234,0,0,0,0,43234,0,0,0,0,0,0,0,0,0,0,0,7,277,5401,5686,48920,0,0,0,0,113,6,0,0,5566,746,0,5097,3829,2735,33066,0,0,962,0,2486,48920,0,0,0,2113,2735,0,0,0,0,0,0,4848
Columbiana Police Department,2017-10-01,Alabama,4605,AL05902,1,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,0,0,0,1,0,0,0,1,2,808,0,0,0,298,0,1106,0,0,0,0,0,0,0,0,0,0,0,32,126,1554,1712,2818,0,0,0,126,0,0,0,32,1554,0,343,311,0,0,124,0,1243,809,0,0,2830,0,32,0,249,0,0,0,0,0,0,0,281
