agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Chartiers Township Police Department,2017-01-01,Pennsylvania,7985,PA06317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,13,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,441,3924,4440,4440,0,0,0,3819,622,0,0,0,0,124,0,1070,1243,0,0,0,622,1381,0,0,4440,0,0,4,0,0,0,0,622,0,0,0,625
Chartiers Township Police Department,2017-02-01,Pennsylvania,7985,PA06317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,275,275,0,0,0,0,275,0,0,0,0,273,0,0,0,0,0,0,0,1,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0
Chartiers Township Police Department,2017-03-01,Pennsylvania,7985,PA06317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,12,0,0,0,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,404,5123,5604,5604,0,0,0,2888,2710,0,0,0,6,0,0,1423,3580,0,99,0,0,501,0,0,5604,0,0,0,0,0,0,0,0,0,0,0,0
Chartiers Township Police Department,2017-04-01,Pennsylvania,7985,PA06317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3729,3729,3729,0,0,0,0,3729,0,0,0,0,0,0,3729,0,0,0,0,0,0,0,0,3729,0,0,0,0,0,0,0,0,0,0,0,0
Chartiers Township Police Department,2017-05-01,Pennsylvania,7985,PA06317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,6,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,556,2735,3315,3315,0,0,0,392,0,0,0,0,2924,0,0,319,0,0,0,0,0,2996,0,0,3315,0,0,0,0,0,0,0,0,0,0,0,0
Chartiers Township Police Department,2017-06-01,Pennsylvania,7985,PA06317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,4,6,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,12151,12195,12195,0,0,0,820,11343,0,0,0,31,994,0,1318,0,31,0,0,0,9851,0,0,12195,0,0,0,659,0,0,0,0,0,0,0,659
Chartiers Township Police Department,2017-07-01,Pennsylvania,7985,PA06317,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14631,14631,14631,0,0,0,1703,4972,0,0,0,7956,0,0,0,0,0,4972,0,7458,2200,0,0,14631,0,0,0,0,0,4972,0,0,0,0,0,4972
Chartiers Township Police Department,2017-08-01,Pennsylvania,7985,PA06317,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1243,0,0,0,0,0,0,0,0,0,0,0,0,3213,3213,5699,0,0,0,0,603,0,0,0,2610,62,0,497,0,0,0,0,1243,2654,0,0,4456,0,0,0,0,0,0,0,0,62,0,0,62
Chartiers Township Police Department,2017-09-01,Pennsylvania,7985,PA06317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4848,4848,4848,0,0,0,746,0,0,0,0,4102,0,0,2735,746,0,0,0,0,0,0,1367,4848,0,0,2735,0,0,0,0,0,0,0,1367,4102
Chartiers Township Police Department,2017-10-01,Pennsylvania,7985,PA06317,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,7968,0,0,0,7968,0,0,0,0,0,0,0,0,0,0,0,0,0,2112,2112,10080,0,0,0,0,0,0,0,0,2112,124,0,4479,4674,0,0,0,0,803,0,0,10080,0,0,0,0,0,0,0,0,0,0,0,0
