agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total
Mill Valley Police Department,2017-01-01,California,14423,CA02105,2,0,0,1,1,0,4,2,0,0,0,0,0,0,0,0,0,0,3,0,4,7,1,3,0,2,0,0,0,0,1,1,0,1,0,0,9335,0,339,423,0,10097,4852,0,0,0,0,0,0,0,0,0,0,26,0,2298,2325,22125,25,1492,0,1,0,0,0,0,807,0,762,7942,0,0,1293,0,4852,2425,0,0,17274,0,339,0,0,0,0,0,374,0,0,0,714
Mill Valley Police Department,2017-02-01,California,14423,CA02105,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,9,11,0,2,0,5,2,0,1,0,1,0,0,2,2,0,13674,0,0,0,0,13674,31701,0,0,0,0,0,0,0,0,0,0,0,124,26874,26998,104074,0,1492,0,17930,5359,0,1411,0,807,317,0,13301,0,0,559,0,31698,24757,1740,0,72373,0,0,0,0,0,0,0,0,813,0,0,813
Mill Valley Police Department,2017-03-01,California,14423,CA02105,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,2,1,5,9,15,0,3,0,9,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,12431,0,0,0,0,0,0,0,0,113,113,0,517,23855,24372,49346,0,6464,0,3174,13674,0,0,994,66,62,0,778,0,0,0,0,12431,23643,1,0,36916,0,0,0,0,0,0,0,6837,0,0,0,6837
Mill Valley Police Department,2017-04-01,California,14423,CA02105,1,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,0,0,2,1,11,14,0,2,0,7,0,0,0,2,3,2,1,3,0,0,7135,0,0,31823,1367,40325,30457,0,0,0,0,0,0,0,0,0,0,2,236,32464,32703,133941,0,1751,0,14704,0,0,0,1728,14519,2107,634,12344,0,1367,5115,0,30457,21627,27348,2486,103485,0,0,0,0,0,0,0,20511,1745,0,0,22256
Mill Valley Police Department,2017-05-01,California,14423,CA02105,1,0,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,3,1,13,17,0,9,0,6,0,0,0,0,2,1,0,1,0,0,746,36298,0,0,1,37045,0,0,0,0,0,0,0,0,0,0,0,99,124,42151,42375,79420,0,31885,0,1074,0,0,0,0,9416,6,0,323,0,101,62,0,36049,42779,62,37,79420,6,0,273,0,1,62,0,11188,9711,0,12,21254
Mill Valley Police Department,2017-06-01,California,14423,CA02105,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,8,14,3,4,0,3,0,0,0,3,1,0,0,0,0,0,0,0,0,249,0,249,0,0,0,0,0,0,0,0,0,0,0,25,295,31389,31708,31957,7583,13829,0,8610,0,0,0,195,1492,0,195,0,0,56,1492,0,0,24558,5407,249,31957,0,0,6,0,0,0,0,0,7483,12,0,7502
Mill Valley Police Department,2017-07-01,California,14423,CA02105,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,1,5,2,9,16,0,1,0,3,1,1,3,4,3,0,0,1,1,0,0,0,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,138,317,39489,39944,39962,0,17403,0,1461,56,368,15777,300,4579,721,292,2064,0,62,0,0,0,35955,869,0,39962,0,20,56,0,0,0,0,0,7,0,0,83
Mill Valley Police Department,2017-08-01,California,14423,CA02105,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,3,7,12,0,1,0,6,2,0,1,2,0,0,0,1,1,0,0,994,0,0,0,994,37292,0,0,0,0,0,0,0,0,0,0,31,460,20502,20993,96572,0,5345,0,12182,3366,0,68,31,0,2468,725,435,0,0,2610,0,37292,11585,3791,373,59280,0,31,0,0,0,0,0,0,68,0,0,99
Mill Valley Police Department,2017-09-01,California,14423,CA02105,1,0,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,2,8,17,0,3,0,7,2,0,1,2,2,0,0,0,0,0,5905,0,0,12,0,5917,0,0,0,0,0,0,0,0,0,0,0,99,311,20772,21182,27099,0,6787,0,10983,1267,0,1996,50,99,4475,1040,907,0,0,112,0,0,16139,4425,0,27099,124,543,0,0,0,0,0,0,2020,0,0,2688
Mill Valley Police Department,2017-10-01,California,14423,CA02105,4,2,3,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,3,3,5,11,0,2,0,3,1,0,0,3,2,0,1,1,0,14359,2445,66523,0,1119,0,84446,7458,0,0,0,0,0,0,0,0,0,0,124,559,21402,22086,121448,0,4648,0,11200,5716,0,0,218,305,1740,68,174,0,1299,64298,0,4972,31369,10069,0,113990,1119,44,0,0,1253,0,0,2486,10305,0,0,15207
Mill Valley Police Department,2017-11-01,California,14423,CA02105,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,7,11,0,3,0,4,0,0,0,2,2,0,0,0,0,0,7580,0,0,0,0,7580,0,0,0,0,0,0,0,0,0,0,0,10,318,5645,5973,13553,0,2982,0,802,0,0,0,363,1826,552,10,99,0,0,155,0,0,11153,1584,0,13553,0,0,0,0,0,0,0,0,975,0,0,975
Mill Valley Police Department,2017-12-01,California,14423,CA02105,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17,18,0,3,0,10,1,1,0,3,0,0,0,0,0,0,559,0,0,0,0,559,0,0,0,0,0,0,0,0,0,0,0,12,0,30662,30674,31233,0,4413,0,21423,746,1121,0,2971,0,1175,2784,758,0,497,1057,0,0,8830,14394,1739,31233,0,0,0,0,0,0,0,0,127,0,0,127
Mill Valley Police Department,2018-01-01,California,14418,CA02105,1,0,0,4,0,1,6,1,0,1,0,0,0,0,0,0,0,0,1,1,8,10,0,1,0,7,0,0,0,1,1,0,1,1,0,0,0,0,0,10921,21045,31965,2427,0,0,0,0,0,0,0,0,0,0,1,93,13515,13610,50429,0,849,0,12060,0,0,0,93,607,303,93,364,0,1177,12134,0,2427,27681,3822,0,48002,0,93,0,0,0,0,0,1213,244,0,0,1551
