agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total
Rush Township Police Department,2017-01-01,Pennsylvania,3305,PA05436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,5190,5438,5438,0,0,0,0,0,0,0,0,5438,0,0,5190,0,0,0,0,0,249,0,0,5438,0,0,3108,0,0,0,0,0,0,0,0,3108
Rush Township Police Department,2017-02-01,Pennsylvania,3305,PA05436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,124,559,746,746,0,0,0,0,0,0,0,622,124,0,0,0,0,0,0,0,0,746,0,0,746,0,0,0,0,0,0,0,0,0,0,0,0
Rush Township Police Department,2017-03-01,Pennsylvania,3305,PA05436,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,6,9,0,0,0,0,2,0,1,4,2,0,0,0,0,0,323,62,0,0,0,385,0,0,0,0,0,0,0,0,0,0,0,37,186,17092,17316,17701,0,0,0,0,4028,0,8702,1081,3505,0,25,9025,0,1069,7210,0,0,373,0,0,17701,0,0,25,0,0,0,0,0,0,0,0,25
Rush Township Police Department,2017-04-01,Pennsylvania,3305,PA05436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,124,870,1057,1057,0,0,0,0,622,0,0,124,311,0,0,0,0,622,0,0,0,435,0,0,1057,0,0,0,0,0,0,0,0,0,0,0,0
Rush Township Police Department,2017-05-01,Pennsylvania,3305,PA05436,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,4,19,0,0,0,1,1,0,0,2,15,0,0,0,0,0,168,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,970,597,1566,1734,0,0,0,249,348,0,0,298,671,0,771,516,0,0,0,0,0,199,0,249,1734,0,162,0,0,0,0,0,0,137,0,0,298
Rush Township Police Department,2017-06-01,Pennsylvania,3305,PA05436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,10,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,249,6325,6607,6607,0,0,0,0,96,0,0,0,6511,0,1265,3555,0,0,0,0,0,543,0,1243,6607,0,0,0,0,0,0,0,0,0,0,0,0
Rush Township Police Department,2017-07-01,Pennsylvania,3305,PA05436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,8,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,186,2111,2418,2418,0,0,0,0,0,0,0,58,2359,0,58,323,0,0,0,0,0,2036,0,0,2418,0,0,0,0,0,0,0,0,746,0,0,746
Rush Township Police Department,2017-08-01,Pennsylvania,3305,PA05436,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,124,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,56,0,12058,12114,12238,0,0,0,0,0,0,0,0,12114,0,0,11188,0,0,0,0,0,180,0,870,12238,0,0,0,0,0,0,0,0,31,0,0,31
Rush Township Police Department,2017-09-01,Pennsylvania,3305,PA05436,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,4,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,622,0,0,0,0,622,0,0,0,0,0,0,0,0,0,0,0,373,0,932,1305,1927,0,0,0,0,0,0,0,1305,0,435,186,0,0,186,0,0,0,622,0,497,1927,0,0,0,0,0,0,0,0,0,0,0,0
Rush Township Police Department,2017-10-01,Pennsylvania,3305,PA05436,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,5,7,0,0,0,0,2,0,0,1,4,0,0,0,0,0,373,0,1243,0,0,1616,1243,0,0,0,0,0,0,0,0,0,0,0,218,2859,3077,7179,0,0,0,0,1243,0,0,155,1678,0,0,746,622,963,0,0,1243,2362,0,0,5936,0,0,0,0,0,0,0,0,0,0,0,0
