agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total
Watertown Police Department,2017-01-01,Wisconsin,15533,WI02803,3,1,0,1,2,0,7,0,0,5,0,0,0,0,0,2,1,3,11,3,5,19,0,0,0,1,1,0,0,12,5,0,0,0,0,497,597,0,17270,622,0,18985,0,0,0,0,0,0,0,0,2492,237,2730,240,513,4212,4965,26680,0,0,0,497,75,0,0,4132,261,61,216,17873,93,2072,420,0,0,1766,31,4147,26680,1,32,15617,93,466,249,0,0,269,31,186,16944
Watertown Police Department,2017-02-01,Wisconsin,15533,WI02803,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,10,2,8,20,1,0,0,13,0,0,0,0,6,0,0,0,0,0,0,0,147,0,0,147,0,0,0,0,0,0,0,0,0,0,0,236,147,6208,6591,6737,286,0,0,1482,0,0,0,0,4823,152,113,4226,313,272,47,0,0,1012,15,587,6737,56,10,0,0,0,50,0,0,124,0,0,240
Watertown Police Department,2017-03-01,Wisconsin,15533,WI02803,0,1,0,1,0,0,2,1,0,1,0,0,0,0,0,2,0,2,9,5,3,17,0,0,0,0,1,0,0,10,6,0,0,0,0,609,0,0,0,0,0,609,0,0,0,0,0,0,0,0,211,0,211,218,876,1367,2461,3282,0,0,0,0,311,0,0,789,1361,85,70,273,0,215,373,0,0,1140,0,1126,3282,24,44,0,0,0,373,0,0,96,0,62,598
Watertown Police Department,2017-04-01,Wisconsin,15533,WI02803,2,1,0,0,1,0,4,1,0,2,0,0,0,0,0,0,0,0,12,4,8,24,1,1,0,1,0,0,0,10,11,0,1,1,0,3758,571,0,1989,0,0,6317,7458,0,0,0,0,0,0,0,0,0,0,145,487,6649,7282,28516,249,19,0,75,0,0,0,506,6434,42,334,1384,0,0,111,0,3729,11318,0,4139,21058,25,0,0,0,0,0,0,3729,68,0,0,3822
Watertown Police Department,2017-05-01,Wisconsin,15533,WI02803,3,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,18,1,11,30,0,0,0,2,3,0,0,15,10,0,0,0,0,0,2055,0,0,0,0,2055,0,0,0,0,0,0,0,0,0,0,0,399,129,9480,10008,12063,0,0,0,946,1034,0,0,3581,4446,20,126,2204,622,607,0,0,0,5800,0,2685,12063,0,0,571,0,186,0,0,0,614,0,323,1694
Watertown Police Department,2017-06-01,Wisconsin,15533,WI02803,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,10,5,6,21,0,1,0,2,0,0,0,7,11,0,0,0,0,0,1641,0,0,0,0,1641,0,0,0,0,0,0,0,0,0,870,870,103,656,15827,16586,19097,0,162,0,746,0,0,0,293,15386,0,5,10482,0,4507,0,0,0,3730,0,373,19097,0,0,0,0,0,0,0,0,0,0,0,0
Watertown Police Department,2017-07-01,Wisconsin,15533,WI02803,2,3,0,0,1,0,6,0,0,1,0,0,0,0,0,1,0,1,11,6,11,28,0,0,0,2,0,0,0,9,17,0,0,0,0,559,112,0,0,0,0,671,0,0,0,0,0,0,0,0,31,0,31,93,747,38550,39391,40093,0,0,0,1268,0,0,0,262,37860,103,77,30127,373,0,32,0,522,8523,0,336,40093,11,6,0,0,0,32,0,0,523,0,0,573
Watertown Police Department,2017-08-01,Wisconsin,15533,WI02803,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,4,11,23,0,0,0,3,1,0,0,6,13,0,0,0,0,0,1303,0,0,0,0,1303,0,0,0,0,0,0,0,0,0,0,0,114,352,30233,30699,32002,0,0,0,2234,37,0,0,131,28297,31,55,22292,0,62,0,0,62,9226,0,273,32002,0,0,0,0,0,0,0,0,0,0,93,93
Watertown Police Department,2017-09-01,Wisconsin,15533,WI02803,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,6,2,15,0,2,0,0,3,0,0,3,7,0,0,0,0,0,205,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,163,865,870,1898,2103,0,373,0,0,211,0,0,108,1206,0,68,286,0,249,0,0,0,1278,0,223,2103,0,0,25,0,0,0,0,0,400,0,0,425
Watertown Police Department,2017-10-01,Wisconsin,15533,WI02803,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,6,6,7,19,0,1,0,0,0,0,0,6,12,0,0,0,0,0,735,0,0,0,0,735,0,0,0,0,0,0,0,0,0,0,0,181,850,6440,7472,8207,0,99,0,0,0,0,0,889,6484,167,30,4081,0,0,186,0,0,2054,93,1596,8207,278,30,0,0,0,0,0,0,113,0,0,421
