agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Owosso Police Department,2017-01-01,Michigan,14587,MI78645,4,2,0,0,0,0,6,2,0,1,0,0,0,0,0,0,1,1,11,3,3,17,0,1,0,5,4,0,0,0,7,374,8244,0,0,0,0,8618,1,0,0,0,0,0,0,0,0,6238,6238,254,398,41214,41865,56724,0,62,0,276,41363,0,0,0,164,671,50,44774,1243,6,1518,0,6217,2244,0,0,56723,25,22,0,0,0,0,0,6217,62,0,0,6326
Owosso Police Department,2017-02-01,Michigan,14587,MI78645,0,2,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,5,1,4,10,2,1,0,2,5,0,0,0,0,0,0,0,4351,0,0,4351,0,0,0,0,0,0,0,0,0,0,0,11,99,3000,3110,7461,267,373,0,99,2371,0,0,0,0,6,2,1154,1244,0,0,0,1865,3190,0,0,7461,0,0,0,0,0,0,0,0,0,0,0,0
Owosso Police Department,2017-03-01,Michigan,14587,MI78645,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,5,3,3,11,0,1,0,2,2,0,0,2,4,0,0,0,20726,0,0,20726,0,0,0,0,0,0,0,0,0,0,0,62,443,1737,2241,22967,0,311,0,730,845,0,0,35,321,31,623,1783,249,0,0,0,0,20220,62,0,22967,0,26,0,0,0,0,0,0,870,62,0,958
Owosso Police Department,2017-04-01,Michigan,14587,MI78645,0,0,0,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0,9,2,3,14,1,0,0,5,2,0,0,1,5,0,0,0,0,118,0,118,0,0,0,0,0,0,0,0,0,0,0,85,250,1554,1888,2006,1,0,0,174,2,0,0,20,1691,26,70,1325,0,0,0,0,0,461,0,124,2006,19,0,0,0,0,0,0,0,0,0,0,19
Owosso Police Department,2017-05-01,Michigan,14587,MI78645,1,2,0,1,0,0,4,0,0,5,0,0,0,1,0,0,0,1,8,1,4,13,1,1,0,0,5,0,0,1,5,847,108,0,0,0,0,955,0,0,0,0,0,0,186,0,0,0,186,170,224,4910,5304,6445,1,311,0,0,3621,0,0,16,1355,1249,16,1196,224,0,0,0,0,3113,523,124,6445,0,4,0,0,0,0,0,0,78,0,0,82
Owosso Police Department,2017-06-01,Michigan,14587,MI78645,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,9,8,21,1,4,0,6,5,0,0,0,5,0,109,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,57,1129,4955,6141,6250,75,559,0,2220,2622,0,0,0,665,25,12,1581,124,0,0,0,0,4010,249,249,6250,0,0,31,0,0,0,0,0,0,249,0,280
Owosso Police Department,2017-07-01,Michigan,14587,MI78645,3,4,0,0,1,0,8,0,0,0,0,0,0,1,0,0,0,1,7,7,5,19,0,4,0,1,6,0,0,2,6,3182,5534,0,444,0,0,9160,0,0,0,0,0,0,131,0,0,0,131,142,1075,2523,3740,13031,0,677,0,373,1566,0,0,47,1077,541,420,8627,0,0,186,0,0,2543,280,434,13031,448,373,0,0,0,0,0,0,298,31,0,1150
Owosso Police Department,2017-08-01,Michigan,14587,MI78645,2,4,0,0,1,0,7,2,0,4,0,0,0,0,0,0,0,0,11,8,8,27,1,2,0,13,4,1,0,0,6,2088,1691,0,0,0,0,3779,1244,0,0,0,0,0,0,0,0,0,0,83,1054,5846,6984,13251,1,1528,0,3269,1630,2,0,0,553,640,10,245,0,149,224,0,1244,6387,1492,1616,12007,186,0,0,0,0,0,0,1243,622,0,0,2051
Owosso Police Department,2017-09-01,Michigan,14587,MI78645,3,1,0,0,0,0,4,1,0,1,0,0,0,1,0,0,0,1,6,8,6,20,1,1,0,10,5,0,0,0,3,622,2763,0,0,0,0,3385,2610,0,0,0,0,0,373,0,0,0,373,57,840,3735,4633,13612,429,559,0,1303,1024,0,0,0,1318,124,2409,1738,186,6,435,0,2610,2240,1252,0,11001,62,0,0,186,0,0,0,0,815,0,0,1064
Owosso Police Department,2017-10-01,Michigan,14587,MI78645,2,2,0,1,1,0,6,0,0,4,0,0,0,0,0,1,0,1,2,5,3,10,0,1,0,3,1,0,0,0,5,870,5334,0,4,0,0,6208,0,0,0,0,0,0,0,0,50,0,50,20,484,2113,2617,8874,0,19,0,163,373,0,0,0,2062,211,68,60,0,0,62,0,0,6179,249,2045,8874,0,1,0,0,0,0,0,0,1268,0,0,1269
