agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Kennesaw State University - Department Of Public Safety,2017-01-01,Georgia,0,GA03312,0,0,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,3,1,9,13,0,5,0,1,6,0,0,0,1,0,0,589,1554,0,0,2143,8080,0,0,0,0,0,0,0,0,0,0,114,211,5120,5446,23749,0,2635,0,435,1729,0,0,0,646,0,21,50,0,0,0,0,8080,6929,0,589,15669,0,0,0,0,0,0,0,0,2424,0,0,2424
Kennesaw State University - Department Of Public Safety,2017-02-01,Georgia,0,GA03312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,17,0,1,0,1,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,644,10632,11429,11429,0,311,0,31,9270,0,0,0,1817,6215,0,855,0,0,0,0,0,4358,0,0,11429,6215,0,0,0,0,0,0,0,22375,0,0,28591
Kennesaw State University - Department Of Public Safety,2017-03-01,Georgia,0,GA03312,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,5,11,0,0,0,0,6,0,0,0,5,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,81,615,3031,3727,3729,0,0,0,0,1846,0,0,0,1881,0,2,439,0,0,0,0,0,3288,0,0,3729,0,0,0,0,0,0,0,0,0,0,0,0
Kennesaw State University - Department Of Public Safety,2017-04-01,Georgia,0,GA03312,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,4,6,1,0,0,2,2,0,0,0,1,249,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,56,0,1950,2006,2255,249,0,0,1150,359,0,0,0,249,31,25,249,0,0,0,0,0,1950,0,0,2255,0,0,0,0,0,0,0,0,25,0,0,25
Kennesaw State University - Department Of Public Safety,2017-05-01,Georgia,0,GA03312,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,2,4,7,0,0,0,2,4,0,0,0,1,0,1297,0,0,0,0,1297,0,0,0,0,0,0,0,0,0,0,0,50,394,2983,3427,4724,0,0,0,2016,1361,0,0,0,50,249,0,0,0,0,242,0,0,4233,0,0,4724,0,0,0,0,0,0,0,0,0,0,0,0
Kennesaw State University - Department Of Public Safety,2017-06-01,Georgia,0,GA03312,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,1,0,0,0,0,2,497,0,0,0,0,0,497,0,0,0,0,0,0,0,0,0,0,0,81,0,0,81,578,0,0,0,2,0,0,0,0,78,0,47,2,0,0,0,0,0,528,0,0,578,0,0,0,0,0,0,0,0,1740,0,0,1740
Kennesaw State University - Department Of Public Safety,2017-07-01,Georgia,0,GA03312,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807,0,807,0,152,30455,30607,31414,0,0,0,0,152,0,0,0,30455,0,0,129,622,0,0,0,0,30663,0,0,31414,0,0,0,0,0,0,0,0,62,0,0,62
Kennesaw State University - Department Of Public Safety,2017-08-01,Georgia,0,GA03312,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,5,7,1,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870,0,870,19,78,3425,3522,4392,19,373,0,0,2757,0,0,0,373,0,0,373,0,0,0,0,0,3770,0,249,4392,0,0,0,0,0,0,0,0,1989,0,0,1989
Kennesaw State University - Department Of Public Safety,2017-09-01,Georgia,0,GA03312,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,2,5,7,14,2,0,0,4,7,0,0,0,1,0,0,0,0,0,0,0,18646,0,0,0,0,0,0,0,37,0,37,51,664,6517,7232,44562,211,0,0,3750,3159,0,0,0,112,1081,1,62,62,0,0,0,18646,6062,0,0,25916,0,0,0,62,0,0,0,18646,25,0,0,18733
Kennesaw State University - Department Of Public Safety,2017-10-01,Georgia,0,GA03312,1,0,3,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,4,7,6,17,2,2,0,2,8,0,0,0,3,0,186,286,0,0,0,472,0,0,0,0,0,0,0,0,0,0,0,113,1111,5920,7144,7616,62,211,0,2885,3455,0,0,0,531,149,37,62,0,286,746,0,0,6149,0,186,7616,0,0,0,0,0,0,0,0,32,0,0,32
Kennesaw State University - Department Of Public Safety,2017-11-01,Georgia,0,GA03312,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,4,12,18,1,0,0,6,8,0,0,0,3,0,0,1151,0,0,0,1151,0,0,0,0,0,0,0,0,0,0,0,57,497,14783,15337,16488,25,0,0,2680,11705,0,0,0,927,369,9,1013,0,0,137,0,0,14960,0,0,16488,5,0,0,0,0,0,0,0,39,0,0,44
Kennesaw State University - Department Of Public Safety,2017-12-01,Georgia,0,GA03312,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,1,0,0,0,0,0,0,2486,0,0,0,2486,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,2495,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,2495,0,0,2495,0,0,0,0,0,0,0,0,0,0,0,0
Kennesaw State University - Department Of Public Safety,2018-01-01,Georgia,0,GA03312,0,1,3,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,2,3,5,0,1,0,0,3,0,0,0,1,388,0,4793,0,0,0,5181,0,0,0,0,0,0,0,0,0,0,0,0,232,2674,2906,8088,0,85,0,0,2674,0,0,0,147,85,0,610,0,0,158,0,0,7234,0,0,8088,0,0,0,0,0,0,0,0,2451,0,0,2451
Kennesaw State University - Department Of Public Safety,2018-02-01,Georgia,0,GA03312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,13,1,3,0,1,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,485,97491,98008,98008,30,1153,0,245,96214,0,0,0,365,0,0,182,243,0,328,0,0,1915,95341,0,98008,0,0,0,0,0,0,0,0,364,0,0,364
Kennesaw State University - Department Of Public Safety,2018-03-01,Georgia,0,GA03312,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,4,5,11,0,0,0,0,9,0,0,0,2,542,0,0,0,0,0,542,19415,0,0,0,0,0,0,0,0,0,0,32,542,3595,4169,43542,0,0,0,0,3957,0,0,0,212,311,1,206,0,0,0,0,19415,4194,0,0,24127,1,0,0,0,0,0,0,19415,840,0,0,20256
Kennesaw State University - Department Of Public Safety,2018-04-01,Georgia,0,GA03312,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,1,0,1,4,5,0,0,0,0,4,0,0,0,1,1044,0,0,0,0,485,1529,0,0,0,0,0,0,0,0,0,5559,5559,0,194,18081,18276,25363,0,0,0,0,17547,0,0,0,728,231,0,5339,0,0,0,0,0,19794,0,0,25363,437,0,0,0,0,0,0,0,1846,0,0,2282
Kennesaw State University - Department Of Public Safety,2018-05-01,Georgia,0,GA03312,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8,9,0,2,0,2,3,0,0,0,2,0,0,1091,0,0,0,1091,0,0,0,0,0,0,0,0,0,0,0,30,0,8068,8098,9189,0,2306,0,1360,3990,0,0,0,443,607,0,0,485,0,0,0,0,8097,0,0,9189,0,0,0,0,0,0,0,0,61135,61135,0,122270
Kennesaw State University - Department Of Public Safety,2018-06-01,Georgia,0,GA03312,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,6,8,0,2,0,0,3,0,0,0,3,0,0,0,0,0,0,0,13348,0,0,0,0,0,0,0,0,0,0,0,197,7710,7907,34602,0,364,0,0,1986,0,0,0,5556,0,0,2,0,0,0,0,13348,7904,0,0,21255,0,0,0,0,0,0,0,0,4611,0,0,4611
Kennesaw State University - Department Of Public Safety,2018-07-01,Georgia,0,GA03312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,9,1,3,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,528,4123,4655,4655,115,547,0,3519,472,0,0,0,1,301,0,170,0,0,0,0,0,4184,0,0,4655,0,0,0,0,0,0,0,0,0,0,0,0
Kennesaw State University - Department Of Public Safety,2018-08-01,Georgia,0,GA03312,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,3,4,9,0,2,0,0,7,0,0,0,0,0,728,0,0,0,0,728,0,0,0,0,0,0,0,0,0,0,0,33,400,2603,3036,3764,0,813,0,0,2223,0,0,0,0,904,0,0,0,0,0,0,0,2860,0,0,3764,265,0,0,0,0,0,0,0,0,0,0,265
Kennesaw State University - Department Of Public Safety,2018-09-01,Georgia,0,GA03312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,8,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,7744,7810,7810,0,0,0,0,5990,0,0,0,1820,0,0,67,0,0,0,0,0,7743,0,0,7810,0,0,0,0,0,0,0,0,19172,0,0,19172
Kennesaw State University - Department Of Public Safety,2018-10-01,Georgia,0,GA03312,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,4,10,16,0,7,0,1,5,0,0,0,3,0,0,36,0,0,0,36,9707,0,0,0,0,0,0,0,0,0,0,40,533,5782,6355,25806,0,3228,0,243,2564,0,0,0,320,0,36,364,0,0,0,0,9707,5991,0,0,16099,0,0,0,0,0,0,0,9707,971,0,0,10678
Kennesaw State University - Department Of Public Safety,2018-11-01,Georgia,0,GA03312,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,6,8,16,2,3,0,1,7,0,0,1,2,0,0,849,0,0,0,849,0,0,0,0,0,0,0,0,0,0,0,15,751,10974,11740,12589,437,1238,0,766,9079,0,0,2,218,0,2,396,0,0,413,0,0,11779,0,0,12589,0,0,0,0,0,0,0,0,766,0,0,766
Kennesaw State University - Department Of Public Safety,2018-12-01,Georgia,0,GA03312,0,1,9,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,2,2,5,9,1,1,0,2,5,0,0,0,0,0,0,784,0,0,0,784,0,0,0,0,0,0,0,0,0,0,0,62,165,5500,5727,6511,243,971,0,582,3932,0,0,0,0,0,0,255,546,0,0,0,0,5710,0,0,6511,0,0,0,0,0,0,0,0,3759,0,0,3759
Kennesaw State University - Department Of Public Safety,2019-01-01,Georgia,0,GA03312,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656,0,0,0,66743,7,0,0,0,0,0,0,71510130,0,0,0,0,3647,0,4,0,0,0,0,0,0,0,0,0
Kennesaw State University - Department Of Public Safety,2019-02-01,Georgia,0,GA03312,0,0,0,0,0,0,0,60600,0,0,0,0,0,0,0,0,0,0,606000,0,0,606000,0,0,0,0,0,0,0,0,0,0,0,0,11918355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83428490,477,0,119184,190694,1191835,0,0,0,0,0,10727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5006
Kennesaw State University - Department Of Public Safety,2019-03-01,Georgia,0,GA03312,68,0,9000000,8000000,0,7,17000075,0,0,0,4200,0,0,0,0,0,0,4200,0,0,0,0,0,0,7600000,0,5,0,0,0,0,0,39807,0,31345273,61,119183549,0,0,0,367,0,0,0,0,7327405,0,0,0,0,0,0,0,0,0,756100437,238367099,0,888,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,3025,0,2,0,0,638823824,0,119184,0,0,0,0
Kennesaw State University - Department Of Public Safety,2019-04-01,Georgia,0,GA03312,0,0,0,20000,0,0,20000,0,0,0,30000,0,0,0,0,0,60000,90000,30000,0,10000,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6547,351591,0,6,0,0,939166369,0,0,6898,0,0,18,3516,0,0,0,500570907,17,0,607836102,29796,0,0,0,0,0,0,384,0,0,0,0,0,0
Kennesaw State University - Department Of Public Safety,2019-05-01,Georgia,0,GA03312,0,8000000,0,0,0,0,8000000,0,0,0,5464,0,0,0,200,0,0,5664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11918355,0,0,0,0,0,0,83428485,0,83428,0,0,3575506,0,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,1179917138
Kennesaw State University - Department Of Public Safety,2019-06-01,Georgia,0,GA03312,0,0,0,0,0,0,0,0,0,0,0,0,90990,0,0,909,0,91899,0,0,0,0,0,2,0,0,6000000,0,649,9000000,0,0,0,0,0,0,0,0,1072651944,0,0,0,0,0,0,0,0,0,0,1084451115,0,0,1083,0,0,0,0,0,0,0,0,0,0,0,0,0,119184,0,0,0,0,0,0,0,0,0,476734,0,0,0,0,1,0,596,0,0,11918
Kennesaw State University - Department Of Public Safety,2019-07-01,Georgia,0,GA03312,0,0,0,0,0,0,0,0,0,0,10,30,10,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3160,0,0,0,23836710,3183,0,0,0,0,0,0,0,0,0,0,0,7,2383671,0,799721616,0,0,0,262203809,0,1,0,0,0,728,11918,59591775,476734199,0,0,0,2384,0,0,262,0,0,0,0,0,0,0,0,2861597,0,5,0,0,799721616
Kennesaw State University - Department Of Public Safety,2019-08-01,Georgia,0,GA03312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,20,10,0,0,11918,0,0,0,119184,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595917747,0,0,596,595918,0,0,0
Kennesaw State University - Department Of Public Safety,2019-09-01,Georgia,0,GA03312,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5959177,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1192,0,1,238367,0,0,11918355,0,11918357,358,0,0,0,0,0,0
