agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Green River Police Department,2023-12-01,Wyoming,11403,WY01901,540000,0,0,0,0,0,540000,0,0,0,0,5400000,4,0,0,0,0,5400004,330,0,89390,89720,0,0,0,0,110000,0,0,0,0,0,0,0,0,360000,0,5000000,141800000,0,99200000,0,0,0,1042,500000000,0,0,893900,0,0,0,0,1400,0,0,0,0,0,700010000,0,0,0,200000,1000,0,0,10,1000,0,10000001,0,400,10000,0,0,0,20000,0,0,0,0,0,0,0,0,0
Green River Police Department,2023-11-01,Wyoming,11403,WY01901,0,0,500,0,100000,0,100500,0,0,0,0,0,0,0,0,0,500000,500000,0,0,0,0,0,0,0,0,0,0,0,100000,100000,3000000,0,0,0,0,0,0,0,30000005,200,30000001,0,0,100000,1000000,0,300000,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,0,0,250000,0,4760,0,0,14,50000000,860000000,9,850000000,39390,0,240000000,0,0,4,143640000,4900,0,0,0,0,1180000
Green River Police Department,2023-10-01,Wyoming,11403,WY01901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,904000000,0,0,0,0,5000000,0,0,0,1904,0,100000,1799,0,0,5000000,5000000,0,0,330,0,0,0,0,61,569000000,0,0,0,1,0,0,0,5000,0,650000,0,5000000,0,0,0,0,0,904000000,0,539000,0,0,6,0,0,0,0,0,0
Green River Police Department,2023-09-01,Wyoming,11403,WY01901,1,0,4585000,0,0,0,4585001,0,0,0,0,0,0,0,100,0,8000000,8000100,0,0,0,0,0,0,0,0,0,14666,0,0,0,75800000,1974,100000000,1458500,0,0,0,0,0,0,0,259700000,0,0,150000,0,22,0,0,0,0,0,0,0,0,60000000,20,0,110000,0,0,1648,0,0,0,0,0,0,0,0,0,0,0,400000,10000,0,10000001,0,0,600,40000,0,0,10,1000,0
Green River Police Department,2023-08-01,Wyoming,11403,WY01901,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000000,3,4800010,0,100,70000,0,0,1000,100000,0,0,0,0,0,0,10000,0,100,200000,0,40000002,3000000,0,200,0,0,0,0,0,0,0,0,0,0,0,19000000,0,0,0,0,0,0,1,0,10000000,0,0,820000000,0,20010000,177,400000000,175,0,1500,197410000,0,80000,0
Green River Police Department,2023-07-01,Wyoming,11403,WY01901,0,0,0,0,0,0,0,0,0,0,50,20,10,10,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,320000000,68636,0,218000,0,18000000,68872,0,0,3320,0,0,0,0,0,0,0,3,72,0,0,192000000,0,0,0,300000000,1043,0,0,0,0,66393,0,161000000,360000000,65643000,0,0,0,0,0,3317,0,0,750,0,0,35000000,0,0,1986000,0,72,300000,0,192000000
Green River Police Department,2023-06-01,Wyoming,11403,WY01901,0,0,0,0,0,0,0,350,50000,0,0,0,16300,1000,0,213,0,17513,500,0,0,500,0,1,0,0,300000,0,20,0,0,0,0,20000,0,0,0,0,0,0,0,0,60,0,52000,0,0,0,0,81000000,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,370000000,1189,0,0,600000,0,0,1000,0,20000001,100,900,0,0,0
Green River Police Department,2023-05-01,Wyoming,11403,WY01901,0,3000000,0,0,0,0,3000000,0,1,1497000,13991,0,0,0,0,0,0,13991,0,80000,0,80000,0,1000000,0,0,0,0,0,20,0,0,0,0,10000,0,0,0,0,0,14,0,300,10000000,500000000,115500,0,0,0,100,40000001,100000,60000,0,0,3000000,0,100,0,0,0,10000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5000000,0,15,0,0,700000000
Green River Police Department,2023-04-01,Wyoming,11403,WY01901,0,20000,0,10000,10000,10000,50000,0,0,0,10000,0,0,0,0,40000,30000,80000,40000,0,10000,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28530,75000,52395000,133,0,0,458000000,0,63000000,28668,0,200000,282,3550,0,0,0,860000000,0,0,0,0,0,0,0,0,52395,0,2980,0,0,0,0,0,200
Green River Police Department,2023-03-01,Wyoming,11403,WY01901,6,0,4000000,5100000,0,2,9100008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3000000,0,0,0,0,0,0,0,0,0,0,0,34,200000000,0,0,16000000,0,0,0,0,0,396000,0,2000,0,0,0,0,0,0,0,214800000,500000000,0,292,30200000,13,300000000,0,0,36000000,0,0,0,0,0,0,0,0,0,0,399,0,0,0,0,92000000,0,100000,0,1,0,0
