agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total
San Saba County Sheriff's Office,2017-01-01,Texas,2838,TX20600,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1168,0,0,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,497,497,1666,0,0,0,497,0,0,0,0,0,0,1168,0,497,0,0,0,0,0,0,0,1666,0,0,0,0,0,0,0,0,0,0,0,0
San Saba County Sheriff's Office,2017-02-01,Texas,2838,TX20600,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,622,622,640,0,0,0,0,0,0,0,622,0,0,0,0,0,0,0,0,0,0,0,640,640,0,0,0,0,0,0,0,0,0,0,0,0
San Saba County Sheriff's Office,2017-03-01,Texas,2838,TX20600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Saba County Sheriff's Office,2017-04-01,Texas,2838,TX20600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Saba County Sheriff's Office,2017-05-01,Texas,2838,TX20600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Saba County Sheriff's Office,2017-06-01,Texas,2838,TX20600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Saba County Sheriff's Office,2017-07-01,Texas,2838,TX20600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Saba County Sheriff's Office,2017-08-01,Texas,2838,TX20600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2113,2113,2113,2113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2113,0,0,2113,0,0,0,0,0,0,0,0,0,0,0,0
San Saba County Sheriff's Office,2017-09-01,Texas,2838,TX20600,0,2,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1357,0,0,497,0,0,1855,74741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151337,0,0,0,0,0,0,0,0,0,0,0,264,1094,0,0,0,74741,497,0,0,76596,0,0,0,0,0,0,0,0,0,0,0,0
San Saba County Sheriff's Office,2017-10-01,Texas,2838,TX20600,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1288,1288,24861,0,0,0,0,0,0,0,0,0,0,0,0,1144,1144,52154,0,0,0,0,0,0,0,0,1144,0,0,0,746,37,62,0,24861,1561,25,0,27293,0,0,0,746,0,0,0,24861,0,0,0,25607
San Saba County Sheriff's Office,2017-11-01,Texas,2838,TX20600,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994,994,994,0,0,0,0,0,0,0,0,994,0,0,0,249,0,0,0,0,0,746,0,994,0,0,0,0,0,0,0,0,0,0,0,0
San Saba County Sheriff's Office,2017-12-01,Texas,2838,TX20600,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1740,0,0,0,0,1740,0,0,0,0,0,0,0,0,0,0,0,0,0,1635,1635,3375,0,0,0,0,0,0,0,0,1635,0,1262,870,0,0,0,0,0,1243,0,0,3375,0,0,0,0,0,0,0,0,0,0,0,0
San Saba County Sheriff's Office,2018-01-01,Texas,2860,TX20600,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1213,0,0,0,0,0,0,0,0,0,0,0,0,2184,2184,4611,0,0,0,0,0,0,0,0,2184,0,0,0,0,0,0,0,1213,2184,0,0,3398,0,0,0,0,0,0,0,0,0,0,0,0
San Saba County Sheriff's Office,2018-02-01,Texas,2860,TX20600,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2306,0,0,0,2306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2306,0,0,0,0,0,0,0,0,0,0,0,0,2306,0,0,0,0,0,0,0,2306,0,0,0,0,0,0,0,0,0,0,0,0
San Saba County Sheriff's Office,2018-03-01,Texas,2860,TX20600,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,146,0,0,0,0,0,0,0,0,0,0,0,0
San Saba County Sheriff's Office,2018-04-01,Texas,2860,TX20600,3,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153,5069,0,0,0,0,6221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6221,0,0,0,0,0,0,0,0,0,243,0,97,1699,1383,1147,0,0,1286,2,364,6221,0,0,0,0,0,0,0,0,0,0,0,0
San Saba County Sheriff's Office,2018-05-01,Texas,2860,TX20600,0,2,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,498,0,0,0,1,2116,2615,0,0,0,0,0,0,0,0,0,0,0,0,0,5704,5704,8319,0,0,0,0,0,0,0,0,5704,36,0,0,0,0,5704,0,0,2579,0,0,8319,0,0,0,0,0,0,0,0,0,0,0,0
San Saba County Sheriff's Office,2018-06-01,Texas,2860,TX20600,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5458,6595,0,0,0,12053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12053,0,0,0,0,0,0,0,0,0,0,0,0,8613,946,0,0,0,1929,0,564,12053,0,0,0,0,0,0,0,0,0,0,0,0
San Saba County Sheriff's Office,2018-07-01,Texas,2860,TX20600,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153,0,0,0,1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153,0,0,0,0,0,0,0,0,0,0,0,0,1153,0,0,0,0,0,0,0,1153,0,0,0,0,0,0,0,0,0,0,0,0
San Saba County Sheriff's Office,2018-08-01,Texas,2860,TX20600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607,607,607,0,0,0,607,0,0,0,0,0,0,0,0,607,0,0,0,0,0,0,0,607,0,0,0,0,0,0,0,0,0,0,0,0
San Saba County Sheriff's Office,2018-09-01,Texas,2860,TX20600,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,0,1742,0,2056,18080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18080,1742,0,313,20136,0,0,0,0,0,0,0,0,0,0,0,0
San Saba County Sheriff's Office,2018-10-01,Texas,2860,TX20600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Saba County Sheriff's Office,2018-11-01,Texas,2860,TX20600,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304,0,0,6073,7378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7378,0,0,0,0,0,0,0,0,0,607,0,0,2154,0,0,0,0,4593,0,24,7378,0,0,0,0,0,0,0,0,0,0,0,0
San Saba County Sheriff's Office,2018-12-01,Texas,2860,TX20600,3,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2427,2184,0,0,0,4611,0,0,0,0,0,0,0,0,0,0,0,0,121,971,1092,5703,0,0,0,0,0,0,0,0,1092,121,0,0,0,0,0,0,0,5582,0,0,5703,0,0,0,0,0,0,0,0,0,0,0,0
San Saba County Sheriff's Office,2019-01-01,Texas,2854,TX20600,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,182000,0,0,0,0,0,0,0,113224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113224372,0,0,21691,0,0,0,0,217,0,0,0,0,0,0,1132243719,0,0,0,0,0,0,217,0,0,0,0,0,30,0,0,0
