agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Manitowoc Police Department,2017-01-01,Wisconsin,32813,WI03601,4,2,0,4,1,0,11,2,0,0,0,0,1,0,0,0,0,1,16,11,11,38,0,0,0,5,7,0,0,19,7,0,2147,0,27,1749,0,3923,17154,0,0,0,0,1305,0,0,0,0,1305,266,1549,5808,7623,47160,0,0,0,393,2377,0,0,3958,895,484,106,3455,0,0,62,0,17154,5703,2383,659,30005,149,27,0,0,0,0,0,8702,3594,208,0,12679
Manitowoc Police Department,2017-02-01,Wisconsin,32813,WI03601,2,1,0,0,3,0,6,1,0,0,0,0,0,0,1,0,2,3,19,11,7,37,2,0,0,0,5,0,0,23,7,25,436,0,4479,0,0,4940,7799,0,0,0,0,0,0,373,0,257,630,290,1393,6580,8263,29431,106,0,0,0,3057,0,0,1908,3192,456,288,5401,0,0,3170,0,6215,3614,2481,6,21632,87,0,0,0,0,0,0,14668,1697,0,373,16825
Manitowoc Police Department,2017-03-01,Wisconsin,32813,WI03601,8,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,20,18,18,56,1,1,0,15,10,0,0,24,5,0,1231,0,0,0,0,1231,29958,0,0,0,0,0,0,0,0,0,0,276,2658,16926,19859,81006,11,249,0,3939,10755,0,0,3031,1875,354,5396,3849,1009,0,497,0,29958,6336,1616,2032,51048,25,0,0,0,0,0,0,29958,1436,373,0,31792
Manitowoc Police Department,2017-04-01,Wisconsin,32813,WI03601,9,1,0,1,0,0,11,5,0,0,0,0,0,2,1,0,0,3,29,28,16,73,1,0,0,12,8,0,0,43,9,249,4071,0,0,62,0,4382,33687,0,0,0,0,0,684,53,0,0,737,682,2547,47135,50364,122858,62,0,0,2898,40564,0,0,3128,3713,485,205,42475,0,317,1715,0,33687,7999,1666,622,89171,0,1,31,0,0,0,0,21257,2441,373,0,24103
Manitowoc Police Department,2017-05-01,Wisconsin,32813,WI03601,4,2,0,0,0,0,6,6,0,0,0,0,0,0,0,0,1,1,33,10,22,65,2,0,1,7,18,0,0,31,6,186,2225,0,0,0,0,2412,51886,0,0,0,0,0,0,0,0,143,143,515,1249,11399,13163,119489,497,0,31,1192,4796,0,0,5174,1473,186,283,2751,0,0,807,0,47237,13267,1784,1288,67603,0,0,0,0,0,0,0,45372,7181,0,249,52802
Manitowoc Police Department,2017-06-01,Wisconsin,32813,WI03601,12,1,0,0,0,0,13,2,0,2,0,0,0,0,0,0,0,0,32,18,14,64,1,6,0,6,14,0,0,27,10,25,6075,0,0,0,0,6100,37305,0,0,0,0,0,0,0,0,0,0,469,2699,12280,15448,96157,62,1374,0,327,8602,0,0,3145,1938,112,175,3377,124,129,5333,0,44129,6440,4599,1393,65813,19,0,0,0,0,0,0,45994,2006,1119,287,49425
Manitowoc Police Department,2017-07-01,Wisconsin,32813,WI03601,8,4,0,5,0,0,17,3,0,3,0,0,0,0,0,0,0,0,27,17,23,67,3,5,0,8,16,0,0,21,14,1728,11050,0,0,771,0,13548,21754,0,0,0,0,0,0,0,0,0,0,370,2117,21423,23911,80966,168,2423,0,1873,8816,0,0,2870,7761,924,157,8373,249,622,783,0,27969,14021,4525,1591,59213,0,0,0,0,0,0,0,27969,4178,1032,162,33340
Manitowoc Police Department,2017-08-01,Wisconsin,32813,WI03601,12,8,0,5,1,0,26,3,0,1,0,0,0,0,0,0,0,0,36,24,21,81,1,8,1,18,13,0,0,25,15,1019,3515,0,0,3121,0,7656,29138,0,0,0,0,0,0,0,0,0,0,769,3272,10421,14462,80393,31,1471,37,1927,4077,0,0,2172,4747,1512,1177,4946,0,0,93,0,28591,8674,5386,876,51256,12,19,0,0,0,0,0,28591,2573,0,0,31195
Manitowoc Police Department,2017-09-01,Wisconsin,32813,WI03601,5,3,0,3,1,0,12,1,0,0,0,0,0,0,0,0,0,0,21,16,17,54,1,3,1,4,14,0,0,23,8,3817,2896,0,109,8670,0,15494,3108,0,0,0,0,0,0,0,0,0,0,415,2108,21760,24283,45992,14,471,12,1785,5612,0,0,2187,14202,963,134,16795,622,107,3605,0,3729,12935,497,3497,42885,267,0,451,0,0,62,0,3729,1674,0,622,6806
Manitowoc Police Department,2017-10-01,Wisconsin,32813,WI03601,8,0,0,11,1,0,20,1,0,0,0,0,0,1,1,0,0,2,31,14,18,63,1,4,0,5,16,0,0,32,5,0,7816,0,93,74083,0,81993,12431,0,0,0,0,0,784,0,0,0,784,617,1924,16805,19346,126985,44,870,0,1705,10172,0,0,5707,848,454,149,7631,249,1865,4112,0,68369,24673,4313,2966,114780,12,0,0,0,0,0,0,68369,6841,0,0,75222
