agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total,price,in_2023_dollars
Manchester Police Department,2023-12-01,Vermont,4512,VT00204,8950000,0,0,0,0,510000,9460000,0,0,0,0,0,47,0,0,0,0,47,269,0,0,269,0,0,0,0,44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,768000000,0,0,0,2398,800000000,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,100000,0,0,0,20,0,0,10000001,0,300,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,1,1
Manchester Police Department,2023-11-01,Vermont,4512,VT00204,0,0,0,0,100000,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,400000,0,0,0,500000,0,0,0,174,1000000,0,0,0,0,0,0,0,20000000,100,0,1000,0,30000,0,0,100000,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0,30000,190000000,0,0,0,65,174200000,680000000,65,650000000,0,0,650000000,0,30000,18,239880000,0,0,0,0,0,0,1,1
Manchester Police Department,2023-10-01,Vermont,4512,VT00204,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,79,5000000,77,166000000,0,0,0,0,0,0,0,1000000,77165,0,60000,77045,0,0,60000000,0,0,0,1225,0,0,0,0,7508,940000000,0,0,0,75,0,0,0,0,0,0,0,1000000,0,0,0,0,0,166000000,0,390000,0,0,77,0,0,0,0,0,0,1,1
Manchester Police Department,2023-09-01,Vermont,4512,VT00204,0,0,0,0,0,0,0,0,0,0,0,29,0,0,970,0,5000000,5000999,0,0,0,0,0,0,0,8000000,0,17015,0,91,0,2000100,0,0,0,109000000,1917,0,0,0,0,0,0,0,0,700000000,0,0,0,0,0,14,0,0,0,0,0,0,200000000,0,0,5,0,0,0,0,5,0,0,0,100,0,0,0,0,1000,0,0,300000,0,0,10000003,0,0,700,30000,0,0,0,4000,0,1,1
Manchester Police Department,2023-08-01,Vermont,4512,VT00204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,400,140000,0,0,2000,800000,0,0,0,0,0,0,0,0,0,0,0,40000006,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280000000,0,0,191,700000000,187,0,3970,191700000,0,450000,0,1,1
Manchester Police Department,2023-07-01,Vermont,4512,VT00204,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760000000,0,0,119000,0,20000000,139,0,0,0,0,760000000,0,0,0,0,0,0,0,0,0,899000000,0,0,0,0,0,0,0,0,139000000,0,0,0,0,0,0,0,0,0,0,760,0,0,0,0,0,0,0,0,139000,0,0,0,0,899000000,1,1
Manchester Police Department,2023-06-01,Vermont,4512,VT00204,0,0,0,0,0,1000,1000,0,0,0,0,0,6220,100,0,62,1,6383,0,0,62100,62100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000000,0,0,100,12,0,0,0,0,0,50000000,200000,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,10000001,0,200,0,1000000,0,1,1
Manchester Police Department,2023-05-01,Vermont,4512,VT00204,0,2000000,0,0,0,0,2000000,0,0,0,1063,0,0,0,0,0,0,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0,5,0,0,10000000,900000000,5900,0,0,0,100,10000000,0,20000,0,0,0,0,0,0,1000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,210000000,1,1
Manchester Police Department,2023-04-01,Vermont,4512,VT00204,0,0,0,30000,0,0,30000,0,0,0,10000,10000,0,0,10000,20000,20000,70000,20000,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,0,0,0,0,0,0,0,0,0,0,0,0,348000000,1,0,4936,103000,0,6,0,0,432000000,0,45000000,5084,0,0,49,1480,0,0,0,360000000,0,0,0,0,0,0,3936000,0,0,0,1333,0,0,0,0,100000000,0,1,1
Manchester Police Department,2023-03-01,Vermont,4512,VT00204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,1,1
