agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Auraria Campus Police - Denver,2017-01-01,Colorado,0,CO01602,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,1,8,12,0,1,0,0,10,0,0,0,1,0,0,0,0,622,0,622,26726,0,0,0,0,0,0,0,0,0,0,80,62,7173,7314,61388,0,994,0,0,6295,0,0,0,25,757,0,106,0,0,0,0,26726,3530,2300,1243,34662,0,0,0,0,0,0,0,18646,746,0,0,19392
Auraria Campus Police - Denver,2017-02-01,Colorado,0,CO01602,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,0,2,0,1,2,0,0,0,3,497,0,0,0,0,0,497,0,0,0,0,0,0,0,0,0,0,0,0,373,20805,21178,21675,0,1069,0,127,3114,0,0,0,16869,292,2001,14885,0,0,0,0,0,1203,2735,559,21675,0,0,0,0,0,0,0,0,0,0,0,0
Auraria Campus Police - Denver,2017-03-01,Colorado,0,CO01602,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,7,9,0,3,0,1,4,0,0,0,1,0,0,0,622,93,0,715,1243,0,0,0,0,0,0,0,0,0,0,0,224,6468,6691,9892,0,1156,0,932,3857,0,0,0,746,895,149,124,0,0,0,0,1243,2275,3341,622,8649,0,0,0,0,0,0,0,0,0,0,0,0
Auraria Campus Police - Denver,2017-04-01,Colorado,0,CO01602,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,2,4,9,0,2,0,1,5,0,0,0,1,0,0,0,0,668,0,668,0,0,0,0,0,0,0,0,0,0,0,75,329,2766,3170,3837,0,516,0,19,2598,0,0,0,37,249,0,236,0,0,0,0,0,1755,1597,0,3837,0,0,0,0,0,0,0,0,0,0,0,0
Auraria Campus Police - Denver,2017-05-01,Colorado,0,CO01602,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,3,4,7,0,2,0,0,5,0,0,0,0,0,124,0,0,572,0,696,0,0,0,0,0,0,0,0,1044,0,1044,0,360,1970,2331,4071,0,398,0,0,1933,0,0,0,0,37,0,311,0,0,0,0,0,3723,0,0,4071,0,0,0,0,0,0,0,0,0,0,0,0
Auraria Campus Police - Denver,2017-06-01,Colorado,0,CO01602,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,2,5,0,0,0,1,2,0,0,1,1,0,1243,0,0,2134,0,3377,0,0,0,0,0,0,0,0,0,0,0,1,0,2623,2624,6002,0,0,0,1,2623,0,0,0,0,0,0,1836,0,0,1243,0,0,436,2486,0,6002,0,0,0,0,0,0,0,0,0,1865,0,1865
Auraria Campus Police - Denver,2017-07-01,Colorado,0,CO01602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,10,0,3,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,4052,4500,4500,0,1969,0,1487,1044,0,0,0,0,37,380,1119,0,0,0,0,0,2939,0,25,4500,0,0,0,0,0,0,0,0,0,0,0,0
Auraria Campus Police - Denver,2017-08-01,Colorado,0,CO01602,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,5,8,0,3,0,1,2,0,0,0,2,0,0,0,0,2361,0,2361,0,0,0,0,0,0,0,0,0,0,0,81,0,2847,2927,5288,0,2262,0,6,360,0,0,0,298,180,0,2230,0,0,0,0,0,2293,249,336,5288,155,0,0,0,0,0,0,0,0,0,0,155
Auraria Campus Police - Denver,2017-09-01,Colorado,0,CO01602,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,8,10,0,4,0,0,4,0,0,0,2,0,0,0,0,522,0,522,11809,0,0,0,0,0,0,0,0,0,0,0,286,7348,7634,31774,0,1834,0,0,4619,0,0,0,1181,0,0,522,0,0,0,0,11809,2766,4868,0,19965,0,0,0,0,0,0,0,11809,0,0,0,11809
Auraria Campus Police - Denver,2017-10-01,Colorado,0,CO01602,0,0,0,4,1,0,5,1,0,0,0,0,0,0,0,1,0,1,2,3,5,10,0,4,0,2,3,0,0,0,1,0,0,0,567,633,0,1200,640,0,0,0,0,0,0,0,31,0,31,50,594,4163,4807,7318,0,2221,0,485,2101,0,0,0,0,211,0,664,0,0,0,0,0,5113,50,640,6678,0,0,0,0,0,0,0,0,567,0,0,567
Auraria Campus Police - Denver,2017-11-01,Colorado,0,CO01602,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1,5,9,0,1,0,0,7,0,0,0,1,0,0,0,0,0,0,0,3729,0,0,0,0,0,0,0,0,0,0,40,149,7670,7859,15317,0,4749,0,0,2619,0,0,0,491,0,0,1650,0,0,0,0,3729,5283,926,0,11588,0,0,0,0,0,0,0,0,0,926,0,926
Auraria Campus Police - Denver,2017-12-01,Colorado,0,CO01602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,87,746,870,870,0,87,0,0,783,0,0,0,0,0,0,0,0,0,0,0,0,87,783,0,870,0,0,0,0,0,0,0,0,0,0,0,0
Auraria Campus Police - Denver,2018-01-01,Colorado,0,CO01602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,303,868,868,0,170,0,0,516,0,0,182,0,200,0,194,0,0,0,0,0,473,0,0,868,0,0,0,0,0,0,0,0,0,0,0,0
Auraria Campus Police - Denver,2018-02-01,Colorado,0,CO01602,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,5,4,2,11,1,0,0,2,4,0,0,1,3,0,0,0,0,680,0,680,180,0,0,0,0,0,0,0,0,0,0,103,334,2585,3021,4060,36,0,0,79,2034,0,0,763,109,231,73,72,0,0,0,0,0,1042,2463,121,4002,0,0,0,0,0,0,0,0,61,0,0,61
