agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total
Lake County Sheriff's Office,2017-01-01,California,44148,CA01700,5,4,0,2,4,2,17,0,0,2,0,0,0,0,0,0,0,0,2,4,9,15,0,0,0,6,2,0,0,2,5,1,0,2,1,7086,4246,0,1256,2190,24365,39143,0,0,0,0,0,0,0,0,0,0,0,22,501,235807,236331,275474,0,0,0,3503,4566,0,0,1343,226919,18646,1343,231967,820,0,3978,0,0,14648,622,3450,275474,0,0,87,1379,0,0,0,4351,781,0,0,6597
Lake County Sheriff's Office,2017-02-01,California,44148,CA01700,6,3,5,2,1,3,20,1,0,0,0,0,0,0,0,1,0,1,5,1,18,24,1,1,0,4,4,0,1,1,12,0,1,1,0,1433,29371,67960,336,13177,1,112278,24861,0,0,0,0,0,0,0,1,0,1,78,75,70769,70922,232925,11561,0,0,1382,17956,0,1865,19,38140,124,4975,22846,2101,50,23065,0,44751,101327,4026,4798,208063,0,0,870,622,50,208320,0,9945,7655,249,615,228325
Lake County Sheriff's Office,2017-03-01,California,44148,CA01700,8,3,4,2,1,0,18,0,0,1,0,0,0,0,0,0,0,0,3,3,12,18,0,0,0,3,2,0,0,1,12,0,0,0,0,2643,8940,5813,0,27775,0,45171,0,0,0,0,0,0,0,0,0,0,0,88,485,42235,42808,87979,0,0,0,2535,1019,0,0,31,39223,622,124,29491,2502,1616,27881,0,0,20727,0,5016,87979,0,0,62,0,0,12530,0,0,107597,0,3108,123297
Lake County Sheriff's Office,2017-04-01,California,44148,CA01700,4,5,6,3,5,0,23,3,0,1,0,0,0,0,0,0,3,3,2,5,23,30,2,0,0,3,9,0,0,0,16,1,1,6,4,13765,4884,41266,2300,126,0,62340,23618,0,0,0,0,0,0,0,0,1678,1678,76,572,105048,105696,216951,2040,0,0,1505,79040,0,0,0,23111,2982,2424,13491,1865,7595,23370,0,44280,84311,721,12294,193333,0,12,0,622,0,311,0,6217,13966,0,311,21438
Lake County Sheriff's Office,2017-05-01,California,44148,CA01700,2,4,4,2,6,2,20,1,1,1,0,0,0,1,0,0,0,1,7,2,19,28,0,0,0,6,4,1,0,1,16,5,0,5,0,18420,2231,40639,2633,3218,5637,72778,7458,0,0,0,0,0,3729,0,0,0,3729,73,358,42722,43153,134578,0,0,0,7886,6336,290,0,11,28630,1243,4,28642,1865,316,1554,0,19889,64818,0,8790,127119,0,0,0,622,0,0,0,19268,12244,0,932,33066
Lake County Sheriff's Office,2017-06-01,California,44148,CA01700,7,1,5,5,4,4,26,0,1,2,0,0,0,0,0,0,0,0,5,5,21,31,0,1,0,7,6,1,0,1,15,0,0,0,0,0,9490,4584,2486,4977,1616,23153,0,0,0,0,0,0,0,0,0,0,0,68,598,54478,55144,78297,0,1119,0,6111,22070,126,0,11,25708,249,491,9629,1181,12728,1740,1,0,46569,0,5709,78297,249,2,0,0,0,0,0,0,1734,0,249,2234
Lake County Sheriff's Office,2017-07-01,California,44148,CA01700,1,5,5,5,6,0,22,0,1,6,0,0,0,1,0,0,0,1,7,4,12,23,1,0,0,3,7,1,0,2,9,0,0,0,0,10094,249,5409,28026,4376,0,48153,0,12518,0,0,0,0,205,0,0,0,205,46,481,74260,74787,135663,124,0,0,2423,55329,65,0,2346,14500,188,286,60070,2673,839,827,0,0,65224,0,5557,135663,0,12,0,0,163,0,0,0,4172,0,522,4869
Lake County Sheriff's Office,2017-08-01,California,44148,CA01700,5,1,3,5,2,4,20,0,0,2,0,0,0,0,0,0,0,0,7,2,14,23,0,0,0,6,4,0,0,1,12,0,0,0,0,2548,8084,7023,420,6256,4537,28869,0,0,0,0,0,0,0,0,0,0,0,19,225,55061,55304,84173,0,0,0,4557,5097,0,0,0,45651,1554,756,40392,2,0,5252,0,1492,29119,0,5606,84173,0,0,286,0,0,0,0,0,476,0,0,762
Lake County Sheriff's Office,2017-09-01,California,44148,CA01700,5,4,3,2,5,1,20,1,1,2,0,0,0,0,0,0,0,0,4,5,13,22,0,1,0,3,1,1,0,0,16,0,1,2,1,26788,30442,39182,4336,1505,62,102315,5594,0,0,0,0,0,0,0,0,0,0,9,594,149892,150495,263998,0,2168,0,1507,124,497,0,0,146199,25,102,127846,2394,0,55466,0,36919,32854,0,2797,258404,0,0,1,0,0,0,0,26105,16727,0,808,43641
Lake County Sheriff's Office,2017-10-01,California,44148,CA01700,13,1,11,3,2,1,31,2,2,3,0,0,0,0,0,0,1,1,3,1,15,19,1,0,1,3,4,0,1,2,7,1,0,2,1,0,59925,97172,1411,14927,4947,178382,6215,22,0,0,0,0,0,0,0,63,63,67,88,156638,156794,347693,963,0,19,1928,1773,0,88,414,151609,10441,1101,151661,2610,19576,43222,1243,24861,80733,901,5128,341477,807,0,0,249,0,0,0,7458,27789,0,559,36862
