agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total
Chincoteague Police Department,2017-01-01,Virginia,2916,VA00101,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,2,5,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,622,1088,0,1709,4351,0,0,0,0,0,0,0,0,0,0,98,0,945,1043,11454,0,323,0,44,0,0,0,55,622,37,11,690,0,0,0,0,4351,1454,559,0,7103,37,0,0,0,0,0,0,0,292,0,0,329
Chincoteague Police Department,2017-02-01,Virginia,2916,VA00101,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,249,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,50,0,13857,13906,14155,0,0,0,0,0,0,0,0,13906,440,50,861,0,0,12431,0,0,186,0,186,14155,0,0,0,0,0,12431,0,0,0,0,0,12431
Chincoteague Police Department,2017-03-01,Virginia,2916,VA00101,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,0,0,0,0,0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,435,0,0,0,0,0,0,0,0,0,0,0,0
Chincoteague Police Department,2017-04-01,Virginia,2916,VA00101,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1791,0,0,1791,8702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8702,1791,0,0,10493,0,0,0,0,0,0,0,0,0,0,0,0
Chincoteague Police Department,2017-05-01,Virginia,2916,VA00101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,174,0,0,1932,1932,2106,0,0,0,0,0,0,0,0,1932,0,0,174,0,0,746,0,0,833,353,0,2106,0,0,0,0,0,0,0,0,0,0,0,0
Chincoteague Police Department,2017-06-01,Virginia,2916,VA00101,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,280,653,653,0,186,0,0,0,0,0,0,466,0,0,280,0,0,0,0,0,373,0,0,653,0,0,0,0,0,0,0,0,0,0,0,0
Chincoteague Police Department,2017-07-01,Virginia,2916,VA00101,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,124,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,2175,2175,2300,0,311,0,0,0,0,0,0,1865,0,124,0,0,0,0,0,0,2175,0,0,2300,0,0,0,0,0,0,0,0,0,0,0,0
Chincoteague Police Department,2017-08-01,Virginia,2916,VA00101,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,746,0,0,746,0,0,0,0,0,0,0,0,0,0,0,0,186,373,559,1305,0,186,0,0,0,0,0,0,373,0,0,373,0,0,0,0,0,932,0,0,1305,0,0,0,0,0,0,0,0,0,0,0,0
Chincoteague Police Department,2017-09-01,Virginia,2916,VA00101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chincoteague Police Department,2017-10-01,Virginia,2916,VA00101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,5,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,249,0,290,290,124,0,0,0,0,0,0,4,162,0,4,37,0,0,0,0,0,249,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0
Chincoteague Police Department,2017-11-01,Virginia,2916,VA00101,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,124,375,537,537,0,0,0,124,0,0,0,37,375,37,375,0,0,0,0,0,0,124,0,0,537,0,0,0,0,0,0,0,0,0,0,0,0
Chincoteague Police Department,2017-12-01,Virginia,2916,VA00101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6215,0,0,0,0,0,0,0,0,0,0,50,0,3718,3768,16198,0,0,0,0,0,0,0,0,3768,0,0,0,249,0,0,0,6215,3519,0,0,9983,0,0,0,0,0,0,0,6215,0,0,0,6215
Chincoteague Police Department,2018-01-01,Virginia,2881,VA00101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1517,1517,1517,0,0,0,0,0,0,0,0,1517,425,0,971,0,0,0,0,0,121,0,0,1517,0,0,0,0,0,0,0,0,0,0,0,0
Chincoteague Police Department,2018-02-01,Virginia,2881,VA00101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,42470,0,0,0,0,0,0,0,0,0,0,7,0,2075,2082,87023,0,0,0,0,619,0,0,7,1456,0,7,0,0,0,0,0,42470,2075,0,0,44552,0,7,0,0,0,0,0,42470,0,0,0,42477
Chincoteague Police Department,2018-03-01,Virginia,2881,VA00101,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,0,1,0,1,0,0,0,0,2,0,0,0,0,0,182,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,91,8808,8899,9081,0,314,0,91,0,0,0,0,8494,0,0,0,0,182,0,0,0,8899,0,0,9081,0,0,0,0,0,0,0,0,290,0,0,290
Chincoteague Police Department,2018-04-01,Virginia,2881,VA00101,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,5,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,237,303,581,581,0,0,0,114,0,0,0,0,467,0,0,303,0,0,0,0,0,278,0,0,581,0,0,0,0,0,0,0,0,0,0,0,0
Chincoteague Police Department,2018-05-01,Virginia,2881,VA00101,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,0,1,0,0,2,3,0,0,0,0,0,828,0,0,0,0,828,0,0,0,0,0,0,0,0,0,0,0,61,0,13344,13405,14232,0,0,0,0,2,0,0,419,12984,12,0,0,0,41,11099,0,0,2473,607,0,14232,0,0,0,0,0,178,0,0,216,0,0,394
Chincoteague Police Department,2018-06-01,Virginia,2881,VA00101,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4,3,11,0,2,0,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,75,79,437,1213,1729,1804,0,267,0,42,0,0,0,121,1298,0,0,148,0,243,0,0,0,1292,0,121,1804,0,0,0,0,0,0,0,0,0,0,0,0
Chincoteague Police Department,2018-07-01,Virginia,2881,VA00101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,0,1,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,18539,18752,18752,0,971,0,214,0,0,0,0,17568,194,0,19,0,0,12741,0,0,5253,545,0,18752,0,0,0,0,0,0,0,0,0,0,0,0
Chincoteague Police Department,2018-08-01,Virginia,2881,VA00101,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,9,14,0,3,0,1,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,558,15951,16522,16522,0,849,0,121,0,0,0,13,15538,0,13,376,0,0,0,0,0,15526,607,0,16522,0,0,0,0,0,0,0,0,9707,0,0,9707
Chincoteague Police Department,2018-09-01,Virginia,2881,VA00101,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,36,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,121,3276,3398,3434,0,121,0,0,0,0,0,0,3276,0,0,0,2063,0,0,0,0,1371,0,0,3434,0,0,0,0,0,0,0,0,0,0,0,0
Chincoteague Police Department,2018-10-01,Virginia,2881,VA00101,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2,2,4,8,0,0,0,1,0,0,0,1,6,0,0,0,0,0,2670,0,0,0,0,2670,0,0,0,0,0,0,0,0,0,3155,3155,42,169,7174,7385,13209,0,0,0,30,0,0,0,12,7342,2306,96,2742,0,12,849,0,0,7204,0,0,13209,0,0,0,0,0,0,0,0,0,0,0,0
