agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total
Cass County Sheriff's Office,2017-01-01,Michigan,37602,MI14114,6,10,0,0,5,0,21,3,1,4,0,0,0,0,0,0,0,0,12,4,4,20,0,0,0,12,3,1,0,0,4,0,0,0,0,1443,1935,0,2993,0,0,6372,1122,0,0,0,0,0,0,0,0,0,0,70,535,11486,12090,20707,0,0,0,561,1288,1247,0,0,8995,11,44,1865,1287,1493,0,0,3610,9592,2,1682,19585,0,0,0,0,0,0,0,0,0,0,0,0
Cass County Sheriff's Office,2017-02-01,Michigan,37602,MI14114,10,5,0,0,0,0,15,2,0,5,0,0,0,0,0,0,0,0,5,0,2,7,1,0,0,0,3,0,0,1,2,0,0,0,0,252,3551,0,0,0,0,3804,4,0,0,0,0,0,0,0,0,0,0,63,0,559,623,4434,1,0,0,0,313,0,0,7,301,1,61,186,314,1,0,0,2,503,1,3359,4430,0,0,0,0,0,0,0,0,0,0,0,0
Cass County Sheriff's Office,2017-03-01,Michigan,37602,MI14114,4,2,0,1,1,0,8,2,1,3,0,0,0,0,0,0,0,0,5,1,4,10,0,0,0,2,1,0,0,1,6,0,0,0,0,1,3855,0,37,870,0,4763,2,0,0,0,0,0,0,0,0,0,0,55,68,3046,3169,7937,0,0,0,1802,497,0,0,68,801,1,0,3108,0,0,0,0,2,2896,0,1927,7935,0,0,0,0,0,0,0,0,0,0,0,0
Cass County Sheriff's Office,2017-04-01,Michigan,37602,MI14114,4,7,0,2,1,0,14,2,1,1,0,0,0,0,0,0,2,2,7,0,4,11,0,0,0,1,3,0,0,1,6,0,0,0,0,2052,2240,0,746,5346,0,10385,6,0,0,0,0,0,0,0,0,2422,2422,97,0,2983,3080,15899,0,0,0,1,1540,0,0,44,1495,1,91,0,2919,1,0,0,2,9892,2238,748,15893,0,0,0,0,0,0,0,0,0,0,0,0
Cass County Sheriff's Office,2017-05-01,Michigan,37602,MI14114,3,0,0,2,0,0,5,1,0,4,0,0,0,0,0,0,0,0,13,1,5,19,3,0,0,5,4,0,0,1,6,0,0,0,0,0,673,0,0,5016,0,5688,1,0,0,0,0,0,0,0,0,0,0,104,186,2834,3125,8816,810,0,0,382,794,0,0,249,890,1,85,7,423,342,0,0,1,5187,0,2768,8815,0,0,0,0,0,0,0,0,0,0,0,0
Cass County Sheriff's Office,2017-06-01,Michigan,37602,MI14114,4,1,0,1,0,0,6,3,0,2,0,0,0,0,0,0,0,0,13,3,7,23,1,1,0,1,3,1,0,0,16,0,0,0,0,3285,625,0,0,311,0,4221,254,0,0,0,0,0,0,0,0,0,0,29,368,28297,28694,33423,373,186,0,373,314,93,0,0,27354,0,91,351,0,1,0,0,4,28865,2,3855,33169,0,0,0,0,0,0,0,0,0,0,0,0
Cass County Sheriff's Office,2017-07-01,Michigan,37602,MI14114,5,10,0,4,7,0,26,6,0,4,0,0,0,0,0,0,0,0,10,0,10,20,0,0,0,6,3,1,0,0,10,0,0,0,0,3246,6,0,1372,5869,0,10493,7,0,0,0,0,0,0,0,0,0,0,117,0,24051,24168,34676,0,0,0,675,748,1,0,0,22743,4,152,7857,2049,5,0,0,382,20987,1,3232,34668,0,0,0,0,0,0,0,0,0,0,0,0
Cass County Sheriff's Office,2017-08-01,Michigan,37602,MI14114,8,3,0,2,0,0,13,2,0,2,0,0,0,0,0,0,0,0,1,2,4,7,1,1,0,1,1,0,0,0,3,0,0,0,0,1990,11629,0,0,578,0,14197,101,0,0,0,0,0,0,0,0,0,0,1,213,7956,8169,22568,4972,1865,0,124,622,0,0,0,587,498,1,150,10567,0,0,0,4,8385,747,2114,22467,0,0,0,0,0,0,0,0,0,0,0,0
Cass County Sheriff's Office,2017-09-01,Michigan,37602,MI14114,1,1,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,1,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,622,0,0,0,0,623,0,0,0,0,0,746,0,0,0,0,746,0,155,311,466,1835,0,0,0,466,0,0,0,0,0,0,1,311,0,0,0,0,0,1367,0,155,1835,0,0,0,0,0,0,0,0,0,0,0,0
Cass County Sheriff's Office,2017-10-01,Michigan,37602,MI14114,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,1,0,0,0,2,0,0,0,0,373,0,0,0,0,0,373,0,0,0,0,0,0,0,0,0,0,0,21,0,0,21,394,0,0,0,0,1,0,0,0,20,0,0,0,1,0,0,0,0,20,0,373,394,0,0,0,0,0,0,0,0,0,0,0,0
