agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Pymatuning Township Police Department,2017-01-01,Pennsylvania,3120,PA04308,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2594,0,0,0,0,2594,0,0,0,0,0,0,0,0,0,0,0,0,0,1367,1367,3962,0,0,0,0,1367,0,0,0,0,62,0,4,0,0,1367,0,0,1,50,2477,3962,62,0,4,0,0,0,0,0,1,50,2142,2259
Pymatuning Township Police Department,2017-02-01,Pennsylvania,3120,PA04308,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684,0,0,0,0,0,684,0,0,0,0,684,0,0,0,0,0,0,0,0,0,0,0,684,0,0,0,0,0,0,0,0,684,0,0,0,0,0,0,0,0,0,0,0,0
Pymatuning Township Police Department,2017-03-01,Pennsylvania,3120,PA04308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,124,124,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0
Pymatuning Township Police Department,2017-04-01,Pennsylvania,3120,PA04308,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,5,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,4305,4550,4550,0,0,0,4304,0,0,0,245,1,0,121,4305,0,0,0,0,0,0,0,124,4550,0,0,0,0,218,0,0,0,0,0,0,218
Pymatuning Township Police Department,2017-05-01,Pennsylvania,3120,PA04308,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1044,0,0,0,0,1044,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1045,0,0,0,0,1,0,0,0,0,0,0,1,0,373,0,0,0,0,0,671,1045,0,0,0,0,373,0,0,0,0,0,671,1044
Pymatuning Township Police Department,2017-06-01,Pennsylvania,3120,PA04308,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,1,374,2113,0,0,0,0,2487,0,0,0,0,0,0,0,0,0,0,0,0,0,2291,2291,4778,0,0,0,1995,0,0,0,0,296,0,0,607,374,0,0,0,0,1311,186,2300,4778,0,0,0,374,0,0,0,0,0,0,0,374
Pymatuning Township Police Department,2017-07-01,Pennsylvania,3120,PA04308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,8,0,0,0,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,496,3046,3597,3597,0,0,0,367,2603,0,0,0,628,162,0,199,0,0,185,0,0,3052,0,0,3597,37,0,0,0,0,0,0,0,0,0,0,37
Pymatuning Township Police Department,2017-08-01,Pennsylvania,3120,PA04308,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,922,0,0,0,0,0,922,0,0,0,0,0,0,0,0,0,0,0,75,0,0,75,997,0,0,0,0,75,0,0,0,0,0,0,0,0,12,0,0,0,985,0,0,997,0,0,0,0,12,0,0,0,124,0,0,137
Pymatuning Township Police Department,2017-09-01,Pennsylvania,3120,PA04308,1,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,2,0,0,0,0,1,1349,746,820,0,0,0,2915,0,0,0,0,0,0,0,0,0,0,0,1,0,1783,1784,4699,0,0,0,1783,0,0,0,0,1,0,0,746,0,0,124,0,1367,1840,0,622,4699,0,0,0,0,0,0,0,0,1,0,0,1
Pymatuning Township Police Department,2017-10-01,Pennsylvania,3120,PA04308,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,5,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,44,1641,1715,1715,1119,0,0,193,31,0,0,0,373,0,0,143,0,1162,0,0,0,37,0,373,1715,0,0,0,0,0,0,0,746,0,0,373,1119
Pymatuning Township Police Department,2017-11-01,Pennsylvania,3120,PA04308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,6,0,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,2603,0,0,0,0,0,0,0,0,0,0,0,249,3512,3760,8966,0,249,0,0,1026,0,0,0,2486,0,0,1865,0,0,0,0,2486,1515,497,0,6363,0,0,0,0,0,0,0,0,738,497,0,1236
Pymatuning Township Police Department,2017-12-01,Pennsylvania,3120,PA04308,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3933,0,0,994,0,4928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4928,0,0,0,0,0,0,0,0,0,0,0,0,3399,0,0,0,0,1529,0,0,4928,0,0,0,0,0,0,0,0,0,0,0,0
Pymatuning Township Police Department,2018-01-01,Pennsylvania,3090,PA04308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pymatuning Township Police Department,2018-02-01,Pennsylvania,3090,PA04308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,1340,1461,1461,0,0,0,1340,0,0,0,0,121,0,0,121,0,0,0,0,0,1340,0,0,1461,0,0,0,0,0,0,0,0,0,0,0,0
Pymatuning Township Police Department,2018-03-01,Pennsylvania,3090,PA04308,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,1,2,0,0,0,0,0,0,667,0,0,0,667,0,0,0,0,0,0,0,0,0,0,0,1,146,50,197,864,0,0,0,1,195,0,0,0,0,0,0,146,0,0,0,0,0,51,667,0,864,0,0,0,0,0,0,0,0,0,0,0,0
Pymatuning Township Police Department,2018-04-01,Pennsylvania,3090,PA04308,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,485,0,0,0,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0,2694,2694,3179,0,0,0,2694,0,0,0,0,0,0,0,0,0,0,0,0,0,3179,0,0,3179,0,0,0,0,0,0,0,0,631,0,243,874
Pymatuning Township Police Department,2018-05-01,Pennsylvania,3090,PA04308,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,3,6,0,1,0,0,1,0,0,1,3,6,6,0,0,0,0,12,12296,0,0,0,0,0,0,0,0,0,0,4,285,12866,13155,37758,0,194,0,0,10921,0,0,4,2036,30,5,739,0,119,10927,0,12134,1507,1,0,25463,30,0,11,0,119,0,0,40043,0,1,0,40205
Pymatuning Township Police Department,2018-06-01,Pennsylvania,3090,PA04308,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,5,7,0,1,0,1,3,0,0,0,2,0,1092,0,0,0,0,1092,0,0,0,0,0,0,0,0,0,0,0,115,0,38931,39046,40138,0,55,0,212,38354,0,0,0,425,0,0,1092,0,364,0,0,25543,13139,0,0,40138,0,0,0,0,0,0,0,0,12860,0,0,12860
Pymatuning Township Police Department,2018-07-01,Pennsylvania,3090,PA04308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,204,325,325,0,0,0,204,121,0,0,0,0,0,61,0,0,0,0,0,0,265,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0
