agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total,price,in_2023_dollars
Baton Rouge Police Department,2017-01-01,Louisiana,227403,LA01702,49,28,138,4,12,16,247,68,5,14,1,2,0,60,10,1,35,109,241,134,297,672,50,12,1,233,38,1,0,196,141,46,12,58,0,52231,175348,366283,4740,1482,22728,622812,764639,0,0,1243,1492,0,106718,8385,75,80858,198770,3614,16307,1057993,1077914,3428774,27502,4301,1492,270754,32428,622,0,537843,202973,97826,29910,125391,55393,72264,823864,0,920769,268659,82769,187290,2664135,3610,1617,13071,1288,554,1740,0,576289,6680,1428,6614,612892,1,1.24307319386626
Baton Rouge Police Department,2017-02-01,Louisiana,227403,LA01702,44,15,105,2,12,12,190,70,3,5,0,0,0,31,5,1,18,55,241,150,296,687,49,20,1,273,38,1,0,176,129,38,11,50,1,25364,154760,199590,19182,35,27283,426214,795300,0,0,0,0,0,32271,3533,1,32634,68440,3345,19670,529854,552869,2638122,31063,10431,1,200618,63106,2262,0,28683,216705,70690,22974,93626,33731,65031,132724,0,840672,403209,61389,118776,1842822,3702,508,86,1345,3619,4464,0,588347,8403,0,2057,612531,1,1.24307319386626
Baton Rouge Police Department,2017-03-01,Louisiana,227403,LA01702,46,17,92,6,12,14,187,85,4,7,0,1,0,34,4,0,27,66,239,135,322,696,49,26,1,276,40,1,0,165,138,48,6,54,0,14691,78534,262252,7634,1903,23131,388145,1100570,0,0,0,199,0,54104,2086,0,2995,59383,3581,17980,427059,448620,3097287,31596,9243,132,158734,45055,107,0,34006,169747,57749,28731,85029,43767,30857,95963,0,1178510,289995,77067,109049,1996717,3243,885,498,1262,0,5243,0,627689,7212,0,53,646086,1,1.24307319386626
Baton Rouge Police Department,2017-04-01,Louisiana,227403,LA01702,46,20,102,1,25,13,207,74,5,9,0,3,0,38,9,1,14,65,234,156,350,740,41,17,2,310,48,1,1,184,136,38,8,46,0,19653,83742,203533,38096,1937,82555,429517,1034031,0,0,0,21382,0,43176,5887,1243,11045,82733,3678,19325,504146,527149,3107459,28046,5793,51,176545,100906,22,312,35144,180329,68170,48032,59794,48927,42543,119696,0,1091959,388352,92302,113653,2073429,2485,1119,710,1367,746,9323,0,482189,8518,559,4883,511899,1,1.24307319386626
Baton Rouge Police Department,2017-05-01,Louisiana,227403,LA01702,51,24,106,6,10,13,210,92,7,9,0,8,1,45,4,0,13,71,239,153,325,717,14,11,1,301,40,1,1,197,151,58,10,68,0,28466,59393,168722,3525,8460,398716,667283,1078847,0,0,0,970,1,74032,1256,0,47388,123647,3192,19772,593852,616817,3565441,5353,6141,569,172095,34006,1119,112,36469,360954,49085,19449,58012,47637,57383,103951,0,1151567,836724,56616,106171,2486594,2090,2482,126,746,0,1986,0,828508,7990,373,0,844302,1,1.24307319386626
Baton Rouge Police Department,2017-06-01,Louisiana,227403,LA01702,47,27,144,2,16,31,267,106,9,3,0,1,0,54,8,0,19,82,275,181,349,805,49,24,2,315,32,0,0,242,141,60,15,75,0,70615,91943,244609,5808,2,55440,468417,1333992,0,0,0,93,0,44379,32105,0,42968,119545,3367,21861,495126,520354,3776300,32881,8373,343,201213,28729,0,0,44917,203899,103718,26010,72528,51258,50669,70630,0,1412492,393755,95144,166104,2442308,6416,2490,0,1826,634,57,0,846781,11436,0,746,870386,1,1.24307319386626
Baton Rouge Police Department,2017-07-01,Louisiana,227403,LA01702,52,26,131,3,22,60,294,95,13,7,0,3,1,41,6,1,26,78,269,142,352,763,57,29,0,285,63,0,2,190,137,52,18,70,0,26317,100008,387361,371562,783,112535,998567,1725258,0,0,0,122,1,151299,6975,155,41465,200018,3803,18319,418396,440518,5089618,15796,14636,0,149010,53017,0,772,25031,182257,40615,18946,106055,37922,78650,442094,0,1933584,490837,83128,132528,3364360,1175,3085,1,769,1311,11803,0,878915,42466,8925,1610,950061,1,1.24307319386626
Baton Rouge Police Department,2017-08-01,Louisiana,227403,LA01702,70,24,107,8,180,138,527,80,11,9,0,1,1,39,2,1,16,60,245,149,320,714,38,19,0,269,44,0,0,223,121,39,18,57,0,23059,590442,214145,65062,1456,147829,1041994,1034723,0,0,0,398,1,75302,4996,1119,49596,131411,3676,18942,380369,402987,3645838,13614,4362,0,148377,33979,0,0,57041,145614,62712,22712,188258,39608,93101,455901,0,1186378,319707,97605,145133,2611115,1781,1570,554,4178,31426,198,0,828384,15664,4972,1724,890452,1,1.24307319386626
Baton Rouge Police Department,2017-09-01,Louisiana,227403,LA01702,54,23,112,9,8,40,246,76,12,17,0,3,2,51,7,0,22,85,213,145,287,645,45,23,1,217,41,4,0,192,122,40,9,49,0,24015,71106,243676,2921,12750,20773,375242,1150335,0,0,0,1019,2008,50014,2377,0,59837,115254,2957,18334,396726,418017,3209182,25320,7246,622,131599,27436,1458,0,32661,191676,42586,26573,57853,48735,65366,57050,0,1222558,321177,88966,127986,2058847,2124,2522,751,1492,2016,4496,0,602766,5293,684,2558,624703,1,1.24307319386626
Baton Rouge Police Department,2017-10-01,Louisiana,227403,LA01702,52,27,100,8,17,128,332,79,7,12,0,1,1,42,7,0,15,66,263,150,292,705,48,19,4,270,46,0,0,193,125,41,14,55,0,21889,101751,170223,2327,3663,75504,375357,715778,0,0,0,33932,286,83906,6649,0,24786,149559,3590,19275,335019,357885,2314356,25135,11741,6775,162354,26303,0,0,32963,92614,58061,18573,118594,36197,36601,59888,0,799312,242347,105533,123472,1598578,3043,1060,1390,746,3182,140,0,425007,10718,496,2734,448516,1,1.24307319386626
