agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total
Maryland Heights Police Department,2017-01-01,Missouri,27083,MO0950H,2,1,0,0,1,0,4,4,0,0,0,0,1,1,0,0,0,2,8,13,19,40,4,0,0,20,9,0,0,1,6,1,1,2,0,0,6837,0,5066,0,0,11902,82043,0,0,0,0,237,0,0,0,0,237,235,2153,37356,39744,215969,1528,0,0,13623,6285,0,0,48,18260,3114,374,8899,559,1928,5457,0,82043,26400,4095,1057,133926,87,0,0,373,0,0,0,66504,895,0,0,67859
Maryland Heights Police Department,2017-02-01,Missouri,27083,MO0950H,1,0,0,1,1,0,3,2,0,3,0,0,0,0,0,0,0,0,9,3,14,26,2,0,0,14,4,0,0,0,6,0,0,0,0,0,0,0,2853,4,0,2857,13674,0,0,0,0,0,0,0,0,0,0,181,261,12192,12635,42839,71,0,0,7573,3426,0,0,0,1565,236,224,2101,0,0,0,0,12431,8909,5202,62,29165,112,0,0,0,0,0,0,0,6020,0,0,6132
Maryland Heights Police Department,2017-03-01,Missouri,27083,MO0950H,6,2,1,1,2,0,12,3,0,1,0,0,0,1,0,0,0,1,7,4,22,33,4,0,0,13,8,0,0,0,8,1,0,1,0,9179,75578,8080,2200,1492,0,96528,77692,0,0,0,0,0,0,0,0,0,0,134,471,69920,70526,322438,3123,0,0,28364,3528,0,0,0,35511,907,199,27617,11181,168,44502,0,77692,73125,2735,6619,244746,198,19,249,124,168,40027,0,6215,11241,559,31,58831
Maryland Heights Police Department,2017-04-01,Missouri,27083,MO0950H,1,1,1,0,0,0,3,3,0,3,0,0,0,1,0,0,0,1,8,8,19,35,3,0,0,13,10,0,0,1,8,1,3,5,1,0,2287,4972,0,0,0,7260,39511,0,0,0,0,0,13674,0,0,0,13674,121,1002,16965,18088,118043,1019,0,0,9662,2914,0,0,352,4141,5075,476,4301,496,0,149,0,57181,9009,870,975,78532,0,0,0,994,0,0,0,37292,1618,0,0,39905
Maryland Heights Police Department,2017-05-01,Missouri,27083,MO0950H,0,0,3,0,1,0,4,6,0,2,0,0,0,1,0,2,0,3,10,9,12,31,3,0,0,7,5,0,0,2,14,1,0,1,0,0,0,4295,112,0,0,4407,91347,0,0,0,0,0,29,0,1129,0,1157,198,1208,13377,14783,203041,311,0,0,1466,3578,0,0,170,9258,435,639,7011,895,0,56,0,91347,7582,3729,0,111694,137,0,25,0,0,56,0,14277,1405,0,0,15899
Maryland Heights Police Department,2017-06-01,Missouri,27083,MO0950H,0,1,1,0,1,1,4,7,0,1,0,0,0,0,0,1,0,1,13,5,22,40,1,0,0,16,7,0,0,1,15,3,3,6,0,0,0,665,124,0,932,1722,27983,0,0,0,0,0,0,0,870,0,870,194,446,38688,39328,97886,373,0,0,24321,3230,0,0,39,11367,2169,385,6797,2113,50,1094,0,25980,27492,2505,1318,69903,37,0,3356,659,0,870,0,45869,449,0,622,51862
Maryland Heights Police Department,2017-07-01,Missouri,27083,MO0950H,1,0,1,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,12,3,21,36,2,0,0,6,13,0,0,2,13,0,4,5,1,0,2057,2113,0,0,559,4730,24861,0,0,0,0,0,0,0,0,0,0,177,186,619929,620292,674745,370,0,0,8675,18420,0,0,21,592805,72,62,586824,789,2132,16185,0,24861,13899,2020,3039,649884,0,19,0,0,0,0,0,49101,497,0,249,49866
Maryland Heights Police Department,2017-08-01,Missouri,27083,MO0950H,0,2,0,1,1,1,5,11,0,3,0,1,0,0,0,0,0,1,12,11,25,48,1,2,0,14,14,0,0,2,15,2,0,2,0,1529,0,0,249,622,0,2399,51556,0,0,0,12,0,0,0,0,0,12,269,1577,55552,30276,135801,3108,597,0,7297,10306,0,0,0,8969,2001,1546,10008,0,373,994,0,51463,12724,3729,1405,84244,348,11,75,0,0,0,0,26105,535,963,1262,29298
Maryland Heights Police Department,2017-09-01,Missouri,27083,MO0950H,0,0,2,0,0,2,4,6,0,0,0,0,0,0,0,0,0,0,6,8,22,36,1,0,0,8,15,0,0,1,11,2,2,5,1,0,0,2840,0,0,1380,4220,28839,0,0,0,0,0,0,0,0,0,0,78,992,42063,43133,105032,31,0,0,3466,8955,0,0,142,30540,2064,388,14626,0,124,7831,0,28839,15478,1902,4941,76193,348,260,63,0,0,0,0,26105,6,0,0,26782
Maryland Heights Police Department,2017-10-01,Missouri,27083,MO0950H,0,0,1,0,3,1,5,4,0,0,0,0,0,1,0,1,0,2,9,9,28,46,5,0,0,12,10,0,0,2,17,3,3,6,0,0,0,436,7830,0,572,8838,19889,0,0,0,0,0,39,0,51,0,90,122,915,66265,67301,116007,1386,0,0,3226,10932,0,0,215,51543,323,3198,43961,2424,0,112,0,19889,18814,4015,3381,96118,137,419,249,497,0,0,0,43508,2755,0,0,47564
