agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Fairfield Police Department,2017-01-01,Alabama,10759,AL00104,7,4,0,0,2,0,13,5,1,1,0,1,0,2,0,1,4,8,23,9,25,57,8,0,0,15,0,0,0,20,14,2963,3636,0,472,0,0,7072,52209,0,0,0,348,0,4,0,1,9035,9388,383,1139,40492,42013,162891,2168,0,0,9711,0,0,0,1274,28860,2,503,30959,2211,528,3294,0,52209,16927,0,4918,111552,1,0,710,0,0,0,0,2486,331,0,0,3528
Fairfield Police Department,2017-02-01,Alabama,10759,AL00104,5,1,0,0,6,0,12,7,1,0,1,0,0,0,0,2,0,3,13,5,16,34,7,1,0,5,0,0,0,17,4,1865,1193,0,9762,0,0,12820,119959,0,0,4354,0,0,0,0,373,0,4727,118,576,11651,12345,269810,1653,124,0,3458,0,0,0,4623,2486,717,329,6282,1181,12,1,0,118094,19696,3729,2300,152344,0,68,0,0,0,0,0,18646,1233,0,0,19948
Fairfield Police Department,2017-03-01,Alabama,10759,AL00104,3,4,0,1,3,0,11,5,1,0,0,0,0,3,0,1,2,6,23,3,12,38,3,1,0,5,0,0,0,16,13,6116,0,0,576,1243,0,7935,41021,0,0,0,0,0,36577,0,997,2486,40061,413,296,68885,69593,199631,485,373,0,2818,0,0,0,321,65597,1477,0,5962,0,2487,0,0,75877,70209,572,2610,159194,63,1,0,0,0,0,0,0,3478,0,0,3543
Fairfield Police Department,2017-04-01,Alabama,10759,AL00104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairfield Police Department,2017-05-01,Alabama,10759,AL00104,8,3,0,3,4,0,18,9,0,0,0,2,3,1,0,2,0,8,13,7,9,29,6,0,0,5,0,0,0,6,12,5221,25739,0,933463,1728,0,966151,105648,0,0,0,1011,622,124,0,19146,0,20902,147,1055,4328,5530,1203879,660,0,0,554,0,0,0,264,4052,311,0,1856,1617,9696,943868,0,133990,8575,622,7458,1107992,0,0,0,0,0,0,0,1492,1083,0,0,2574
Fairfield Police Department,2017-06-01,Alabama,10759,AL00104,5,4,0,2,9,0,20,4,0,1,0,0,0,1,0,3,3,7,19,7,5,31,4,0,0,5,0,0,0,11,11,2922,4074,0,755,0,0,7751,45372,0,5842,0,0,0,1243,0,2742,32276,36262,244,901,7831,8976,149575,338,0,0,1369,0,0,0,275,6995,224,1,3022,0,623,5283,0,87637,14625,1,374,111790,0,0,0,0,93,0,0,35428,890,1,0,36412
Fairfield Police Department,2017-07-01,Alabama,10759,AL00104,3,3,0,5,7,0,18,14,1,0,0,1,1,1,0,1,2,6,17,4,18,39,6,0,0,12,0,0,0,7,14,2,939,0,187489,4328,0,192758,79067,0,0,0,1,0,4,0,0,1244,1249,112,558,15699,16369,368510,706,0,0,4906,0,0,0,2487,8269,1,63,1507,2424,0,186461,0,69621,24728,124,4514,289443,0,0,188,0,0,0,0,44130,804,0,0,45122
Fairfield Police Department,2017-08-01,Alabama,10759,AL00104,7,3,0,4,6,0,20,7,0,1,0,0,2,1,0,2,0,5,12,5,15,32,5,0,0,6,0,0,0,5,16,8992,8419,0,2487,31748,0,51647,39781,0,0,0,0,6588,62,0,660,0,7311,86,605,21995,22686,161205,73,0,0,1620,0,0,0,462,20531,1432,50,2027,0,559,3730,0,49725,62246,0,5384,125154,0,0,0,0,0,0,0,18646,3208,0,2,21857
Fairfield Police Department,2017-09-01,Alabama,10759,AL00104,6,2,0,1,3,0,12,6,2,1,1,0,1,1,3,2,0,8,12,2,17,31,9,0,0,4,0,0,0,3,15,5221,9885,0,3267,0,0,18373,151282,0,0,124,0,9945,149,23395,24863,0,58475,186,199,22529,22915,402327,278,0,0,2256,0,0,0,403,19977,0,0,971,2405,1305,373,0,204858,36386,0,5284,251583,40,0,41,0,0,0,0,0,653,0,0,733
Fairfield Police Department,2017-10-01,Alabama,10759,AL00104,10,1,0,1,8,0,20,13,1,1,0,0,4,2,0,1,1,8,19,10,12,41,9,0,0,5,0,0,0,8,19,249,20027,0,8453,4164,0,32893,97587,0,0,0,0,6565,833,0,3878,4,11280,261,1155,76797,78213,317560,181,0,0,2766,0,0,0,342,74924,123,4040,3934,2859,66,2238,0,102823,98434,622,4910,220049,0,0,0,0,22,0,0,0,32,0,0,55
