agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total
City Of Santee Police Department,2017-01-01,California,58563,CA037A2,1,0,3,1,6,3,14,7,0,3,0,0,0,0,2,0,0,2,20,21,25,66,4,4,0,25,12,0,1,20,0,2,1,3,0,0,622,1113,6402,0,18646,26782,106283,0,0,0,0,0,0,113,0,0,113,640,2818,18412,21871,261331,1106,1760,0,11426,502,0,426,6649,0,3031,2510,435,0,1060,689,0,106345,28904,10274,1801,155049,546,99,0,0,527,239,0,43508,2603,230,48,47800
City Of Santee Police Department,2017-02-01,California,58563,CA037A2,1,0,2,4,5,2,14,4,0,0,0,0,0,2,2,0,0,4,13,9,30,52,3,2,0,19,15,0,-1,11,3,3,1,4,0,0,528,4705,2722,2911,2645,13512,35428,0,0,0,0,0,1,40,0,0,41,301,1277,64220,65797,150206,6631,1057,0,23998,28971,0,42,3616,1952,3418,965,3793,3341,793,7473,0,35428,50652,3855,5061,114778,797,797,0,0,793,425,0,44751,4386,70,691,52709
City Of Santee Police Department,2017-03-01,California,58563,CA037A2,1,2,4,2,1,2,12,10,0,1,0,1,0,2,2,1,0,6,11,12,19,42,4,1,0,12,14,0,-1,11,1,5,0,5,0,8612,0,22513,10423,510,124,42182,207618,0,0,0,51,0,858,135,808,0,1852,201,1498,24358,26057,485328,97,622,0,6253,12027,0,37,5568,1865,1464,168,7236,0,1103,27150,0,65908,163607,9865,1210,277710,215,14,19,0,119,159,0,48480,11687,111,5,60809
City Of Santee Police Department,2017-04-01,California,58563,CA037A2,1,3,2,0,2,2,10,11,0,1,0,0,0,1,2,0,1,4,11,10,23,44,3,1,0,14,11,0,1,12,2,6,1,7,0,1367,994,7477,83196,0,3754,96789,95095,0,0,0,0,0,932,102,0,149,1183,211,1653,21110,22974,311137,282,186,0,10283,6969,0,36,4970,249,2634,2256,311,7396,842,223,0,93479,95078,8402,5422,216042,336,916,31,0,645,0,0,47237,84269,42,409,133885
City Of Santee Police Department,2017-05-01,California,58563,CA037A2,0,3,1,0,1,2,7,11,0,0,0,0,0,1,3,0,1,5,17,17,24,58,3,2,0,18,20,0,0,12,3,13,1,14,0,17647,0,740,684,0,3815,22885,140716,0,0,0,0,0,404,293,0,124,822,434,2118,42982,45534,350672,15799,559,0,13909,10913,0,0,2531,1822,1930,684,443,1243,1306,6777,0,53452,132155,5474,6491,209956,467,349,0,0,188,358,0,62900,2174,0,78,66514
City Of Santee Police Department,2017-06-01,California,58563,CA037A2,3,0,5,1,3,0,12,7,0,1,0,0,0,0,2,0,0,2,9,15,13,37,0,2,0,7,12,0,0,13,3,3,2,5,0,311,1802,30715,528,2362,0,32300,128721,0,0,0,0,0,0,265,0,0,265,347,2577,2502085,2505009,2795017,2,807,0,10385,2487793,0,0,5092,957,6220,1417,1790,1802,461,17351,0,87047,2545713,61,4432,2666295,426,32,0,684,181,0,0,42140,2257,0,656,46378
City Of Santee Police Department,2017-07-01,California,58563,CA037A2,1,1,3,0,1,1,7,8,0,1,0,0,0,3,3,0,1,7,7,17,32,56,1,5,0,21,11,0,0,15,3,5,3,8,0,37,37,25671,0,0,249,25994,114141,0,0,0,0,0,1852,39,0,0,1891,278,2604,29670,32552,288720,25,3182,0,17510,6148,0,0,4134,1553,2291,1973,1330,4910,0,10498,0,115233,24109,10482,3753,174578,1338,711,0,0,0,802,0,120578,1747,2,266,125443
City Of Santee Police Department,2017-08-01,California,58563,CA037A2,1,0,1,1,1,1,5,8,0,1,0,1,0,0,4,0,0,5,18,14,19,51,4,1,0,10,11,0,0,21,4,4,3,7,0,0,753,58070,0,629,14047,73499,109931,0,0,0,17,0,0,23730,0,0,23748,440,1923,23105,25468,342577,121,1692,0,15096,1887,0,0,4740,1933,34079,2788,385,0,6511,13205,0,91987,78875,2160,2654,232646,890,1672,0,0,35,29,0,81670,13952,1243,230,99721
City Of Santee Police Department,2017-09-01,California,58563,CA037A2,2,1,3,0,2,0,8,2,0,0,0,1,0,1,1,0,0,3,20,17,22,59,2,2,0,6,23,0,0,22,4,0,0,0,0,3435,1902,3581,2747,0,0,11665,4848,0,0,0,12,0,27,597,0,0,636,506,2118,41678,44302,66299,50,832,0,1888,15735,0,0,23596,2201,3443,1773,4107,0,9201,19664,0,4351,13796,4381,736,61451,1739,172,0,1865,8423,24,0,0,3072,6,518,15818
City Of Santee Police Department,2017-10-01,California,58563,CA037A2,0,0,3,0,-1,2,4,1,0,3,0,0,0,1,1,1,0,3,13,22,31,66,4,1,0,10,19,0,0,24,8,1,0,1,0,0,0,44189,131,0,3294,46169,6215,0,0,0,0,0,109,36,9,0,154,352,2956,131460,134768,193522,1620,404,0,8330,101545,0,0,14041,8828,4225,3110,93351,1367,4294,32484,0,6246,37587,2610,2031,187306,900,660,0,0,1249,61,0,6215,9125,0,0,17536
