agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total
Iowa Police Department,2017-01-01,Louisiana,3343,LA01007,0,0,0,0,4,5,9,0,0,1,0,0,0,0,0,0,0,0,2,0,2,4,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,3512,3586,3586,0,0,0,3549,0,0,0,0,37,0,0,0,3108,404,0,0,0,75,0,0,3586,0,0,0,0,0,0,0,0,0,0,0,0
Iowa Police Department,2017-02-01,Louisiana,3343,LA01007,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,1,7,11,0,0,0,6,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,186,4446,4720,4720,0,0,0,3877,186,0,0,271,385,953,2486,137,497,0,0,0,0,460,124,62,4720,0,0,0,497,0,0,0,0,0,0,0,497
Iowa Police Department,2017-03-01,Louisiana,3343,LA01007,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,1,0,9,0,0,0,0,4,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,12431,0,0,0,0,0,0,0,0,0,0,196,82,0,278,25140,0,0,0,0,196,0,0,70,12,40,52,169,0,0,0,0,12431,17,0,0,12709,0,0,0,0,0,0,0,0,0,0,0,0
Iowa Police Department,2017-04-01,Louisiana,3343,LA01007,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,3,2,5,10,0,0,0,4,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,342,3294,3711,3711,0,0,0,1976,168,0,0,177,1390,19,50,597,622,0,0,0,0,1976,0,448,3711,0,0,0,0,0,0,0,0,0,0,0,0
Iowa Police Department,2017-05-01,Louisiana,3343,LA01007,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,7,8,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,7722,7846,7846,0,0,0,124,7722,0,0,0,0,124,0,0,0,829,0,0,0,6520,0,373,7846,0,0,0,0,0,0,0,0,0,0,0,0
Iowa Police Department,2017-06-01,Louisiana,3343,LA01007,0,0,0,1,0,6,7,0,0,0,0,0,0,0,0,0,0,0,3,2,7,12,0,0,0,4,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,416,9475,10003,10003,0,0,0,541,7115,0,0,236,2111,193,81,871,1616,0,249,0,0,3862,0,3131,10003,0,44,0,0,0,0,0,0,2496,0,559,3099
Iowa Police Department,2017-07-01,Louisiana,3343,LA01007,0,0,1,0,0,5,6,0,0,0,0,1,0,0,0,0,0,1,3,2,4,9,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,348,5252,5656,5656,124,0,0,646,4885,0,0,0,0,0,31,0,2642,0,0,0,0,646,0,2337,5656,0,0,0,0,0,0,0,0,497,0,0,497
Iowa Police Department,2017-08-01,Louisiana,3343,LA01007,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,2,1,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,234,0,247,247,0,0,0,0,0,0,0,247,0,0,14,0,0,0,0,0,0,234,0,0,247,0,0,0,0,0,0,0,0,404,0,0,404
Iowa Police Department,2017-09-01,Louisiana,3343,LA01007,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,7,11,0,0,0,1,3,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,67,33861,34019,34019,0,0,0,1193,29660,0,0,158,3008,26067,220,1243,0,0,2436,0,0,25,733,3294,34019,0,0,0,0,0,0,0,0,0,0,0,0
Iowa Police Department,2017-10-01,Louisiana,3343,LA01007,0,1,7,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,4,1,9,14,0,0,0,6,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,78,8423,8586,8586,0,0,0,3021,1079,0,0,135,4351,870,72,659,497,124,0,0,0,4725,298,1340,8586,124,0,0,0,0,0,0,0,0,0,0,124
