agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total
Sumter Police Department,2017-01-01,South Carolina,40747,SC04301,21,10,0,8,5,0,44,8,0,4,0,0,0,2,0,0,0,2,44,25,42,111,7,2,2,18,10,0,0,55,17,0,0,0,0,14377,14042,0,440,5414,0,34273,70482,0,0,0,0,0,149,0,0,0,149,1023,2830,61607,65460,240847,7117,435,6,11955,4330,0,0,6282,35336,4190,2523,3527,2798,14109,5471,0,79805,47938,4003,6000,170364,1408,613,0,0,124,0,0,5967,3053,0,535,11700
Sumter Police Department,2017-02-01,South Carolina,40747,SC04301,14,4,0,0,1,0,19,6,0,0,0,0,0,0,1,0,0,1,34,14,34,82,8,1,0,20,9,0,0,28,16,0,0,0,0,2175,16885,0,0,0,0,19060,198457,0,0,0,0,0,0,392,0,0,392,760,1673,37086,39519,455883,651,124,0,10073,2829,0,0,12187,13654,2224,2762,2192,1740,8738,9741,0,198457,20661,3258,7655,257427,471,670,0,0,0,0,0,145440,2380,0,1278,150239
Sumter Police Department,2017-03-01,South Carolina,40747,SC04301,10,4,0,10,1,0,25,3,1,1,0,0,0,2,1,1,0,4,39,20,36,95,10,1,1,20,6,0,0,35,22,0,0,0,0,3748,5724,0,172,3932,0,13576,57803,0,0,0,0,0,174,0,25,0,199,1004,2782,100315,104101,233481,4842,62,1,42513,3328,0,0,7527,45828,1768,1768,4346,3182,21804,3729,0,57803,70542,5020,5718,175679,513,907,42,0,0,0,0,57803,675,40,907,60888
Sumter Police Department,2017-04-01,South Carolina,40747,SC04301,19,8,0,3,6,0,36,3,0,1,0,3,0,0,1,0,0,4,55,32,62,149,5,3,0,51,7,0,0,40,43,0,0,0,0,5656,58202,0,2051,4103,0,70012,8204,0,0,0,1145,0,0,0,0,0,1145,1213,3980,107691,112885,200451,7017,515,0,35737,6458,0,0,5279,57879,10076,1548,32605,9696,9721,31463,0,14606,64568,7698,10265,192246,7422,516,0,0,0,32,0,0,1077,159,0,9206
Sumter Police Department,2017-05-01,South Carolina,40747,SC04301,12,10,0,3,2,0,27,4,2,1,0,0,0,2,3,0,2,7,46,41,51,138,7,5,0,30,7,0,0,56,33,0,0,0,0,8888,30278,0,62,1889,0,41117,11809,0,0,0,0,0,895,6590,0,656,8141,1132,5294,48446,54873,127749,901,1069,0,19967,4281,0,0,7187,21467,7286,2992,9915,4838,4502,7718,0,11809,49449,5187,12243,115940,1159,384,0,497,88,0,0,10939,1811,0,1862,16740
Sumter Police Department,2017-06-01,South Carolina,40747,SC04301,13,5,0,0,0,0,18,7,0,1,0,0,0,3,0,0,1,4,45,35,34,114,7,5,1,28,5,0,0,50,18,0,0,0,0,3381,25039,0,0,0,0,28420,46901,0,0,0,0,0,19312,0,0,646,19959,1075,4760,35050,40885,183066,372,1379,0,7452,1488,0,0,6307,23887,5678,1180,3887,2449,699,14855,0,65261,31407,3794,6955,136165,3994,973,0,0,19,0,0,24240,1430,96,0,30751
Sumter Police Department,2017-07-01,South Carolina,40747,SC04301,14,9,0,0,3,0,26,3,0,1,0,1,0,0,0,0,3,4,44,29,55,128,12,0,1,36,4,0,0,50,25,0,0,0,0,8856,12091,0,6217,0,0,27164,22375,0,0,0,10318,0,0,0,0,3855,14172,962,4153,70055,75170,161256,4251,0,305,12396,6660,0,0,15992,35566,13777,1274,27146,3661,5501,8117,0,22375,43467,6110,7453,138881,457,992,671,622,735,62,0,2486,5094,740,2010,13869
Sumter Police Department,2017-08-01,South Carolina,40747,SC04301,12,9,0,2,1,0,24,10,0,3,0,2,0,1,6,0,1,10,60,28,36,124,16,3,0,29,6,0,0,49,21,0,0,0,0,9077,3993,0,6700,0,0,19770,124525,0,0,0,352,0,684,4264,0,2356,7655,1294,3412,46487,51193,327668,10412,317,0,5039,803,0,0,9952,24670,6805,1277,13852,1921,1906,2088,0,124525,38941,2331,9500,203143,907,664,0,497,91,472,0,75455,1384,0,211,79681
Sumter Police Department,2017-09-01,South Carolina,40747,SC04301,8,16,0,2,1,0,27,5,0,1,0,1,0,3,2,0,3,9,42,25,39,106,9,1,0,16,8,0,0,45,27,0,0,0,0,41786,17302,0,0,62,0,59150,71192,0,0,0,400,0,30479,55,0,0,30934,1155,3399,30959,35512,267980,1168,373,0,6619,2342,0,0,4354,20655,2198,1824,3216,3850,10602,11281,0,122443,29099,3936,8341,196788,1101,1461,0,311,62,0,0,152370,2020,0,492,157817
Sumter Police Department,2017-10-01,South Carolina,40747,SC04301,12,10,0,8,3,0,33,11,0,1,0,0,0,0,1,0,2,3,57,25,44,126,4,2,1,37,4,0,0,55,23,0,0,0,0,4028,11649,0,1058,81339,0,98074,92549,0,0,0,0,0,0,44,0,251,295,1260,2891,45376,49528,332994,932,490,0,13475,6590,0,0,4259,23782,2366,822,12068,3110,62589,6179,0,93047,50918,4218,5341,240656,1188,369,0,435,0,24,0,86334,3307,1359,31,93047
Sumter Police Department,2017-11-01,South Carolina,40747,SC04301,17,17,0,1,11,0,46,5,1,0,0,0,0,1,3,3,0,7,47,39,29,115,8,2,1,16,7,0,0,59,22,0,0,0,0,8426,10772,0,2674,1681,0,23553,23618,2,0,0,0,0,566,1,677,0,1244,1315,5197,58351,64864,136900,2356,448,239,6474,664,0,0,10280,44404,7982,2711,4085,1492,2025,1616,0,23618,58790,3866,7097,113281,6080,1635,0,497,1031,0,0,7334,839,429,68,17913
Sumter Police Department,2017-12-01,South Carolina,40747,SC04301,14,11,0,2,2,0,29,8,1,1,0,1,0,3,0,1,3,8,41,35,47,123,8,3,0,26,11,0,0,40,35,0,0,0,0,8674,11856,0,897,1479,0,22907,71228,0,0,0,0,0,553,0,0,5159,5712,896,4317,69398,74612,245687,10832,1485,0,22689,3266,0,0,17266,19074,6411,1836,14545,4880,6057,10753,0,55068,68547,1193,5169,174459,4246,797,126,0,12,0,0,31450,5253,0,249,42133
Sumter Police Department,2018-01-01,South Carolina,39898,SC04301,16,3,0,2,6,0,27,9,0,2,0,1,0,1,0,0,1,3,35,34,35,104,6,0,0,9,13,0,1,50,25,0,0,0,0,851,10945,0,11257,7196,0,30248,47931,0,0,0,123,0,704,0,0,6795,7622,840,4152,36028,41020,174751,455,0,0,5407,4530,0,1142,7862,21625,3779,2969,6338,3191,5058,10132,0,65160,22842,2418,4934,126821,1989,1713,364,0,0,4490,0,6067,1977,22,663,17284
Sumter Police Department,2018-02-01,South Carolina,39898,SC04301,13,8,0,28,3,0,52,4,0,2,0,0,0,0,2,0,3,5,38,34,52,124,1,2,0,30,15,0,0,40,36,0,0,0,0,13354,24658,0,249,29632,0,67893,29968,0,0,0,0,0,0,1203,0,3650,4853,859,4685,57088,62633,195314,243,340,0,19279,5947,0,0,11210,25614,6647,6648,17152,3060,7527,5960,0,35429,63977,9002,10291,165694,967,4462,462,485,1769,8,0,0,3183,666,324,12327
Sumter Police Department,2018-03-01,South Carolina,39898,SC04301,13,8,0,12,3,0,36,8,0,0,0,0,0,0,1,0,2,3,57,37,39,133,7,2,0,34,3,0,0,57,30,0,0,0,0,12632,17686,0,4777,1456,0,36551,72623,0,0,0,0,0,0,1,0,18,19,1370,4544,44116,50030,231846,1729,328,0,8158,1402,0,0,7617,30797,8379,1230,11085,1031,5471,8780,0,67162,45221,1660,9263,159284,2555,798,1,0,0,5,0,58668,1679,76,85,63869
Sumter Police Department,2018-04-01,South Carolina,39898,SC04301,10,9,0,16,3,0,38,3,2,0,0,2,0,0,1,0,2,5,45,17,39,101,11,1,0,10,4,0,0,46,29,0,0,0,0,5093,17935,0,336,13348,0,36711,11528,0,0,0,1118,0,0,240,0,6977,8335,1119,2393,38920,42431,110533,2372,121,0,9199,1869,0,0,5833,23037,8359,2627,6969,1608,8216,12253,0,15168,32232,6832,4741,99005,1449,1975,0,607,159,440,0,3640,1112,0,49,9431
Sumter Police Department,2018-05-01,South Carolina,39898,SC04301,9,9,0,4,1,0,23,9,0,0,1,0,0,1,1,1,1,5,41,28,46,115,8,2,0,28,5,0,0,44,28,0,0,0,0,7048,3373,0,1,7754,0,18176,56279,0,0,0,0,0,1224,396,511,0,2131,915,3377,63418,67710,200575,1275,182,0,7795,1385,0,0,14983,42089,8702,2799,5514,1846,2069,17783,0,56279,41453,1726,6125,144296,919,1911,0,0,0,334,0,43356,3895,100,0,50514
Sumter Police Department,2018-06-01,South Carolina,39898,SC04301,6,8,0,3,4,0,21,10,0,2,0,0,0,3,0,1,0,4,47,23,44,114,6,0,0,30,8,0,0,40,30,0,0,0,0,9266,4628,0,2308,2251,0,18453,72199,0,0,0,0,0,1010,0,75,0,1085,943,2822,118179,121944,285880,388,0,0,9118,2855,0,0,6924,102659,2423,865,5257,2882,1488,7726,0,72199,110442,5448,5072,213802,1179,593,5,849,760,1507,0,20507,2886,2306,1671,32263
Sumter Police Department,2018-07-01,South Carolina,39898,SC04301,7,8,0,5,3,0,23,9,0,3,0,0,0,1,0,1,1,3,43,35,46,124,6,1,0,28,6,0,0,53,30,0,0,0,0,13519,2888,0,9466,2815,0,28688,72927,0,0,0,0,0,1759,0,1,4611,6372,995,4590,48045,53630,234545,1317,607,0,8894,5231,0,0,5554,32027,2081,3106,5133,3785,8885,3276,0,82028,48511,3155,1658,161617,487,1742,0,0,257,0,0,35311,6958,0,557,45312
Sumter Police Department,2018-08-01,South Carolina,39898,SC04301,11,6,0,5,4,0,26,9,0,1,0,0,0,2,0,0,1,3,61,26,53,140,8,1,1,49,13,0,0,39,29,0,0,0,0,4178,9781,0,511,24,0,14494,70622,0,0,0,0,0,256,0,0,450,706,1172,3320,73450,77943,234387,607,121,1,32421,11899,0,0,6130,26764,6496,997,20462,5234,5642,5976,0,70501,36097,4809,7551,163765,834,817,10,872,152,1,0,42593,769,6,489,46542
Sumter Police Department,2018-09-01,South Carolina,39898,SC04301,13,11,0,0,8,0,32,10,0,1,0,0,0,2,1,0,3,6,39,32,46,117,12,2,1,21,3,0,0,49,29,0,0,0,0,11151,7546,0,1630,0,0,20327,156285,0,0,0,0,0,144,0,0,218,363,848,3978,72808,77634,410895,3076,285,0,15385,643,0,0,18638,39606,10562,1541,5863,14451,8670,2002,0,156285,40487,3666,11082,254610,7035,1116,0,0,91,607,0,58791,2951,25,519,71136
Sumter Police Department,2018-10-01,South Carolina,39898,SC04301,7,6,0,8,2,0,23,4,1,1,0,2,0,2,1,1,2,8,43,21,44,108,9,3,0,15,7,0,0,51,23,0,0,0,0,18545,6807,0,77631,1052,0,104035,33976,0,34,0,1,0,671,1701,12,36,2422,858,2225,131882,134965,309409,1353,570,0,31962,2246,0,0,10075,88759,4434,1677,3134,23365,5200,1819,0,120737,98237,9228,7693,275524,407,1297,0,0,147,0,0,37616,30234,0,2572,72273
Sumter Police Department,2018-11-01,South Carolina,39898,SC04301,17,7,0,4,23,0,51,4,1,0,0,3,0,0,1,0,1,5,38,26,40,104,7,1,4,23,8,0,0,45,16,0,0,0,0,3087,10563,0,1615,632,0,15897,33994,0,0,0,46,0,0,73,0,121,240,706,3468,47885,52059,136185,285,303,137,22023,2433,0,0,10830,16048,4144,5471,2475,564,8728,1213,0,34601,41988,1842,1162,102191,680,1179,158,0,1779,0,0,12741,845,204,29,17614
Sumter Police Department,2018-12-01,South Carolina,39898,SC04301,8,5,0,5,6,0,24,6,0,1,0,0,0,1,0,0,2,3,54,30,44,128,5,1,4,28,6,0,0,56,28,0,0,0,0,5931,5015,0,826,3671,0,15443,37980,0,0,0,0,0,335,0,0,233,568,1035,3678,130746,135459,227432,1104,218,40,17408,2341,0,0,9444,104904,6669,2646,2241,2306,5169,4256,0,37980,118262,5016,4905,189451,2116,1491,0,0,243,36,0,71611,94079,73,932,170581
Sumter Police Department,2019-01-01,South Carolina,39546,SC04301,11,6,0,1,1,0,19,10,0,0,1,2,0,2,3,0,1,9,46,28,52,126,6,0,3,38,6,0,0,51,22,0,65400,0,435590,0,2979589,10,221681402,0,0,24738929,0,0,0,0,0,185,0,0,0,133486,11685,28064,214530389,4,0,0,31,867656239,0,0,48420,1191835,0,0,2716193,2953,822366490,0,0,70,934637394,143425,1001141814,0,0,0,10905295,35159,0,0,1048815234,0,0,0,0,13939,35755,257,0
Sumter Police Department,2019-02-01,South Carolina,39546,SC04301,0,1840,955,21,3000000,2000000,5002816,6946400,6500000,6,0,0,8390000,170000,7,128420,678000,9366427,2162000,2,0,2162002,0,193,345,375,0,0,81910,0,0,310,130,40,0,390,1072651944,6232823,11918356,0,11918,3575506,596,62,1072651944,225495,67,107265194,16328,0,0,357550648,0,0,1192,0,6,71510,274122181,4410,4767342,2264487,893877,0,476734245,0,0,238367099,2872,7151,1,154938614,119184,0,0,0,0,0,0,0,17639165,0,6126,0,1907,18,0,703182941,0,0,0
Sumter Police Department,2019-03-01,South Carolina,39546,SC04301,141,0,1000000,6000000,6,74,7000221,0,1,490000,67760,0,0,0,2688000,0,0,2755760,1,9105000,1,9105002,305,1000000,9800000,0,26,0,0,0,0,0,0,0,758,0,386631,0,4767342,455,1072651944,2204896,112628,119183549,0,0,476734197,0,0,2371753,0,79015,0,49,95346839,0,119183549,0,8,86288890,119183549,0,12029,196772040,93,834284845,0,0,56016268,0,0,0,7151013,343,0,0,131,0,0,78200,0,69,11918,0,488652552,0,119184,0,0,0,11918361
Sumter Police Department,2019-04-01,South Carolina,39546,SC04301,0,120000,0,130000,230000,120000,600000,0,140000,0,170000,320000,0,40000,90000,270000,330000,1220000,140000,20000,130000,290000,0,680,0,0,0,0,0,0,0,0,0,4464,0,20657,0,0,0,953468395,478,0,0,0,0,810448,0,0,0,0,1,0,91771333,727019651,23,0,50628,1965337,105359449,287,0,0,935590862,0,673387054,53267,0,18235083,277,87588,0,1024979,0,1132243719,0,0,0,94977,0,0,4934199,0,105359,0,11761,8,19604502,1084570299,5,405224068,2360
Sumter Police Department,2019-05-01,South Carolina,39546,SC04301,0,4000000,0,490000,0,0,4490000,0,0,1694000,18900,0,0,0,30200,0,0,49100,0,3400000,0,3400000,15,4400000,2520000,0,0,1755,0,0,0,0,546600,0,8300,0,11918360,477,178775,0,715101320,0,8342848,0,107,1191835,119,11918355,238367099,4665678,0,11918,1192,3933,440979158,3217956,1084570,12,0,21453039,0,477,0,48865,2264487,71510132,0,0,953468395,0,0,358,0,434305,0,0,763,0,5720810,0,0,242,0,0,297958873,284932111,0,596,33395231,4,1144162074
