agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total,price,in_2023_dollars
Portales Police Department,2017-01-01,New Mexico,11928,NM02201,3,0,0,8,1,0,12,2,0,0,0,0,0,0,0,0,0,0,2,2,4,8,0,0,0,0,0,0,0,2,6,0,0,0,0,0,4939,0,769,12238,0,17946,6215,0,0,0,0,0,0,0,0,0,0,99,200,1927,2226,32603,0,0,0,0,0,0,0,99,2127,106,42,4425,497,2536,311,0,6215,7586,3481,1188,26388,0,0,0,0,0,0,0,6215,0,0,0,6215,1,1.24307319386626
Portales Police Department,2017-02-01,New Mexico,11928,NM02201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.24307319386626
Portales Police Department,2017-03-01,New Mexico,11928,NM02201,0,1,0,8,3,3,15,1,0,1,0,0,0,0,0,0,1,1,14,3,7,24,0,0,0,0,0,0,0,10,14,0,0,0,0,3085,0,0,7,7769,1520,12382,0,0,0,0,0,0,0,0,0,250,250,135,577,3339,4051,16683,0,0,0,0,0,0,0,878,3174,1623,122,1221,0,539,62,0,0,7942,659,4515,16683,0,0,0,0,0,0,0,0,0,0,0,0,1,1.24307319386626
Portales Police Department,2017-04-01,New Mexico,11928,NM02201,0,0,0,11,5,1,17,6,0,1,0,0,0,0,0,0,0,0,6,4,4,14,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,242,4763,7703,12709,10566,7,0,0,0,0,0,0,0,0,0,55,288,11762,12105,45954,0,0,0,0,0,0,0,68,12037,6489,154,252,4164,576,833,0,11809,8003,124,2983,35388,0,0,0,0,0,0,0,0,0,0,0,0,1,1.24307319386626
Portales Police Department,2017-05-01,New Mexico,11928,NM02201,1,0,0,21,4,5,31,10,0,0,0,0,0,0,0,0,0,0,9,6,12,27,0,0,0,6,0,0,0,9,12,0,0,0,0,0,2122,0,3992,13988,0,20102,37424,0,0,0,0,0,0,0,0,0,0,60,646,38007,38713,133663,0,0,0,19070,0,0,0,573,19070,538,1108,5217,2394,6259,1,0,36922,41889,128,1783,96239,0,0,0,0,0,0,0,0,0,0,0,0,1,1.24307319386626
Portales Police Department,2017-06-01,New Mexico,11928,NM02201,0,0,0,12,2,0,14,4,0,0,0,0,0,1,0,0,0,1,6,3,10,19,0,0,0,0,0,0,0,12,7,4,0,4,0,0,0,0,20619,5729,0,26348,4911,0,0,0,0,0,1367,0,0,0,1367,109,552,21508,22169,59707,0,0,0,0,0,0,0,1574,20595,549,10,18153,0,1430,6837,0,4911,22135,521,250,54796,30,35,0,0,0,0,0,0,474,0,0,538,1,1.24307319386626
Portales Police Department,2017-07-01,New Mexico,11928,NM02201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.24307319386626
Portales Police Department,2017-08-01,New Mexico,11928,NM02201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.24307319386626
Portales Police Department,2017-09-01,New Mexico,11928,NM02201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.24307319386626
Portales Police Department,2017-10-01,New Mexico,11928,NM02201,1,1,1,3,3,0,9,3,0,1,0,0,0,0,0,0,0,0,4,2,15,21,0,0,0,0,0,0,0,3,18,0,0,0,0,9323,0,3895,0,0,0,13218,27972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69161,0,0,0,0,0,0,0,0,0,199,45,2771,0,311,0,0,27972,9043,249,600,41189,0,0,0,0,0,0,0,0,0,0,0,0,1,1.24307319386626
