agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Jasper County Sheriff's Office,2017-01-01,South Carolina,18645,SC02700,5,1,0,0,0,0,6,4,1,0,0,2,0,0,0,0,0,2,3,4,7,14,0,1,0,2,0,0,0,4,7,0,29102,0,0,0,0,29102,21830,0,0,0,12709,0,0,0,0,0,12709,63,559,5365,5988,91458,0,249,0,1237,0,0,0,947,3555,329,63,10750,1,1028,18646,0,31077,7452,0,281,69628,0,0,0,0,0,0,0,5594,0,0,0,5594
Jasper County Sheriff's Office,2017-02-01,South Carolina,18645,SC02700,2,2,0,2,0,0,6,4,1,0,0,0,0,0,0,0,0,0,5,2,18,25,0,0,0,4,0,0,0,2,19,3011,1989,0,0,15571,0,20570,35548,0,0,0,0,0,0,0,0,0,0,80,186,75798,76064,167730,0,0,0,1965,0,0,0,470,73628,441,37,1852,2486,29,1715,0,37413,88208,0,0,132182,441,0,0,0,0,0,0,32941,0,0,0,33383
Jasper County Sheriff's Office,2017-03-01,South Carolina,18645,SC02700,6,1,0,0,0,0,7,2,0,1,0,1,0,0,0,0,0,1,3,3,16,22,2,0,0,2,0,0,0,0,18,50,1119,0,0,0,0,1168,87015,0,0,0,2486,0,0,0,0,0,2486,66,513,53593,54172,231857,5828,0,0,2716,0,0,0,0,45628,788,15,3074,623,0,12431,0,87015,40150,497,249,144842,0,0,5,0,0,0,0,0,0,0,0,5
Jasper County Sheriff's Office,2017-04-01,South Carolina,18645,SC02700,2,2,0,1,0,0,5,8,0,1,0,1,1,0,0,0,0,2,3,1,10,14,0,0,0,0,0,0,0,2,12,6936,7194,0,0,62,0,14192,185218,0,0,0,425,3661,0,0,0,0,4086,62,72,35788,35922,424636,0,0,0,0,0,0,0,73,35849,72,11,3836,622,0,0,0,166572,67622,0,684,239418,0,0,0,622,0,0,0,0,249,0,0,870
Jasper County Sheriff's Office,2017-05-01,South Carolina,18645,SC02700,2,2,0,0,0,0,4,1,2,3,0,1,0,0,0,1,1,3,5,1,16,22,1,0,0,6,0,0,0,1,14,1454,12866,0,0,0,0,14320,5594,0,0,0,373,0,0,0,9945,516,10833,139,99,20506,20744,57086,31,0,0,2586,0,0,0,879,17249,112,2,1311,12021,0,5967,0,15538,16105,435,0,51492,0,0,0,0,0,0,0,0,0,0,0,0
Jasper County Sheriff's Office,2017-06-01,South Carolina,18645,SC02700,2,1,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,1,6,6,16,28,0,0,0,4,0,0,0,3,21,0,286,0,0,0,0,286,0,0,0,0,0,0,0,25,0,0,25,114,940,650208,651262,651573,0,0,0,382,0,0,0,1390,649491,989,0,3535,1355,0,0,0,0,645286,124,283,651573,336,0,0,186,0,0,0,0,0,0,0,522
Jasper County Sheriff's Office,2017-07-01,South Carolina,18645,SC02700,4,2,0,0,1,0,7,3,0,0,0,2,0,0,0,0,0,2,4,3,12,19,2,1,0,2,0,0,0,4,10,4458,2697,0,250,0,0,7405,71727,0,0,0,179,0,0,0,0,0,179,36,204,12611,12851,163888,2175,62,0,20,0,0,0,6338,4255,21,0,6852,1740,1243,0,0,65883,15863,0,559,92161,0,0,0,0,0,0,0,0,62,0,0,62
Jasper County Sheriff's Office,2017-08-01,South Carolina,18645,SC02700,4,2,0,6,0,0,12,4,0,0,0,0,0,0,1,0,0,1,9,4,13,26,0,0,0,4,0,0,0,5,17,3941,12229,0,0,12,0,16182,68369,0,0,0,0,0,0,1100,0,0,1100,112,497,18258,18867,172888,0,0,0,796,0,0,0,1017,17055,25,0,1447,2436,622,9140,0,68369,18130,1492,2858,104519,0,0,0,0,0,0,0,0,0,0,0,0
Jasper County Sheriff's Office,2017-09-01,South Carolina,18645,SC02700,5,3,0,0,0,0,8,5,0,2,0,0,0,1,0,0,1,2,5,9,19,33,1,0,0,12,0,0,0,5,15,2758,1330,0,0,0,0,4088,34185,0,0,0,0,0,249,0,0,858,1106,124,1393,19283,20800,94364,1865,0,0,4533,0,0,0,1924,12478,497,106,924,6301,0,3238,0,34185,13004,931,994,60180,0,0,0,373,0,0,0,1865,124,0,0,2362
Jasper County Sheriff's Office,2017-10-01,South Carolina,18645,SC02700,2,0,0,2,1,0,5,3,0,1,0,1,0,0,0,0,1,2,8,9,17,34,0,2,0,13,0,0,0,5,14,0,559,0,311,9945,0,10815,70234,0,0,0,707,0,0,0,0,497,1205,107,1182,66616,67905,220392,0,491,0,6430,0,0,0,1563,59421,62,19,5021,1774,3916,0,0,80178,57076,0,2113,150158,62,0,0,0,0,0,0,0,0,0,0,62
