agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total,price,in_2023_dollars
Stuttgart Police Department,2017-01-01,Arkansas,8882,AR00102,2,2,0,0,1,0,5,1,0,1,0,0,1,0,0,1,0,2,8,5,7,20,3,1,0,2,0,0,0,5,9,0,0,0,0,4208,12080,0,0,0,0,16288,1,0,0,0,0,162,0,0,2577,0,2738,178,663,27129,27969,46998,18696,124,0,106,0,0,0,2243,6801,542,1,3267,1243,0,8689,0,1,23896,2610,6747,46997,0,0,0,0,0,0,0,0,1277,0,0,1277,1,1.24307319386626
Stuttgart Police Department,2017-02-01,Arkansas,8882,AR00102,4,3,0,2,0,0,9,0,0,1,0,0,0,0,0,0,0,0,5,4,11,20,0,2,0,3,1,1,0,1,12,0,0,0,0,685,2983,0,0,249,0,3917,0,0,0,0,0,0,0,0,0,0,0,118,485,10055,10658,14575,0,162,0,76,1,597,0,41,9782,0,7,6202,435,0,0,0,0,5445,0,2486,14575,0,7,0,0,0,0,0,0,3949,0,0,3957,1,1.24307319386626
Stuttgart Police Department,2017-03-01,Arkansas,8882,AR00102,3,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4,4,7,15,1,0,0,1,2,0,0,1,10,0,0,0,0,1329,3418,0,0,0,0,4747,12431,0,0,0,0,0,0,0,0,0,0,99,574,11521,12195,41803,37,0,0,87,5022,0,0,86,6962,40,1079,124,2610,62,5097,0,6215,10579,2362,1205,29373,15,0,0,0,0,0,0,0,71,0,0,86,1,1.24307319386626
Stuttgart Police Department,2017-04-01,Arkansas,8882,AR00102,2,3,0,3,0,0,8,1,0,1,0,0,0,0,0,0,0,0,10,4,7,21,3,1,0,6,0,0,0,3,8,0,0,0,0,1306,199,0,0,4537,0,6043,7458,0,0,0,0,0,0,0,0,0,0,213,497,10050,10760,31719,3406,1,0,901,0,0,0,67,6384,184,4,518,4351,0,5743,0,7458,5358,0,646,24262,0,4,0,0,0,149,0,0,42,0,0,195,1,1.24307319386626
Stuttgart Police Department,2017-05-01,Arkansas,8882,AR00102,0,0,0,1,1,0,2,1,0,3,0,0,0,0,0,0,0,0,8,5,12,25,0,1,0,1,2,0,0,4,17,0,0,0,0,0,0,0,37,249,0,286,12431,0,0,0,0,0,0,0,0,0,0,72,668,45833,46573,71720,0,224,0,298,31078,0,0,219,14754,185,26,10070,0,0,1119,0,12431,34837,622,0,59290,86,0,0,0,0,0,0,0,109,0,0,195,1,1.24307319386626
Stuttgart Police Department,2017-06-01,Arkansas,8882,AR00102,1,1,0,2,0,0,4,2,1,1,0,0,0,1,1,0,0,2,13,9,8,30,2,4,0,1,1,0,0,0,22,0,0,0,0,0,870,0,0,174,0,1044,39778,0,0,0,0,0,373,0,0,0,373,252,1246,41147,42645,123619,56,796,0,44,1554,0,0,0,40196,342,39,2231,0,4,0,0,35428,44804,0,994,83842,44,0,0,0,0,0,0,31077,81,0,0,31201,1,1.24307319386626
Stuttgart Police Department,2017-07-01,Arkansas,8882,AR00102,6,1,0,2,2,0,11,1,0,1,0,0,0,0,0,0,0,0,7,7,10,24,1,3,0,3,2,0,0,2,13,0,0,0,0,932,4430,0,806,37914,0,44082,44005,0,0,0,0,0,0,0,0,0,0,199,835,9562,10596,142687,50,549,0,997,15,0,0,134,8851,302,2,40317,1417,622,2610,0,43508,7189,1628,1088,98683,51,2,0,0,0,0,0,0,81,0,0,134,1,1.24307319386626
Stuttgart Police Department,2017-08-01,Arkansas,8882,AR00102,2,1,0,2,4,0,9,2,0,1,0,0,0,0,0,1,1,2,11,2,11,24,1,0,0,4,2,0,0,2,15,0,0,0,0,579,1026,0,500,858,0,2962,48007,0,0,0,0,0,0,0,99,249,348,292,343,73707,74342,173667,50,0,0,155,3356,0,0,183,70598,327,169,65120,1927,1591,281,0,47237,7186,0,1822,125660,264,0,0,0,0,0,0,29834,31,0,0,30128,1,1.24307319386626
Stuttgart Police Department,2017-09-01,Arkansas,8882,AR00102,2,4,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,6,6,8,20,0,3,0,0,1,0,0,4,12,0,0,0,0,322,883,0,0,0,0,1205,22997,0,0,0,0,0,0,0,0,0,0,91,503,4301,4895,52093,0,510,0,0,15,0,0,660,3711,653,127,195,684,0,435,0,22997,4006,0,0,29097,31,0,0,0,0,0,0,0,275,0,0,306,1,1.24307319386626
Stuttgart Police Department,2017-10-01,Arkansas,8882,AR00102,2,0,0,3,0,0,5,2,0,0,0,0,0,0,0,0,0,0,11,4,11,26,0,2,0,0,1,0,0,8,15,0,0,0,0,0,2673,0,0,2206,0,4879,37292,0,0,0,0,0,0,0,0,0,0,186,677,39418,40282,119745,0,311,0,0,2486,0,0,410,37075,53,740,1802,497,0,1274,0,37292,37065,2735,994,82453,0,0,0,0,0,0,0,31077,680,0,0,31757,1,1.24307319386626
Stuttgart Police Department,2017-11-01,Arkansas,8882,AR00102,4,0,0,3,0,0,7,2,1,0,0,0,0,0,0,0,0,0,9,5,4,18,1,0,0,1,0,0,0,4,12,0,0,0,0,0,12816,0,0,926,0,13742,52209,0,0,0,0,0,0,0,0,0,0,116,741,4144,5001,123161,62,0,0,6,0,0,0,404,4529,144,0,531,2988,186,994,0,52209,3706,0,10193,70952,0,0,0,0,0,0,0,0,123,0,622,745,1,1.24307319386626
Stuttgart Police Department,2017-12-01,Arkansas,8882,AR00102,2,2,0,2,2,0,8,2,0,1,0,0,0,0,0,0,0,0,3,3,8,14,0,0,0,1,0,0,0,0,13,0,0,0,0,1641,1367,0,2203,250,0,5461,23618,0,0,0,0,0,0,0,0,0,0,56,317,11849,12222,64919,0,0,0,8080,0,0,0,0,4142,497,19,5574,4972,37,373,0,23618,3817,1684,709,41301,0,0,0,0,0,0,0,0,0,0,0,0,1,1.24307319386626
Stuttgart Police Department,2018-01-01,Arkansas,8696,AR00102,6,1,0,2,0,0,9,6,0,1,0,0,0,0,0,0,0,0,5,4,13,22,1,0,0,2,3,0,0,3,13,0,0,0,0,376,4132,0,0,704,0,5212,45245,0,0,0,0,0,0,0,0,0,0,63,711,8340,9114,104816,1,0,0,267,1177,0,0,233,7436,410,12,2841,1517,607,303,0,44293,6209,589,2791,59571,22,0,0,546,0,0,0,32157,442,0,667,33834,1,1.21343405628813
Stuttgart Police Department,2018-02-01,Arkansas,8696,AR00102,2,0,0,3,0,0,5,2,0,2,0,0,0,0,1,0,0,1,9,7,9,25,0,0,0,3,3,0,0,5,14,0,0,0,0,0,10829,0,0,2540,0,13368,18203,0,0,0,0,0,0,0,0,0,0,146,631,31191,31968,81742,0,0,0,473,214,0,0,2172,29109,59,0,10988,3276,0,121,0,18203,25813,0,5078,63539,0,0,228,0,0,0,0,18204,294,0,1027,19752,1,1.21343405628813
Stuttgart Police Department,2018-03-01,Arkansas,8696,AR00102,2,3,0,0,1,0,6,1,1,1,0,0,0,1,0,0,0,1,2,3,5,10,0,0,0,1,0,0,0,3,6,0,0,0,0,2742,2428,0,607,0,0,5777,6067,0,0,0,0,0,0,0,0,0,0,41,257,57523,57821,75733,0,0,0,40,0,0,0,1569,56212,871,125,1460,0,1,530,0,6067,57213,0,3398,69666,89,59,0,0,0,45,0,6067,1268,0,0,7528,1,1.21343405628813
Stuttgart Police Department,2018-04-01,Arkansas,8696,AR00102,2,2,0,0,1,0,5,2,0,0,0,0,0,0,0,1,0,1,7,2,4,13,0,0,0,1,1,0,0,3,8,0,0,0,0,1036,4114,0,6917,0,0,12066,70501,0,0,0,0,0,0,0,425,0,425,182,346,5104,5632,159124,0,0,0,42,52,0,0,332,5204,182,0,522,2546,407,485,1,69166,14522,0,792,88623,0,0,158,0,0,485,0,42470,1366,0,0,44480,1,1.21343405628813
