agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total,price,in_2023_dollars
Medford Police Department,2017-01-01,Oregon,82792,OR01504,16,8,0,4,4,0,32,48,0,4,0,0,0,1,3,1,1,6,125,130,158,413,27,12,1,99,26,0,0,141,107,0,0,0,0,10423,116828,0,5819,385,0,133455,369093,0,0,0,0,0,497,603,19,571,1689,2471,17050,199193,218714,1092045,9093,3928,373,50067,9864,0,0,28210,117178,14821,11051,82520,6842,9056,32928,0,422548,86775,38671,17740,722951,2724,1110,203,622,0,1217,0,282799,11043,783,36,300537,1,1.24307319386626
Medford Police Department,2017-02-01,Oregon,82792,OR01504,10,11,0,6,7,0,34,25,0,3,0,0,0,3,0,1,1,5,96,107,136,339,17,20,0,91,18,0,0,108,85,0,0,0,0,16890,5936,0,6025,5479,0,34330,152642,0,0,0,0,0,2562,0,138,0,2700,2236,13817,185158,201211,543525,2634,7021,0,55460,8269,0,0,52255,75573,22058,10274,38150,1367,1877,18002,0,153388,107893,27211,10725,390945,4474,214,699,0,994,162,0,204488,9843,2496,77,223446,1,1.24307319386626
Medford Police Department,2017-03-01,Oregon,82792,OR01504,12,10,0,14,7,0,43,37,0,2,1,1,0,2,8,0,0,12,102,134,164,400,24,23,0,106,17,0,0,118,112,0,0,0,0,20932,116749,0,793,17398,0,155873,350087,0,0,2238,1243,0,211,784,0,0,4476,2151,17122,228058,247331,1107853,14166,10268,0,86904,6544,0,0,22225,107224,13456,7415,2317726,4618,1802,19554,0,394773,186986,28295,12870,2987494,3119,753,44,124,1243,267,0,263904,15705,3198,1211,289569,1,1.24307319386626
Medford Police Department,2017-04-01,Oregon,82792,OR01504,8,7,0,9,10,0,34,34,1,7,0,0,0,2,4,3,1,10,119,117,191,427,26,24,1,103,12,2,0,144,115,0,0,0,0,6977,18273,0,7389,19281,0,51921,414286,0,0,0,0,0,275,1287,2884,63,4509,2282,15011,257945,275239,1160241,11457,10273,99,84058,6621,1367,0,30254,131109,20093,11825,95420,9906,7016,27501,0,364143,158970,36592,14488,745955,6916,1594,301,684,0,435,0,245756,72935,4115,2780,335514,1,1.24307319386626
Medford Police Department,2017-05-01,Oregon,82792,OR01504,20,13,0,9,8,0,50,22,0,5,0,0,0,2,7,4,1,14,118,96,180,394,24,27,1,86,20,0,0,118,118,0,0,0,0,79803,43228,0,35122,6215,0,164368,144632,0,0,0,0,0,311,4192,1504,160,6167,2235,12305,290177,304717,764515,6664,15105,19,98612,12264,0,0,42139,129915,45478,13746,56877,11820,418,37114,0,180123,234050,25248,15220,620093,5067,518,497,2548,5878,622,0,195970,10204,2647,36,223988,1,1.24307319386626
Medford Police Department,2017-06-01,Oregon,82792,OR01504,23,14,0,11,1,0,49,31,0,2,0,0,0,1,2,3,1,7,135,125,167,427,27,19,0,124,15,0,0,134,108,0,0,0,0,118093,166384,0,249,82441,0,367167,296007,0,0,0,0,0,225,464,203,0,891,2639,15889,301908,320436,1280507,9174,4873,0,103323,9281,0,0,55299,138486,35743,14330,85746,9326,5984,88452,0,307289,380675,40923,16032,984500,4060,3542,5384,2455,0,1105,0,213999,75733,4413,629,311319,1,1.24307319386626
Medford Police Department,2017-07-01,Oregon,82792,OR01504,17,7,0,8,13,0,45,31,0,1,0,0,0,1,5,5,0,11,80,95,163,338,13,23,0,107,12,0,0,79,104,0,0,0,0,26260,36745,0,24034,18363,0,105401,215284,0,0,0,0,0,528,1126,21562,0,23217,1814,13410,323936,339160,898347,5281,12093,0,87980,9943,0,0,14479,209384,12529,34326,151444,2586,1606,46461,0,217619,164628,40508,11357,683063,2334,571,0,839,0,0,0,225762,38870,2993,510,271879,1,1.24307319386626
Medford Police Department,2017-08-01,Oregon,82792,OR01504,13,9,0,18,16,0,56,14,0,1,1,2,0,1,1,2,2,9,83,90,147,320,22,15,0,93,10,2,0,51,127,0,0,0,0,12575,11022,0,12408,40832,0,76838,246262,0,0,5830,148,0,112,4,512,1443,8049,1437,10935,261170,273542,850952,18555,20437,0,62994,23483,9149,0,9712,129211,9145,9293,93608,4008,26044,41740,0,122505,247982,35935,14431,604690,1800,425,1,1243,347,0,0,167628,10591,6455,246,188737,1,1.24307319386626
Medford Police Department,2017-09-01,Oregon,82792,OR01504,11,6,0,6,8,0,31,23,1,6,0,1,0,3,1,2,1,8,86,112,151,349,14,23,0,80,15,0,0,120,97,0,0,0,0,16810,90447,0,4307,7409,0,118973,230381,0,0,0,1067,0,17919,35,988,0,20009,1743,14505,180243,196491,796236,993,8832,0,70342,18723,0,0,31369,66232,18356,7178,37282,4164,13031,31182,0,216691,208073,23270,6642,565871,7016,721,16,62,77,24,0,207843,23830,3365,638,243591,1,1.24307319386626
Medford Police Department,2017-10-01,Oregon,82792,OR01504,12,5,0,12,9,0,38,19,1,5,0,0,0,0,2,3,0,5,100,99,142,341,12,23,0,75,10,0,0,113,108,0,0,0,0,19966,9587,0,94246,10724,0,134523,146244,0,0,0,0,0,0,1106,1921,0,3027,2190,13572,237526,253289,683326,1584,13111,0,123207,26869,0,0,20132,68386,15246,11834,86963,6371,1254,38159,0,170251,162656,23439,22152,538325,7155,469,1249,1927,172,18801,0,177089,15565,4976,1200,228602,1,1.24307319386626
