agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total
Lummi Tribal Police,2017-01-01,Washington,0,WADI059,5,2,0,1,0,0,8,5,0,2,0,0,0,0,0,0,0,0,4,4,9,17,0,1,0,0,0,0,0,0,16,0,0,0,0,2126,12770,0,0,3356,0,18252,16409,0,0,0,0,0,0,0,0,0,0,58,477,57088,57624,108693,0,62,0,0,0,0,0,0,57562,746,531,5445,3232,1367,15546,0,16409,45529,622,2859,92285,0,0,0,0,0,0,0,12679,622,0,0,13301
Lummi Tribal Police,2017-02-01,Washington,0,WADI059,2,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,1,3,4,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4910,0,0,0,0,4910,32941,0,0,0,0,0,0,0,0,0,0,0,311,5146,5457,76250,0,0,0,0,0,0,0,0,5457,0,62,684,0,0,1119,0,32941,6943,1063,497,43309,0,0,124,0,0,0,0,16160,0,0,0,16284
Lummi Tribal Police,2017-03-01,Washington,0,WADI059,4,2,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,5,9,14,0,0,0,0,0,0,0,0,14,0,0,0,0,5668,1807,0,0,0,0,7476,9945,0,0,0,0,0,0,0,0,0,0,0,622,77043,77665,105030,0,0,0,0,0,0,0,0,77665,236,249,67871,311,4575,0,0,9945,7276,3505,1119,95085,124,0,0,0,0,0,0,3729,6,1865,0,5724
Lummi Tribal Police,2017-04-01,Washington,0,WADI059,5,3,0,4,0,0,12,2,0,2,0,0,0,0,0,0,0,0,2,7,10,19,1,1,0,0,0,0,0,0,17,0,0,0,0,1106,3732,0,0,1970,0,6808,7235,0,0,0,0,0,0,0,0,0,0,20,963,9962,10945,32223,1243,622,0,0,0,0,0,0,9081,889,237,1673,0,186,25,0,7235,10871,1740,2132,24988,485,0,57,0,0,0,0,4749,4102,87,0,9480
Lummi Tribal Police,2017-05-01,Washington,0,WADI059,4,4,0,2,3,0,13,0,0,0,0,0,0,0,0,0,0,0,3,2,16,21,0,0,0,0,0,0,0,0,21,0,0,0,0,1536,1310,0,3605,4945,0,11396,0,0,0,0,0,0,0,0,0,0,0,81,168,38844,39092,50489,0,0,0,0,0,0,0,0,39092,994,7,16157,0,134,1057,0,0,29926,0,2213,50489,0,0,12431,0,0,0,0,0,4546,0,0,16977
Lummi Tribal Police,2017-06-01,Washington,0,WADI059,0,3,0,2,1,0,6,1,0,0,0,0,0,0,0,0,1,1,6,5,15,26,1,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,3065,0,3065,0,0,0,0,0,0,0,0,0,0,0,117,603,123160,123880,126945,186,0,0,0,0,0,0,0,123693,435,74721,939,0,0,0,0,0,48589,1540,721,126945,25,5,0,0,0,0,0,0,8663,50,360,9103
Lummi Tribal Police,2017-07-01,Washington,0,WADI059,2,3,0,2,0,0,7,0,0,1,0,0,0,0,0,0,0,0,3,8,12,23,1,2,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,3729,0,3729,0,0,0,0,0,0,0,0,0,0,0,17,1022,12632,13671,17401,311,622,0,0,0,0,0,0,12739,323,285,1351,0,0,0,0,0,13763,1305,373,17401,0,0,0,0,0,0,0,0,0,373,0,373
Lummi Tribal Police,2017-08-01,Washington,0,WADI059,3,5,0,1,1,0,10,1,1,8,0,0,0,0,0,0,0,0,2,6,10,18,1,0,0,0,0,0,0,0,17,0,0,0,0,3382,895,0,4500,379,0,9156,2859,0,0,0,0,0,0,0,0,0,0,27,804,8913,9744,24619,2486,0,0,0,0,0,0,0,7258,1119,2039,1222,0,982,0,0,2859,9144,2983,1412,21760,0,0,0,0,0,0,0,0,3312,0,0,3312
Lummi Tribal Police,2017-09-01,Washington,0,WADI059,5,1,0,7,1,0,14,0,0,2,0,0,0,0,0,1,0,1,7,3,10,20,3,1,0,0,0,0,0,0,16,0,0,0,0,1492,1492,0,373,3776,0,7133,0,0,0,0,0,0,0,0,7458,0,7458,113,344,10572,11030,25621,2085,1218,0,0,0,0,0,0,7727,112,75,784,0,0,0,0,0,22475,1181,994,25621,0,0,0,0,0,0,0,0,8950,559,497,10007
Lummi Tribal Police,2017-10-01,Washington,0,WADI059,7,7,0,3,3,0,20,0,0,2,0,0,0,0,0,0,0,0,5,2,7,14,0,2,0,0,0,0,0,0,12,0,0,0,0,12183,5102,0,2517,3302,0,23104,0,0,0,0,0,0,0,0,0,0,0,87,129,21505,21721,44825,0,684,0,0,0,0,0,0,21038,935,90,2564,0,0,87,0,0,38625,623,1902,44825,186,0,16,0,0,87,0,0,2146,498,0,2934
