agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Mccormick Police Department,2017-01-01,South Carolina,2493,SC03301,1,1,0,0,12,0,14,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,251,1865,2119,2119,0,0,0,0,0,0,0,4,2116,2,1866,127,0,0,0,0,0,124,0,0,2119,2,1,127,0,0,0,0,0,0,0,0,131
Mccormick Police Department,2017-02-01,South Carolina,2493,SC03301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994,994,994,0,0,0,994,0,0,0,0,0,0,249,746,0,0,0,0,0,0,0,0,994,0,0,0,0,0,0,0,0,0,0,0,0
Mccormick Police Department,2017-03-01,South Carolina,2493,SC03301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,0,0,0,0,0,0,0,0,0,597,0,0,0,0,0,0,0,0,0,0,0,0
Mccormick Police Department,2017-04-01,South Carolina,2493,SC03301,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3108,0,0,0,0,0,0,0,0,0,0,0,0,87811,87811,94026,0,0,0,0,0,0,0,0,87811,50,249,0,0,0,0,0,3108,87264,249,0,90918,0,0,0,0,0,0,0,0,87015,0,0,87015
Mccormick Police Department,2017-05-01,South Carolina,2493,SC03301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mccormick Police Department,2017-06-01,South Carolina,2493,SC03301,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,1,0,0,0,0,0,0,0,4,0,62,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,392,4972,5364,5426,186,0,0,0,0,0,0,0,5177,0,0,149,0,0,0,0,0,5215,0,62,5426,0,0,0,0,0,0,0,0,0,0,0,0
Mccormick Police Department,2017-07-01,South Carolina,2493,SC03301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3108,3109,3109,0,0,0,0,0,0,0,0,3109,0,622,1,0,2486,0,0,0,0,0,0,3109,0,0,0,0,0,0,0,0,0,0,0,0
Mccormick Police Department,2017-08-01,South Carolina,2493,SC03301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,622,1152,1152,0,0,0,1152,0,0,0,0,0,99,0,245,622,0,0,0,0,186,0,0,1152,0,0,0,0,0,0,0,0,0,0,0,0
Mccormick Police Department,2017-09-01,South Carolina,2493,SC03301,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,0,1,0,1,0,0,0,1,2,0,0,0,497,0,0,497,0,0,0,0,0,0,0,0,0,0,0,15,0,2654,2669,3166,0,249,0,622,0,0,0,15,1784,0,15,497,0,0,1243,0,0,1411,0,0,3166,0,15,0,0,0,0,0,0,0,0,0,15
Mccormick Police Department,2017-10-01,South Carolina,2493,SC03301,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,4,4,11,0,0,0,6,0,0,0,1,4,0,5407,0,0,0,0,5407,0,0,0,0,0,0,0,0,0,0,0,9,690,33725,34423,39831,0,0,0,33625,0,0,0,9,789,3387,232,448,0,249,31077,0,0,398,746,3294,39831,0,0,0,0,0,0,0,0,0,0,0,0
Mccormick Police Department,2017-11-01,South Carolina,2493,SC03301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,0,0,497,6,186,334,527,1024,0,0,0,334,0,0,0,6,186,186,6,497,0,0,0,0,0,334,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0
Mccormick Police Department,2017-12-01,South Carolina,2493,SC03301,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,1,0,0,0,2,1,1523,0,0,0,0,0,1523,0,0,0,0,0,0,0,0,0,0,0,37,0,0,37,1560,0,0,0,12,0,0,0,25,0,0,19,12,0,0,0,0,0,6,0,1523,1560,0,19,0,0,0,0,0,0,0,0,528,547
Mccormick Police Department,2018-01-01,South Carolina,2446,SC03301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,303,306,306,0,0,0,306,0,0,0,0,0,0,0,2,303,0,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0,0,0,0,0
Mccormick Police Department,2018-02-01,South Carolina,2446,SC03301,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1213,0,0,0,0,0,0,0,0,0,0,0,91,13590,13681,16108,0,0,0,12377,0,0,0,0,1304,0,1304,0,0,0,0,0,1213,12377,0,0,14895,0,0,0,0,0,0,0,0,0,0,0,0
