agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total,price,in_2023_dollars
Pendleton Police Department,2017-01-01,Oregon,16864,OR03003,1,1,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,7,3,4,14,0,0,0,1,1,0,0,8,4,0,0,0,0,0,333,0,0,4684,0,5017,1244,0,0,0,0,0,0,0,0,0,0,92,429,15965,16486,23991,0,0,0,124,497,0,0,390,15474,411,46,864,0,87,0,0,1244,15404,2243,2448,22747,0,6,0,0,0,0,0,1244,124,6,0,1381,1,1.24307319386626
Pendleton Police Department,2017-02-01,Oregon,16864,OR03003,1,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,5,7,4,16,0,1,0,2,1,0,0,8,4,0,0,0,0,0,1119,0,0,0,0,1119,7458,0,0,0,0,0,2051,0,0,0,2051,103,656,2886,3646,21733,0,249,0,137,99,0,0,2495,666,19,1254,1218,0,0,0,0,9323,612,682,1166,14274,0,47,0,0,0,0,0,1865,249,0,6,2167,1,1.24307319386626
Pendleton Police Department,2017-03-01,Oregon,16864,OR03003,1,1,0,0,0,0,2,1,0,2,0,0,0,0,1,0,1,2,13,5,9,27,1,0,0,5,0,0,0,15,6,0,0,0,0,40,0,0,0,0,0,40,18646,0,0,0,0,0,0,29,0,1243,1272,191,679,9067,9937,48541,186,0,0,3206,0,0,0,1054,5491,1924,185,4826,0,0,0,0,18646,3126,1088,99,29895,746,10,0,0,0,0,0,18646,1258,0,75,20734,1,1.24307319386626
Pendleton Police Department,2017-04-01,Oregon,16864,OR03003,0,2,0,0,1,0,3,4,0,1,0,0,0,1,0,0,0,1,18,6,14,38,1,1,1,4,1,0,0,17,13,0,0,0,0,6844,0,0,249,0,0,7093,11436,0,0,0,0,0,21,0,0,0,21,312,760,16801,17873,47860,1,186,186,8646,342,0,0,769,7742,99,548,6868,1554,19,16,0,11436,11201,3418,1263,36423,0,393,342,0,0,16,0,9696,189,497,20,11153,1,1.24307319386626
Pendleton Police Department,2017-05-01,Oregon,16864,OR03003,0,1,0,1,1,0,3,0,0,2,0,0,0,0,0,0,0,0,11,7,9,27,2,2,0,2,1,0,0,10,10,0,0,0,0,2151,0,0,249,4422,0,6821,0,0,0,0,0,0,0,0,0,0,0,229,673,3835,4736,11557,280,932,0,1367,360,0,0,746,1050,680,277,1541,3293,62,1666,0,0,3111,547,379,11557,66,9,25,1554,0,0,0,0,126,0,0,1779,1,1.24307319386626
Pendleton Police Department,2017-06-01,Oregon,16864,OR03003,0,1,0,0,1,0,2,3,0,2,0,0,0,0,0,0,0,0,10,11,20,41,0,4,2,7,1,0,1,13,13,0,0,0,0,210,0,0,155,0,0,365,7831,0,0,0,0,0,0,0,0,0,0,158,1610,17210,18978,35006,0,1715,145,3179,684,0,994,1444,10816,737,251,2290,1231,0,490,0,7707,5988,8049,433,27175,327,0,0,0,0,4,0,2486,1011,0,0,3827,1,1.24307319386626
Pendleton Police Department,2017-07-01,Oregon,16864,OR03003,0,1,0,1,1,0,3,5,0,0,0,0,0,0,0,0,0,0,14,16,16,46,0,4,0,12,0,0,0,12,18,0,0,0,0,845,0,0,608,149,0,1602,20511,0,0,0,0,0,0,0,0,0,0,434,2035,23103,25571,68195,0,1970,0,4098,0,0,0,783,18719,625,210,2096,435,0,0,0,20511,6653,4040,13114,47684,240,138,0,0,0,0,0,13922,588,1616,0,16504,1,1.24307319386626
Pendleton Police Department,2017-08-01,Oregon,16864,OR03003,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,8,7,8,23,0,2,0,4,1,0,0,8,8,0,0,0,0,25,0,0,0,50,0,75,4972,0,0,0,0,0,0,0,0,0,0,155,702,8465,9323,19342,0,186,0,4836,99,0,0,1968,2234,850,1569,466,0,285,0,0,4972,3607,2620,0,14370,111,12,0,0,0,0,0,4972,659,186,0,5941,1,1.24307319386626
Pendleton Police Department,2017-09-01,Oregon,16864,OR03003,4,1,0,1,1,0,7,1,0,5,0,0,0,1,0,0,0,1,10,11,13,34,0,3,0,1,0,1,0,16,13,0,0,0,0,3375,3898,0,149,646,0,8069,12,0,0,0,0,0,112,0,0,0,112,181,1396,39285,40862,49068,0,2797,0,2720,0,137,0,5728,29481,1147,962,17582,4947,75,0,0,12,17961,4623,1745,49055,870,375,154,0,0,0,0,12,5525,86,0,7023,1,1.24307319386626
Pendleton Police Department,2017-10-01,Oregon,16864,OR03003,2,3,0,0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,11,7,13,31,2,0,0,4,0,0,0,13,12,0,0,0,0,2182,4522,0,1492,0,0,8196,0,0,0,0,0,0,0,0,0,0,0,191,866,26297,27355,35551,3331,0,0,8165,0,0,0,12592,3267,310,12085,6566,0,0,1492,0,0,12326,2026,746,35551,117,10784,0,0,0,0,0,0,5164,404,0,16468,1,1.24307319386626
