agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total
State Police: Oneida County,2017-01-01,New York,0,NY332SD,1,2,2,0,0,0,5,1,0,4,0,0,0,0,0,0,0,0,4,2,4,10,0,0,0,1,2,0,0,2,5,0,0,0,0,515,1927,777,0,0,0,3218,0,0,101,0,0,0,0,0,0,0,0,52,229,24398,24679,27998,0,0,0,746,39,0,0,178,23717,0,63,23961,0,0,1927,0,0,1425,0,622,27998,0,0,6823,0,0,0,0,0,180,0,0,7003
State Police: Oneida County,2017-02-01,New York,0,NY332SD,2,1,1,0,0,0,4,1,0,6,0,0,0,0,0,0,0,0,6,5,9,20,1,0,0,3,2,1,0,1,12,1,0,1,0,373,0,1181,0,0,0,1554,6215,0,0,0,0,0,0,0,0,0,0,124,426,78340,78890,92875,50,0,0,875,18895,62,0,30,58979,746,0,77838,1119,0,0,0,3108,3850,0,0,86660,0,0,0,0,0,0,0,3108,1,0,0,3109
State Police: Oneida County,2017-03-01,New York,0,NY332SD,1,2,4,0,1,0,8,0,0,2,0,0,0,0,0,0,0,0,6,4,9,19,0,0,0,3,1,0,0,3,12,1,0,1,0,774,0,1684,932,0,0,3391,0,0,0,0,0,0,0,0,0,0,0,112,646,213502,214260,217651,0,0,0,174802,27969,0,0,1081,10407,106,40,10345,0,42,0,0,0,206346,0,772,217651,0,24,4972,0,42,0,0,0,174943,0,685,180666
State Police: Oneida County,2017-04-01,New York,0,NY332SD,0,1,2,1,0,0,4,3,0,2,0,0,0,0,0,0,0,0,4,9,12,25,1,1,0,4,4,0,0,2,13,1,0,1,0,2238,0,1759,0,1100,0,5097,3854,0,0,0,0,0,0,0,0,0,0,65,1120,116845,118030,130833,249,93,0,203,982,0,0,709,115795,66,0,105735,0,108,25,0,5550,15248,0,249,126980,0,0,0,0,0,0,0,1697,155,0,0,1852
State Police: Oneida County,2017-05-01,New York,0,NY332SD,2,0,5,1,0,1,9,3,0,4,0,0,0,0,0,0,0,0,11,6,10,27,0,0,0,9,3,0,0,3,12,2,0,2,0,0,218,2772,0,0,448,3437,17889,0,0,0,0,0,0,0,0,0,0,179,741,30950,31870,71085,0,0,0,2071,1377,0,0,52,28369,216,81,33736,1119,758,0,0,13052,3985,0,249,53196,17,24,0,0,373,0,0,13052,753,0,0,14220
State Police: Oneida County,2017-06-01,New York,0,NY332SD,3,5,2,0,1,1,12,0,0,1,0,0,0,0,0,0,0,0,7,5,16,28,0,3,0,5,0,0,0,6,14,0,0,0,0,3697,1715,684,0,0,25,6121,0,0,0,0,0,0,0,0,0,0,0,145,825,19546,20517,26638,0,547,0,2971,0,0,0,1166,15833,58,1081,7112,435,373,0,0,0,16174,0,1405,26638,20,0,0,0,373,0,0,0,1627,0,0,2020
State Police: Oneida County,2017-07-01,New York,0,NY332SD,0,0,0,0,0,1,1,2,0,6,0,0,0,0,0,0,0,0,13,2,7,22,1,1,0,2,5,0,0,3,10,1,0,1,0,0,0,0,0,0,1367,1367,11188,0,1,0,0,0,0,0,0,0,0,380,336,38420,39136,62880,0,50,0,7452,25768,0,0,87,5779,24861,11,5620,0,30,6215,0,11188,3767,0,0,51692,0,0,0,0,0,0,0,1119,70,0,0,1188
State Police: Oneida County,2017-08-01,New York,0,NY332SD,3,4,5,1,0,2,15,1,0,1,0,0,0,0,0,0,0,0,14,8,11,33,1,1,0,4,7,0,0,3,17,0,0,0,0,14253,93,4282,0,0,9753,28382,0,0,0,0,0,0,0,0,0,0,0,267,1042,33759,35068,63450,1,19,0,313,1797,0,0,246,32692,93,25,42805,0,640,273,0,0,18122,1243,249,63450,93,0,12,0,0,0,0,0,402,1243,0,1750
State Police: Oneida County,2017-09-01,New York,0,NY332SD,1,1,4,1,0,0,7,3,0,5,0,0,0,0,0,0,0,0,11,8,12,31,3,1,0,5,2,0,0,11,9,1,0,1,0,186,2660,6981,0,5034,0,14862,9681,0,0,0,0,0,0,0,0,0,0,235,1074,41039,42348,76572,6,168,0,1299,17291,0,0,1950,21633,6459,547,24254,1119,364,1243,0,9681,18644,0,4581,66891,728,193,0,0,178,0,0,9060,818,0,0,10976
State Police: Oneida County,2017-10-01,New York,0,NY332SD,0,3,4,0,0,1,8,4,0,3,0,0,0,0,1,0,0,1,13,5,18,36,0,2,0,7,3,0,0,9,15,4,0,4,0,1560,0,7086,0,0,1616,10262,21915,0,0,0,0,0,0,1,0,0,1,114,523,70462,71100,125194,0,522,0,1014,12761,0,0,2443,54360,0,0,19623,0,435,8019,0,29001,46200,0,0,103278,0,0,0,0,404,559,0,5755,7196,0,0,13915
State Police: Oneida County,2017-11-01,New York,0,NY332SD,0,1,2,0,0,0,3,1,0,5,0,0,1,0,0,0,0,1,9,6,17,32,0,0,0,4,6,0,2,3,17,1,0,1,0,194,0,1057,0,0,0,1251,13674,0,0,0,0,124,0,0,0,0,124,193,815,113271,114279,143002,0,0,0,1038,2298,0,356,687,109900,0,39,42069,249,198,25,0,13674,72951,0,124,129328,0,0,224,0,138,25,0,13674,819,0,0,14880
