agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Wausau Police Department,2017-01-01,Wisconsin,38832,WI03703,3,2,1,0,1,2,9,-1,0,5,0,1,0,0,0,0,0,1,22,10,15,47,2,2,0,2,16,0,0,19,6,9130,2096,360,25,0,702,12314,87,0,0,0,56,0,0,0,0,0,56,505,1667,13930,16102,11068,230,715,0,472,12938,0,0,1546,200,5207,440,3630,0,2018,2060,0,87,10810,37,4270,19770,812,51,0,0,0,0,0,0,2809,0,2362,6034
Wausau Police Department,2017-02-01,Wisconsin,38832,WI03703,3,0,0,2,0,0,5,4,0,5,0,0,0,0,0,2,0,2,16,12,10,38,3,0,1,7,3,0,0,14,10,0,7775,0,0,2497,0,10273,31302,0,0,0,0,0,0,0,239,0,239,440,1725,45600,47765,120880,4576,0,21,4630,2334,0,0,1251,34953,406,62,10028,0,0,3601,0,30953,39669,1246,3614,89578,137,44,0,994,0,313,0,25980,389,0,482,28340
Wausau Police Department,2017-03-01,Wisconsin,38832,WI03703,4,0,0,0,0,1,5,2,0,3,0,0,0,1,0,0,0,1,19,15,15,49,1,1,0,5,17,0,1,15,9,0,15,0,0,0,622,469,3978,0,0,0,0,0,0,0,0,0,0,405,1709,37491,39606,48030,44,311,0,2262,34577,0,24,1073,1315,1822,147,3810,497,491,2486,0,3978,26343,746,3732,44052,654,51,0,0,57,0,0,14544,0,0,218,15523
Wausau Police Department,2017-04-01,Wisconsin,38832,WI03703,3,1,1,0,0,0,5,0,0,1,0,0,0,0,0,1,0,1,14,10,11,35,2,3,0,4,7,0,0,11,8,3738,5711,62,0,0,0,9511,0,0,0,0,0,0,0,0,870,0,870,305,968,11027,12300,22681,50,1647,0,1841,3253,0,0,725,4785,496,133,4741,0,1243,40,0,3729,7156,1691,3452,22681,306,36,0,0,0,40,0,1865,232,0,9,2487
Wausau Police Department,2017-05-01,Wisconsin,38832,WI03703,4,0,0,0,1,0,5,3,0,2,0,0,0,0,0,1,0,1,16,19,20,55,4,4,0,5,19,0,0,14,9,0,5476,0,75,0,0,5550,25980,0,0,0,0,0,0,0,978,0,978,247,2683,21570,24500,82989,609,1119,0,722,8761,0,0,1315,11973,1275,211,832,435,3381,4289,0,25856,14595,186,5948,57009,617,184,0,0,435,0,0,18646,4253,0,978,25113
Wausau Police Department,2017-06-01,Wisconsin,38832,WI03703,4,4,3,0,1,0,12,4,0,2,0,0,0,0,0,0,0,0,18,23,21,62,3,8,0,11,13,0,0,17,10,932,3083,5911,28047,0,0,37973,10811,0,0,0,0,0,0,0,0,0,0,353,2904,21035,24292,83888,454,4710,0,3417,11338,0,0,1079,3294,2235,425,2632,622,5805,4350,0,10441,12835,22,33711,73077,651,114,0,0,0,0,0,6775,4578,0,746,12865
Wausau Police Department,2017-07-01,Wisconsin,38832,WI03703,1,5,4,3,0,0,13,3,0,3,0,0,0,0,0,0,0,0,21,14,22,57,1,7,0,11,10,0,0,13,15,2838,1113,587,0,9056,0,13593,72540,0,0,0,0,0,0,0,0,0,0,403,1652,26054,28108,186780,0,2057,0,7083,5417,0,0,1075,12475,932,638,7895,0,1989,2610,0,72540,20848,4080,2710,114241,485,452,0,0,124,0,0,68997,6868,2051,622,79599
Wausau Police Department,2017-08-01,Wisconsin,38832,WI03703,8,3,1,1,0,0,13,1,0,0,0,0,0,0,1,3,1,5,30,18,21,69,0,15,2,13,9,0,0,15,15,1778,1829,6,0,920,0,4532,870,0,0,0,0,0,0,2673,649,245,3566,489,2351,13313,16152,25991,0,5731,957,2843,2426,0,0,1980,2215,1195,1132,5753,559,137,87,0,746,13472,0,2040,25121,275,801,9,0,0,0,0,70861,1339,1492,1095,75871
Wausau Police Department,2017-09-01,Wisconsin,38832,WI03703,4,2,0,0,1,0,7,4,0,1,0,0,0,0,0,2,0,2,19,13,21,53,1,12,0,7,8,1,0,17,7,4972,1156,0,0,0,0,6128,13052,0,0,0,0,0,0,0,262,0,262,312,1410,17893,19614,52110,186,5302,0,1683,6772,4,0,3193,2474,2592,92,5470,0,0,6224,0,13052,8626,81,2921,39057,945,57,4,0,0,113,0,13052,769,19,0,14959
Wausau Police Department,2017-10-01,Wisconsin,38832,WI03703,5,1,2,0,0,0,8,4,0,2,0,0,0,0,0,0,0,0,23,18,24,65,3,12,1,7,13,0,1,19,9,6,2853,4345,0,0,0,7204,82664,0,0,0,0,0,0,0,0,0,0,654,2111,23985,26750,199282,280,2635,0,3738,11669,0,285,4178,3965,2686,457,1457,186,124,7744,0,82664,15436,994,4867,116618,1965,308,0,0,0,91,0,75827,1472,0,0,79664
