agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total,price,in_2023_dollars
Martinez Police Department,2017-01-01,California,38619,CA00714,1,1,1,1,3,0,7,24,0,0,0,0,0,0,0,0,0,0,9,3,15,27,0,0,0,14,3,0,0,4,6,8,18,38,12,25,696,0,90297,22624,0,113642,212130,0,0,0,0,0,0,0,0,0,0,80,344,39302,39726,577629,0,0,0,32171,1754,0,0,593,5208,0,5,2254,1119,0,0,0,278013,59172,23494,1442,365498,0,5,0,0,0,0,0,271798,1478,0,0,273281,1,1.24307319386626
Martinez Police Department,2017-02-01,California,38619,CA00714,0,0,1,0,1,0,2,15,0,0,0,0,0,1,1,0,0,2,7,7,14,28,0,0,0,13,7,0,0,1,7,5,9,20,6,0,0,11063,0,0,0,11063,183353,0,0,0,0,0,2,0,0,0,2,90,985,16359,17433,395205,0,0,0,9491,2297,0,0,870,4775,4475,0,3114,3481,0,6837,0,183353,8256,2113,223,211852,0,0,0,249,0,0,0,151033,2660,0,0,153942,1,1.24307319386626
Martinez Police Department,2017-03-01,California,38619,CA00714,3,2,0,1,4,1,11,36,0,1,0,0,0,0,1,0,0,1,17,9,14,40,0,0,0,11,5,0,0,6,18,17,11,33,5,111245,1119,0,2144,0,3226,117734,402722,0,0,0,0,0,0,0,0,0,0,179,1124,24971,26274,949452,0,0,0,11290,6151,0,0,336,8498,597,178,10674,2238,373,86433,0,381375,59362,1243,4258,546730,0,67,14,870,0,0,0,326058,2738,0,124,329872,1,1.24307319386626
Martinez Police Department,2017-04-01,California,38619,CA00714,5,0,0,1,0,0,6,39,0,0,0,0,0,1,1,0,0,2,11,2,19,32,0,0,0,20,5,0,0,3,4,13,11,33,9,0,30232,0,0,0,0,30232,290251,0,0,0,0,0,0,35,0,0,35,211,211,19514,19936,630706,0,0,0,13353,684,0,0,68,5831,485,139,1623,0,0,3108,0,313503,15525,3585,2486,340454,37,37,0,622,0,6215,0,176516,1676,0,0,185104,1,1.24307319386626
Martinez Police Department,2017-05-01,California,38619,CA00714,1,5,0,1,1,1,9,15,0,1,1,0,0,0,1,1,0,3,6,5,13,24,0,0,0,10,6,0,0,3,5,7,15,28,6,36497,435,0,0,3139,0,40070,86642,0,0,0,0,0,0,0,5,0,5,150,771,30255,31176,244536,0,0,0,7008,2684,0,0,374,21110,746,189,30544,435,0,22873,0,86642,8883,2797,4786,157894,0,183,0,0,0,0,0,146931,1636,0,0,148750,1,1.24307319386626
Martinez Police Department,2017-06-01,California,38619,CA00714,1,2,1,1,2,1,8,15,0,1,0,1,1,0,1,4,0,7,12,2,14,28,2,1,0,7,4,0,1,3,10,3,5,15,7,870,9735,0,0,0,62,10667,86767,0,0,0,0,0,0,0,364,0,364,200,124,13436,13761,198325,1492,1865,0,820,3317,0,808,1779,3681,76,321,385,0,62,6688,0,84280,16854,2270,623,111558,0,12,25,0,0,0,0,54447,4318,0,12,58815,1,1.24307319386626
Martinez Police Department,2017-07-01,California,38619,CA00714,1,3,1,2,0,0,7,21,0,1,0,0,0,0,0,0,0,0,7,2,15,24,0,2,0,11,2,0,0,3,6,3,12,23,8,2921,0,2735,0,250,0,5906,182351,0,0,0,0,0,0,0,0,0,0,77,230,40310,40617,411226,0,9323,0,11025,3785,0,0,1541,14943,1367,81,11190,472,249,0,0,157261,46916,461,10877,228875,0,0,0,0,0,0,0,85772,3349,337,0,89458,1,1.24307319386626
Martinez Police Department,2017-08-01,California,38619,CA00714,1,0,1,1,2,0,5,16,0,1,0,1,1,0,0,0,0,2,9,3,7,19,0,1,1,8,4,0,0,1,4,9,8,27,10,0,1989,2486,0,0,0,4475,236433,0,0,0,26,0,0,0,0,0,26,133,360,29795,30289,507655,0,409,25,5350,24229,0,0,7,269,0,624,19667,0,0,1243,0,232703,12150,0,4836,271222,0,189,0,0,0,0,0,193546,1053,0,0,194788,1,1.24307319386626
Martinez Police Department,2017-09-01,California,38619,CA00714,3,4,1,1,0,1,10,11,0,2,0,0,0,0,0,0,0,0,5,3,11,19,1,0,0,6,5,0,0,0,7,2,7,13,4,4289,10544,932,0,8702,62,24528,96152,0,0,0,0,0,0,0,0,0,0,83,484,17116,17683,234514,0,0,0,4111,2671,0,0,0,10901,124,189,7936,0,0,497,0,98203,24602,3232,3580,138363,0,0,0,0,0,249,0,62154,280,0,1529,64211,1,1.24307319386626
Martinez Police Department,2017-10-01,California,38619,CA00714,1,0,0,1,2,0,4,11,0,0,0,0,0,0,0,0,0,0,9,5,13,27,0,0,0,13,4,0,0,2,8,3,8,17,6,0,0,0,50,0,0,50,51152,0,0,0,0,0,0,0,0,0,0,114,532,35784,36431,138785,0,0,0,23136,4481,0,0,134,8679,373,17,1633,0,1865,3729,0,51152,23269,0,5594,87633,0,12,0,559,0,0,0,86394,347,0,0,87312,1,1.24307319386626
