agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total
Fort Worth Police Department,2017-01-01,Texas,864004,TX22012,146,73,97,17,47,69,449,229,10,65,0,32,4,24,45,34,15,154,398,330,840,1568,94,29,13,564,4,29,3,305,527,0,0,0,0,118048,503828,347110,160068,50640,227552,1407246,2715067,0,4,0,25260,2138,25132,75593,87474,56506,272104,5883,44164,2271226,2321274,9430761,84855,9138,2178,669961,22810,8069,1759,99717,1422788,222365,43072,1161704,68594,99468,345168,0,2594771,1548813,338413,298487,6720855,9256,4371,2050,8390,4828,4031,0,1035777,81419,16110,9595,1175827
Fort Worth Police Department,2017-02-01,Texas,864004,TX22012,142,47,66,24,28,48,355,212,5,33,0,10,4,14,30,15,9,82,435,281,785,1501,130,25,8,542,5,24,7,309,451,0,0,0,0,81820,532408,256911,101506,290653,139243,1402541,2767192,0,139,0,8890,38911,10749,34019,4911,57313,154794,6393,37500,2349096,2392989,9484846,110967,10586,772,607973,3324,6125,14258,73984,1565001,144410,20618,1021253,46812,51688,433181,4849,2775806,1656524,324018,252836,6731996,9792,4965,3625,1990,22333,2165,0,1153927,47260,55813,4025,1305896
Fort Worth Police Department,2017-03-01,Texas,864004,TX22012,115,59,69,17,33,52,345,232,8,52,1,15,4,10,13,26,17,86,467,304,795,1566,135,23,10,513,5,18,3,332,527,0,0,0,0,117433,514285,208594,151389,23964,170706,1186372,3434839,28042,0,0,50730,1554,16964,26530,111161,36641,243579,6870,40856,1410019,1457746,9785416,164246,10653,2674,511199,10731,9205,1601,86703,660733,191817,30962,488249,72833,48900,366102,0,3416531,1100638,442687,201659,6360379,7375,4954,2518,1554,4553,24807,0,1359439,35578,9570,16341,1466690
Fort Worth Police Department,2017-04-01,Texas,864004,TX22012,149,61,67,22,44,64,407,219,7,49,1,10,3,16,27,13,10,80,458,269,800,1527,112,33,4,486,5,24,2,337,524,0,0,0,0,82290,327145,457164,109704,43351,643140,1662793,3267066,0,0,5,8140,9978,5898,19142,7317,15568,66048,6775,37035,1799958,1843767,10106741,179389,30191,2653,520441,9229,19143,671,116217,965833,197797,26920,526660,71202,155835,438715,0,3049097,1658665,285877,484554,6895322,10112,8821,1421,3583,3970,609,0,1365178,184376,20134,9961,1608165
Fort Worth Police Department,2017-05-01,Texas,864004,TX22012,184,77,93,25,66,56,501,222,4,57,1,10,1,19,19,20,11,81,552,332,893,1777,131,37,5,637,4,33,5,365,560,0,0,0,0,431755,393311,297701,107393,167270,223260,1620690,3571958,0,0,0,11449,7,24600,22557,35579,18220,112412,7747,43757,2204045,2255549,11132568,136693,15932,11,691185,613,12611,2829,88854,1306820,243675,48075,530023,59085,302755,538279,0,3775284,1456511,324610,282326,7560622,10985,4281,1206,1057,564,5590,0,1278441,112650,18074,13344,1446193
Fort Worth Police Department,2017-06-01,Texas,864004,TX22012,134,60,95,24,36,54,403,248,5,66,2,20,5,33,20,19,15,114,560,364,871,1795,155,36,2,640,8,26,4,387,537,0,0,0,0,303582,361212,235372,247870,84222,98323,1330582,3321531,0,3046,1742,16100,4716,57713,26946,22442,19587,149247,8422,49774,1984747,2042942,10168879,168863,30439,1,643166,43404,6387,6317,103773,1040591,177329,65916,481038,67412,251188,433090,0,3314755,1319888,492494,245140,6848252,12898,3036,3738,1988,5568,4873,0,1317860,84657,16292,13412,1464320
Fort Worth Police Department,2017-07-01,Texas,864004,TX22012,111,79,101,14,61,62,428,238,3,45,3,19,6,38,22,37,31,156,567,360,854,1781,149,30,2,695,5,32,3,341,524,0,0,0,0,315201,272562,432759,330375,49745,200513,1601155,3978435,0,7804,1,29961,26379,141288,14007,36802,108702,357140,7734,48906,2068547,2125188,12048156,145967,12250,53,655797,4352,15386,148,111443,1179792,289235,88484,396164,75835,126442,517196,0,3868973,1921265,546838,239315,8069747,13058,9060,3428,1986,5944,4185,0,1375852,120380,13632,7485,1555011
Fort Worth Police Department,2017-08-01,Texas,864004,TX22012,132,74,90,132,40,77,545,260,5,53,10,13,3,29,26,30,19,130,565,360,925,1850,167,40,10,657,4,42,1,337,592,0,0,0,0,247711,445949,170545,178815,69198,259892,1372109,3275740,0,0,5819,69177,1162,69804,103011,65412,137204,451589,7473,48721,2232179,2288373,10663552,302869,21419,397,661310,2022,14913,972,99333,1185139,260214,107413,367742,43770,189866,673441,0,3462917,1705767,359854,234206,7405190,17162,7324,880,1057,1520,40657,0,1526346,98950,45876,10864,1750636
Fort Worth Police Department,2017-09-01,Texas,864004,TX22012,161,64,89,18,41,64,437,208,7,58,1,11,1,29,19,10,20,91,552,339,938,1829,160,29,4,692,5,32,3,321,583,0,0,0,0,124125,316838,340605,139944,52055,381570,1355136,2351065,0,0,14,4962,684,98051,12262,55703,36211,207887,7069,45634,2216984,2269688,8534841,193744,11619,612,658078,15566,27922,893,96600,1264654,240327,38422,397368,88589,407972,261751,0,2653895,1515459,336307,255744,6195835,13793,4720,2610,4076,2068,6920,0,1284761,56678,13686,3768,1393081
Fort Worth Police Department,2017-10-01,Texas,864004,TX22012,132,69,89,25,50,125,490,247,5,55,2,14,4,25,22,23,14,104,493,388,954,1835,167,28,5,631,6,45,3,353,597,0,0,0,0,93528,348656,169829,114088,71512,583569,1381181,2809163,12431,4,2,38826,1928,77744,42531,96451,60029,317512,6918,49331,2486313,2542562,9872015,217839,23221,2167,676345,3380,60142,718,116033,1442717,161590,33237,433547,51515,117171,338759,994,2979113,2355819,348550,258078,7078373,8897,5395,13133,622,1068,8106,0,1208962,83761,22818,5703,1358464
Fort Worth Police Department,2017-11-01,Texas,864004,TX22012,135,54,66,30,47,84,416,203,6,56,0,10,6,24,25,25,14,104,461,331,853,1645,153,21,17,545,6,41,4,335,523,0,0,0,0,109298,274297,157328,221441,114068,536576,1413009,2961632,0,31,0,14754,3916,31729,28240,105524,18912,203076,6343,42877,2725041,2774262,10313642,174017,18228,3781,702822,4209,29763,435,132231,1708776,223393,39630,589842,82323,165467,363205,28715,2971072,1964911,703921,256511,7388989,7543,5482,3282,2985,5692,9429,0,1074760,36691,22747,5931,1174540
Fort Worth Police Department,2017-12-01,Texas,864004,TX22012,81,62,74,26,46,61,350,202,6,42,2,18,6,23,20,18,22,109,483,370,803,1656,140,17,10,510,7,46,2,347,577,0,0,0,0,160553,192459,296698,226191,83733,471158,1430792,2439142,0,3830,1,15941,3292,64089,14704,8628,16901,123557,7255,49089,3266958,3323301,9759764,335868,6944,7059,626207,13716,19205,1355,127178,2185769,155781,152063,1413496,49208,220636,399069,0,2704593,1749879,268273,216864,7329861,19784,9851,2287,2625,1382,4664,0,1203731,93999,15916,19628,1373868
Fort Worth Police Department,2018-01-01,Texas,884233,TX22012,139,53,77,22,43,59,393,245,9,90,1,14,7,17,19,23,15,96,482,336,796,1614,131,21,4,527,8,36,3,387,497,0,0,0,0,539006,399628,247332,257761,113716,423379,1980822,3019957,0,0,0,30996,1668,13232,13565,18939,55319,133720,7500,42277,1825301,1875078,10029535,206520,7518,1459,587937,2858,16758,14805,90946,946278,202095,70880,467841,52679,150433,779482,0,3089153,1727723,271314,199338,7010938,10173,7069,934,1213,1213,8058,0,1058806,103324,17486,11477,1219755
Fort Worth Police Department,2018-02-01,Texas,884233,TX22012,84,41,66,23,34,52,300,223,3,37,5,9,2,16,11,22,8,73,433,276,704,1413,121,11,5,445,4,32,4,317,474,0,0,0,0,67848,157422,233673,55740,45183,200976,760844,3142157,0,0,6263,12671,12401,31843,13389,28948,31906,137420,6096,36102,2486813,2529011,9711590,268640,3916,1580,533100,3402,212851,1641,95247,1408634,110800,46700,800413,43247,95626,150132,0,3100170,1767817,295880,170513,6581297,31871,4546,529,4308,15675,3245,0,1121664,33469,22813,2920,1241038
