agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total,price,in_2023_dollars
Middleton Police Department,2017-01-01,Wisconsin,19369,WI01302,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,5,4,11,20,1,0,0,6,4,0,0,2,7,0,0,0,0,0,1585,0,0,0,0,1585,0,0,0,3954,0,0,0,0,0,0,3954,112,429,6744,7284,12824,93,0,0,1560,2610,0,0,319,2701,1668,134,5207,0,448,0,0,0,5366,0,0,12824,62,21,0,0,0,0,0,0,663,0,0,746,1,1.24307319386626
Middleton Police Department,2017-02-01,Wisconsin,19369,WI01302,0,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,6,3,6,15,1,0,0,7,5,0,0,1,1,0,0,0,0,0,0,622,2362,0,0,2983,0,0,0,0,0,0,0,0,0,0,0,29,316,5077,5421,8404,0,0,0,2521,2780,0,0,4,117,2168,154,495,0,0,286,0,0,5066,236,0,8404,1740,11,0,0,0,0,0,0,1360,236,0,3348,1,1.24307319386626
Middleton Police Department,2017-03-01,Wisconsin,19369,WI01302,2,1,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,5,4,2,11,2,0,0,3,1,0,0,3,2,0,0,1,1,0,149,0,1119,0,0,1268,0,0,0,0,0,0,0,0,0,0,0,90,485,7831,8406,9674,7831,0,0,298,37,0,0,10,229,167,10,497,0,0,0,0,0,8627,0,373,9674,0,0,0,0,0,0,0,0,298,0,0,298,1,1.24307319386626
Middleton Police Department,2017-04-01,Wisconsin,19369,WI01302,1,1,1,1,0,0,4,1,1,0,0,0,0,0,0,1,0,1,7,7,6,20,0,1,0,9,2,0,0,5,3,0,1,1,0,0,1541,28031,0,1877,0,31450,1243,0,0,0,0,0,0,0,35,0,35,204,1014,5063,6281,40252,0,186,0,2443,2244,0,0,577,832,1224,48,18062,0,0,11001,0,1243,4453,2449,528,39009,0,48,0,0,0,0,0,0,286,1243,0,1577,1,1.24307319386626
Middleton Police Department,2017-05-01,Wisconsin,19369,WI01302,2,0,0,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,7,8,5,20,0,1,0,4,9,0,0,3,3,0,0,0,0,0,112,0,6118,0,10130,16360,0,0,0,0,0,0,0,0,0,0,0,67,1131,73263,74461,90821,0,186,0,251,1805,0,0,906,71313,1354,0,164,0,1028,33895,0,0,48551,75,5755,90821,0,0,162,0,0,53,0,0,29376,0,0,29591,1,1.24307319386626
Middleton Police Department,2017-06-01,Wisconsin,19369,WI01302,1,2,0,0,1,2,6,1,0,1,0,0,0,0,0,0,0,0,5,4,12,21,1,6,0,7,2,0,0,0,5,0,0,0,0,6,25,0,1715,0,4761,6507,14686,0,0,0,0,0,0,0,0,0,0,113,448,7260,7820,43699,93,2874,0,1161,764,0,0,0,2927,1100,622,358,0,771,0,0,14686,11477,0,0,29013,31,0,0,186,0,0,0,0,3002,0,0,3220,1,1.24307319386626
Middleton Police Department,2017-07-01,Wisconsin,19369,WI01302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,11,28,0,0,0,13,2,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,973,35743,36850,36850,0,0,0,3297,162,0,0,3801,29590,982,145,29089,0,12,0,0,0,6495,0,126,36850,0,0,0,0,0,0,0,0,1119,0,0,1119,1,1.24307319386626
Middleton Police Department,2017-08-01,Wisconsin,19369,WI01302,2,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,9,3,9,21,0,0,0,7,6,0,0,0,8,1,0,1,0,0,4535,0,0,0,0,4535,4102,0,0,0,0,0,0,0,0,0,0,196,236,8744,9176,21915,0,0,0,1611,3464,0,0,0,4101,162,1146,2710,746,471,2486,0,4102,1766,3789,435,17813,0,0,0,622,0,0,0,4102,373,0,0,5097,1,1.24307319386626
Middleton Police Department,2017-09-01,Wisconsin,19369,WI01302,1,2,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,2,4,12,18,0,3,0,3,7,0,0,1,4,0,0,0,0,4105,622,0,0,0,0,4726,0,0,0,0,0,0,0,0,0,0,0,4,461,8751,9216,13942,0,348,0,2128,4594,0,0,4,2142,1176,4,1231,0,0,1094,0,0,10438,0,0,13942,0,0,0,0,0,0,0,0,1865,0,0,1865,1,1.24307319386626
Middleton Police Department,2017-10-01,Wisconsin,19369,WI01302,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,7,6,9,22,0,1,0,7,3,0,0,2,9,1,1,2,0,0,0,0,0,0,2859,2859,69363,0,0,0,0,0,0,0,0,0,0,90,904,5346,6340,147926,0,746,0,3382,653,0,0,2,1556,507,0,986,398,0,0,0,69363,7271,0,37,78562,273,0,0,0,0,0,0,9945,2859,0,0,13077,1,1.24307319386626
Middleton Police Department,2017-11-01,Wisconsin,19369,WI01302,1,5,0,0,0,0,6,1,0,0,2,0,0,1,0,0,0,3,4,4,12,20,0,1,0,9,5,0,0,4,1,0,1,1,0,4547,0,0,0,0,0,4547,7086,0,0,13475,0,0,1386,0,0,0,14861,108,505,6512,7125,40704,0,292,0,2868,1175,0,0,1548,1243,1510,0,14340,0,0,373,0,7086,9067,994,249,33619,242,0,0,0,0,0,0,55938,1616,994,0,58791,1,1.24307319386626
Middleton Police Department,2017-12-01,Wisconsin,19369,WI01302,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,5,6,9,20,0,0,0,7,5,0,0,0,8,0,1,1,0,68,31251,0,0,0,0,31319,29927,0,0,0,0,0,0,0,0,0,0,78,808,33904,34790,125963,0,0,0,5575,19295,0,0,0,9920,932,0,1626,0,0,18646,0,61004,10820,622,2387,96036,149,0,0,0,0,0,0,49723,2051,0,249,52172,1,1.24307319386626
Middleton Police Department,2018-01-01,Wisconsin,19970,WI01302,0,0,0,0,0,0,0,4,0,1,0,0,0,1,1,0,0,2,10,7,7,24,2,0,0,10,6,0,0,3,3,1,3,4,0,0,0,0,0,0,0,0,87553,0,0,0,0,0,63,502,0,0,565,146,680,3683,4508,180179,0,0,0,1615,2057,0,0,800,36,868,11,1216,0,0,0,0,87553,2785,0,194,92626,36,0,0,0,0,0,0,86518,728,607,0,87889,1,1.21343405628813
Middleton Police Department,2018-02-01,Wisconsin,19970,WI01302,1,1,0,1,0,0,3,2,0,0,2,0,0,0,0,1,0,3,3,3,3,9,1,0,0,3,1,0,0,2,2,1,1,2,0,0,643,0,0,546,0,1189,24556,0,0,6867,0,0,0,0,0,0,6867,33,297,2166,2496,59665,61,0,0,1383,97,0,0,421,534,1808,2,6867,0,0,0,0,24556,1693,0,182,35108,0,0,0,0,0,0,0,24556,0,0,0,24556,1,1.21343405628813
Middleton Police Department,2018-03-01,Wisconsin,19970,WI01302,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,3,6,17,0,0,0,3,10,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,507,11873,12497,12497,0,0,0,692,11522,0,0,254,30,1398,35,807,0,0,0,0,0,8316,1941,0,12497,0,5,0,0,0,0,0,0,568,0,0,573,1,1.21343405628813
Middleton Police Department,2018-04-01,Wisconsin,19970,WI01302,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,1,5,12,0,0,0,2,2,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,8979,0,0,0,0,0,0,0,0,0,0,24,121,1279,1425,19383,0,0,0,261,2,0,0,1039,123,581,19,237,0,0,12,0,8979,575,0,0,10404,0,4,0,0,0,0,0,8979,28,0,0,9011,1,1.21343405628813
Middleton Police Department,2018-05-01,Wisconsin,19970,WI01302,2,0,1,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,4,5,3,12,0,1,0,2,3,0,0,2,4,1,0,1,0,0,3652,425,0,0,0,4077,789,0,0,0,0,0,0,0,0,0,0,4,589,1966,2558,8213,0,291,0,510,207,0,0,174,1376,1,40,692,0,49,0,0,789,5672,182,0,7424,0,0,0,0,0,0,0,303,1315,0,0,1619,1,1.21343405628813
Middleton Police Department,2018-06-01,Wisconsin,19970,WI01302,1,5,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,7,7,21,3,2,0,4,6,1,0,0,5,0,0,0,0,27138,0,0,0,0,0,27138,0,0,0,0,0,0,0,0,0,0,0,34,641,2208,2883,30022,131,121,0,995,944,607,0,0,85,661,243,182,303,0,2427,0,0,26205,0,0,30022,0,0,0,0,0,0,0,0,23177,0,0,23177,1,1.21343405628813
Middleton Police Department,2018-07-01,Wisconsin,19970,WI01302,2,1,1,0,0,1,5,1,0,0,0,0,0,0,0,1,0,1,8,3,7,18,1,0,0,8,5,0,0,1,3,0,0,1,1,1770,607,12280,0,0,0,14657,0,0,0,0,0,0,0,0,899,0,899,115,194,8891,9200,24756,485,0,0,2870,3825,0,0,42,1978,1018,42,1452,728,0,303,0,0,20921,291,0,24756,423,0,0,0,0,0,0,0,14112,0,0,14536,1,1.21343405628813
Middleton Police Department,2018-08-01,Wisconsin,19970,WI01302,0,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,18,7,8,33,3,1,0,12,5,0,0,5,7,0,0,0,0,96796,0,0,0,0,0,96796,27909,0,0,0,0,0,0,0,0,0,0,305,1058,14992,16355,168968,121,607,0,1341,12432,0,0,107,1747,150,6980,1347,0,6,1820,0,27909,100056,2791,0,141059,85,0,0,0,6,0,0,27909,95922,0,0,123922,1,1.21343405628813
Middleton Police Department,2018-09-01,Wisconsin,19970,WI01302,3,4,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,8,2,5,15,1,1,0,4,3,0,0,4,2,0,0,0,0,28109,407,0,0,0,0,28516,21844,0,0,0,0,0,0,0,0,0,0,84,328,1975,2387,74591,0,768,0,291,589,0,0,496,243,0,21,364,0,0,1759,0,21844,28758,0,0,52747,0,0,0,0,0,0,0,21842,27142,0,0,48984,1,1.21343405628813
