agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
White Bear Lake Police Department,2017-01-01,Minnesota,25661,MN06210,1,1,1,0,3,1,7,7,0,2,0,0,0,1,0,1,0,2,12,9,13,34,1,0,0,15,9,0,0,5,4,0,901,373,460,0,13976,15710,52125,0,0,0,0,0,25,0,1026,0,1050,247,1110,13777,15134,136144,622,0,0,10661,3559,0,0,194,99,1113,183,302,0,0,124,0,51006,30297,0,994,84019,50,30,0,0,0,0,0,9737,7465,0,0,17281
White Bear Lake Police Department,2017-02-01,Minnesota,25661,MN06210,0,2,1,0,5,2,10,4,0,1,0,0,0,0,0,0,1,1,13,10,10,33,1,0,0,13,9,0,0,6,4,186,0,0,4747,0,2486,7420,18299,0,0,0,0,0,0,0,0,472,472,360,1100,17831,19291,63782,20,0,0,10479,3203,0,0,1962,3627,671,244,411,808,0,6041,0,13768,22917,0,622,45483,249,14,0,0,0,0,0,13733,25,0,0,14021
White Bear Lake Police Department,2017-03-01,Minnesota,25661,MN06210,1,0,1,2,0,1,5,3,0,1,0,0,0,0,0,0,0,0,17,9,16,42,3,0,0,9,9,0,0,10,11,0,373,0,0,1740,4,2117,30269,0,0,0,0,0,0,0,0,0,0,256,1223,29404,30883,93538,1268,0,0,4970,5088,0,0,732,18825,2559,599,1467,0,0,0,0,30269,27877,0,497,63269,124,6,0,0,0,0,0,758,3914,0,0,4803
White Bear Lake Police Department,2017-04-01,Minnesota,25661,MN06210,3,1,2,0,4,2,12,2,0,2,0,0,0,1,0,0,0,1,16,8,17,41,4,1,0,15,11,0,0,1,9,0,149,773,7513,0,194,8629,5718,0,0,0,0,0,186,0,0,0,186,296,926,16143,17364,37617,1218,311,0,9015,4972,0,0,1057,792,3351,80,823,0,0,0,0,5744,20124,622,1155,31899,25,0,10,0,0,0,0,5718,82,0,249,6084
White Bear Lake Police Department,2017-05-01,Minnesota,25661,MN06210,2,2,0,1,3,1,9,11,0,2,0,0,0,0,0,0,0,0,11,14,17,42,3,3,0,6,14,0,0,5,11,568,746,0,746,746,0,2806,37019,0,0,0,0,0,0,0,0,0,0,157,1939,12631,14727,91570,609,684,0,2501,6664,0,0,363,3906,242,321,956,608,0,2717,0,35123,13471,491,622,54551,0,0,0,0,0,1930,0,33229,684,149,0,35992
White Bear Lake Police Department,2017-06-01,Minnesota,25661,MN06210,1,4,3,1,3,7,19,4,0,3,0,0,0,0,0,0,0,0,20,11,31,62,2,7,0,13,11,0,0,16,13,732,12918,4926,3431,746,11818,34571,12735,0,0,0,0,0,0,0,0,0,0,264,1068,46442,47774,107815,3854,2499,0,7037,6322,0,0,3144,24919,149,250,4946,0,1392,13185,0,11244,57066,4229,2619,95080,0,9,0,0,0,0,0,10566,2635,1119,249,14578
White Bear Lake Police Department,2017-07-01,Minnesota,25661,MN06210,0,0,2,2,3,3,10,3,0,0,0,0,0,0,0,0,0,0,17,6,21,44,2,2,0,15,8,0,0,11,6,0,0,646,1802,1168,30054,33671,22761,0,0,0,0,0,0,0,0,0,0,307,740,33042,34089,113281,50,1120,0,3830,2827,0,0,1597,24665,6879,909,20437,0,211,5,0,22773,33681,0,5625,90521,0,2,0,0,0,2,0,12,18646,2486,0,21150
White Bear Lake Police Department,2017-08-01,Minnesota,25661,MN06210,3,4,1,0,4,4,16,5,0,0,1,0,0,0,0,0,0,1,24,16,14,54,6,5,0,16,8,0,0,12,7,4591,987,99,8900,0,2735,17312,4901,0,0,4,0,0,0,0,0,0,4,403,2085,17884,20371,47490,733,2932,0,13773,1217,0,0,1219,496,143,1391,602,0,0,622,0,13603,23643,0,2586,42589,0,20,67,0,0,0,0,8710,1561,0,199,10557
White Bear Lake Police Department,2017-09-01,Minnesota,25661,MN06210,1,1,1,1,4,7,15,6,0,0,0,0,0,1,0,0,0,1,21,8,21,50,2,6,0,19,8,0,0,6,9,622,193,746,4542,0,7277,13379,1618,0,0,0,0,0,10318,0,0,0,10318,343,1132,35404,36879,63813,37,3542,0,17360,2638,0,0,308,12995,75,42,833,0,0,62,0,6413,50849,2486,1435,62195,0,9,1,0,0,62,0,6,6306,0,124,6509
White Bear Lake Police Department,2017-10-01,Minnesota,25661,MN06210,2,2,1,0,4,3,12,4,0,0,0,0,0,1,0,0,0,1,18,11,17,46,1,1,0,18,7,0,0,9,10,1249,373,379,7386,0,6619,16007,6018,0,0,0,0,0,771,0,0,0,771,346,1484,17985,19815,48628,622,249,0,14509,1663,0,0,1237,1535,497,701,2193,0,0,124,0,6036,32035,0,1023,42610,0,296,0,0,0,0,0,1,358,0,0,655
White Bear Lake Police Department,2017-11-01,Minnesota,25661,MN06210,2,2,1,0,7,2,14,2,0,0,0,0,0,0,2,0,0,2,14,8,11,33,1,0,0,13,7,0,0,9,3,4479,1840,2238,12883,0,1554,22993,19,0,0,0,0,0,0,29,0,0,29,213,936,9452,10601,33660,25,0,0,8209,1495,0,0,357,515,1094,60,743,1181,746,4226,0,5034,17138,0,3418,33641,0,12,0,0,0,0,0,3108,449,0,0,3569
White Bear Lake Police Department,2017-12-01,Minnesota,25661,MN06210,2,1,0,1,4,0,8,6,0,0,0,0,0,2,0,0,0,2,10,4,14,28,4,0,0,4,10,0,0,1,9,559,155,0,3922,186,0,4823,30953,0,0,0,0,0,1237,0,0,0,1237,119,455,51264,51839,119804,2494,0,0,6948,3251,0,0,62,39085,746,316,1981,0,0,5314,0,56560,22778,186,970,88851,0,0,0,0,0,0,0,4972,0,0,559,5532
