agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Green Brook Police,2017-01-01,New Jersey,7273,NJ01809,0,1,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,0,0,0,3,0,0,0,0,3,0,0,31077,0,0,3729,34806,0,0,0,0,0,0,0,0,0,0,0,52,460,1934,2446,37252,0,0,0,1258,0,0,0,0,1188,211,0,31824,0,0,0,0,0,5217,0,0,37252,0,0,0,0,0,0,0,0,0,0,0,0
Green Brook Police,2017-02-01,New Jersey,7273,NJ01809,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12835,0,0,0,0,0,12835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12835,0,0,0,0,0,0,0,0,0,0,0,2890,0,0,9945,0,0,0,0,0,12835,0,0,0,0,0,0,0,0,0,0,0,0
Green Brook Police,2017-03-01,New Jersey,7273,NJ01809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,5,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,357,2113,2517,2517,0,0,0,0,41,0,0,2221,255,0,0,249,0,0,0,0,0,2269,0,0,2517,0,0,0,0,0,0,0,0,0,0,0,0
Green Brook Police,2017-04-01,New Jersey,7273,NJ01809,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,7458,0,0,0,0,0,0,0,0,0,0,0,186,1499,1686,16602,0,0,0,1492,0,7,0,0,186,0,0,0,0,0,0,0,7458,1686,0,0,9144,0,0,0,0,0,0,0,0,0,0,0,0
Green Brook Police,2017-05-01,New Jersey,7273,NJ01809,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161600,1,0,0,161601,0,0,0,0,0,0,0,0,0,0,0,0
Green Brook Police,2017-06-01,New Jersey,7273,NJ01809,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,3,6,0,1,0,0,0,0,0,2,3,0,0,0,622,0,0,622,0,0,0,0,0,0,0,0,0,0,0,52,255,6409,6716,7338,0,870,0,0,0,0,0,598,5248,0,0,5842,0,0,0,0,0,1495,0,0,7338,0,0,0,0,0,0,0,0,1395,0,0,1395
Green Brook Police,2017-07-01,New Jersey,7273,NJ01809,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,4,6,0,0,0,2,0,0,0,2,2,870,0,0,0,0,0,870,31574,0,0,0,0,0,0,0,0,0,0,25,0,3299,3324,67342,0,0,0,890,0,0,0,681,1753,186,0,878,0,0,0,0,31574,3130,0,0,35768,0,0,0,0,0,0,0,31574,0,0,0,31574
Green Brook Police,2017-08-01,New Jersey,7273,NJ01809,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,4,6,11,2,1,0,4,0,0,1,0,3,0,0,3304,0,0,0,3304,23054,0,0,0,0,0,0,0,0,0,0,6,733,5327,6066,55478,2362,162,0,829,0,0,600,0,2113,124,0,1883,0,0,0,0,22997,7420,0,0,32424,0,0,0,0,0,0,0,249,162,0,0,410
Green Brook Police,2017-09-01,New Jersey,7273,NJ01809,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,59668,0,0,0,0,0,59668,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,59682,0,0,0,0,0,0,0,0,15,0,0,9945,0,0,49723,0,0,15,0,0,59682,0,0,0,0,0,0,0,0,0,0,0,0
Green Brook Police,2017-10-01,New Jersey,7273,NJ01809,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,1,1,0,0,0,0,373,0,0,0,0,0,373,47237,0,0,0,0,0,0,0,0,0,0,53,0,25421,25474,120321,24861,0,0,53,559,0,0,0,0,0,0,271,0,0,0,0,47237,25576,0,0,73084,0,0,0,0,0,0,0,0,0,0,0,0
