agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Haleyville Police Department,2023-12-01,Alabama,4293,AL06702,0,0,0,0,0,5000,5000,0,170,0,0,100000,98,0,0,0,0,100098,0,0,70000,70000,0,0,0,0,120000,0,0,0,0,0,0,0,0,0,0,0,0,1,238700000,0,0,0,1955,700000000,0,0,500000,0,0,0,0,500,0,0,0,0,0,10000,0,0,0,400000,0,100000000,2000000,30,2000,0,50000001,2,1000,0,0,0,0,30000,0,0,0,0,0,0,0,0,0
Haleyville Police Department,2023-11-01,Alabama,4293,AL06702,0,1950000,195000,0,100000,0,2245000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,0,100000,0,0,0,0,300000,2000000,0,0,0,0,0,0,0,10000003,100,0,2000,0,50000,1000000,100,0,0,0,0,0,0,0,0,0,450000000,0,0,0,0,0,0,0,10000,0,3060,0,0,101,84500000,70000000,98,0,10000,0,0,0,1360000,0,205570000,0,0,0,0,0,0
Haleyville Police Department,2023-10-01,Alabama,4293,AL06702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430,0,0,1430,0,0,0,0,3500000,0,0,0,0,25,821000000,106,0,0,1,126000000,0,0,493000000,25328,0,645000,24562,0,0,121000000,0,1625000,0,0,0,11169,0,0,21,302000000,0,0,0,11,500000000,0,0,0,0,0,0,50000000,0,0,0,0,0,821000000,0,19156000,0,0,25,0,0,0,0,0,0
Haleyville Police Department,2023-09-01,Alabama,4293,AL06702,0,0,7000000,0,0,0,7000000,0,0,0,0,0,0,0,1797,0,0,1797,0,0,0,0,1,0,0,0,45,1990,0,0,0,961100000,6823,600000000,0,0,0,0,0,0,197,400000000,400000000,0,500000000,539600,0,16,0,0,0,0,0,0,0,0,23600000,0,0,225000,0,0,248,0,0,0,0,0,0,100000000,0,2000,0,1,900000,0,0,60000004,200000,3,1900,40000,3000000,0,70,0,0
Haleyville Police Department,2023-08-01,Alabama,4293,AL06702,0,0,0,0,600000,0,600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,6,10,0,100,140000,1000000,100000000,4000,0,0,0,0,0,0,0,20000,0,0,300000,10,100000003,7000000,0,200,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,300000000,89,0,460000000,0,0,560000000,450000,95760000,136,600000000,134,1,1740,132360000,0,300000,4
Haleyville Police Department,2023-07-01,Alabama,4293,AL06702,0,0,0,0,0,0,0,0,0,20,20,10,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,254000000,7422,0,143000,0,4000000,7569,0,0,254,0,0,0,0,0,0,0,0,7,0,0,823000000,0,0,0,0,0,0,0,0,536000000,5140,0,0,930000000,0,0,0,0,0,0,6750,0,0,254,0,0,0,0,0,819000,0,7,0,0,823000000
Haleyville Police Department,2023-06-01,Alabama,4293,AL06702,0,0,0,0,0,274000,274000,0,366000,0,0,0,7700,10400,0,77,0,18177,0,0,0,0,0,0,0,0,4960000,0,0,0,0,0,0,0,0,0,0,800000000,0,0,0,0,0,0,4000,0,0,0,0,72200000,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,300000,0,0,1000,0,10000001,100,500,0,0,0
Haleyville Police Department,2023-05-01,Alabama,4293,AL06702,0,7000000,0,0,0,0,7000000,0,0,2300000,19457,0,0,0,5000,0,0,24457,0,1300000,0,1300000,0,0,0,0,0,650,0,0,0,0,0,100,10000,0,0,0,0,0,300,0,0,10000000,0,1665000,0,0,0,400,10000003,200000,80000,0,0,5000000,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Haleyville Police Department,2023-04-01,Alabama,4293,AL06702,0,40000,0,0,20000,0,60000,0,20000,0,30000,40000,0,10000,0,10000,100000,190000,90000,0,30000,120000,0,0,0,0,0,0,0,0,0,3550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,600000000,150000000,5,0,26103,157000,49507000,130,0,0,424000000,0,0,26260,0,0,177,0,0,0,0,750000000,0,0,0,82000,0,0,2220000,0,49207,0,6983,1,0,300000000,0,0,600
Haleyville Police Department,2023-03-01,Alabama,4293,AL06702,28,0,5000000,0,0,36,5000064,0,0,0,0,0,0,0,0,0,0,0,0,8920000,0,8920000,80,0,0,0,0,0,0,0,0,0,3408000,0,0,0,0,892000,0,0,0,0,0,0,0,30000000,0,6065,0,0,0,0,0,0,0,278500000,500000000,0,4578,0,0,0,0,0,0,0,0,0,8920000,0,0,0,0,0,0,10120,0,1,0,0,200000000,0,100000,0,1,0,1
