agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total
La Plata County Sheriff's Office,2017-01-01,Colorado,33948,CO03400,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6,6,5,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,752,4146,4928,4928,0,0,0,0,0,0,0,0,4928,249,252,435,1,112,0,0,0,3184,695,0,4928,0,0,0,0,0,0,0,0,0,0,0,0
La Plata County Sheriff's Office,2017-02-01,Colorado,33948,CO03400,5,1,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,2,0,7,9,0,0,0,0,0,0,0,0,9,0,0,0,0,1566,10106,0,0,0,0,11672,3729,0,0,0,0,0,0,0,0,0,0,1,0,5690,5691,24822,0,0,0,0,0,0,0,0,5691,249,0,2183,373,1094,2523,0,6588,7584,497,1,21092,0,0,0,0,0,0,0,2859,0,0,0,2859
La Plata County Sheriff's Office,2017-03-01,Colorado,33948,CO03400,1,1,0,1,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,644,2859,0,0,149,0,3652,14917,0,0,0,0,0,0,0,0,0,0,0,124,497,622,34107,0,0,0,0,0,0,0,0,622,0,0,1,2486,0,0,0,14917,1040,746,0,19191,0,0,0,0,497,0,0,13674,994,0,0,15165
La Plata County Sheriff's Office,2017-04-01,Colorado,33948,CO03400,2,2,0,0,0,0,4,1,1,2,0,0,0,0,0,0,0,0,1,4,10,15,1,0,0,0,0,0,0,0,14,0,0,0,0,3841,5668,0,0,0,0,9510,18646,0,0,0,0,0,0,0,0,0,0,0,393,13022,13415,60217,93,0,0,0,0,0,0,0,13322,348,1268,4085,3568,1032,3729,0,18646,2854,6041,0,41571,0,0,0,0,0,0,0,18646,1,0,0,18647
La Plata County Sheriff's Office,2017-05-01,Colorado,33948,CO03400,3,0,0,1,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,4,6,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,15193,0,0,0,0,15193,38684,0,0,0,0,0,0,0,0,0,0,0,547,13525,14072,106633,0,0,0,0,0,0,0,0,14072,561,1454,15714,963,267,2,0,37914,10017,311,746,67949,0,0,0,0,0,0,0,31077,0,0,0,31077
La Plata County Sheriff's Office,2017-06-01,Colorado,33948,CO03400,1,0,0,12,0,0,13,1,0,1,0,0,0,0,0,0,0,0,1,0,5,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4059,0,4059,4972,0,0,0,0,0,0,0,0,0,0,1,0,8266,8268,22271,0,0,0,0,0,0,0,0,8268,696,0,3729,808,1306,0,0,4972,5333,454,0,17299,0,0,1,0,0,0,0,0,3108,0,0,3109
La Plata County Sheriff's Office,2017-07-01,Colorado,33948,CO03400,3,1,0,0,1,0,5,4,0,0,0,0,0,0,0,0,0,0,3,1,5,9,0,0,0,0,0,0,0,0,9,0,0,0,0,1560,1162,0,0,0,0,2722,29834,0,0,0,0,0,0,0,0,0,0,4,137,12940,13081,75471,0,0,0,0,0,0,0,0,13081,0,4,0,0,1820,0,0,29835,12587,0,1392,45638,0,0,0,0,0,0,0,1,0,0,0,1
La Plata County Sheriff's Office,2017-08-01,Colorado,33948,CO03400,2,1,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,1,0,12,13,0,1,0,0,0,0,0,0,12,0,0,0,0,1989,2200,0,62,0,0,4251,28591,0,0,0,0,0,0,0,0,0,0,1,0,23960,23961,85394,0,1243,0,0,0,0,0,0,22718,0,0,2200,5657,435,0,0,28591,17434,870,1616,56803,0,0,0,0,0,0,0,24861,0,0,0,24861
La Plata County Sheriff's Office,2017-09-01,Colorado,33948,CO03400,2,0,0,2,2,0,6,2,0,1,0,0,0,0,0,0,0,0,0,1,5,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,559,0,4556,1,0,5116,16900,0,0,0,0,0,0,0,0,0,0,0,124,27021,27145,66061,0,0,0,0,0,0,0,0,27145,1461,0,1492,559,7789,10102,0,16900,10268,0,590,49161,0,0,0,0,0,854,0,0,8702,0,0,9556
La Plata County Sheriff's Office,2017-10-01,Colorado,33948,CO03400,3,1,0,1,0,0,5,4,0,1,0,0,0,0,0,0,0,0,0,2,8,10,0,1,0,0,0,0,0,0,9,0,0,0,0,0,6217,0,0,783,0,7000,65261,0,0,0,0,0,0,0,0,0,0,0,205,15829,16034,153557,0,746,0,0,0,0,0,0,15289,758,1,11188,0,0,0,0,65261,10639,0,448,88295,0,0,0,0,0,0,0,50344,25,0,0,50369
