county,state,year,num_pretrial_felons,num_convicted_felons,num_convicted_felony_sentenced_jail,num_parole_violators,num_parole_violators_new_charge,num_pretrial_misdemeanor,num_convicted_misdemeanor,num_bench_warrants,num_federal,num_pretrial_state_jail_felons,num_convicted_state_jail_felons_to_county_jail_time,num_convicted_state_jail_felons_to_state_jail_time,total_others,total_local,total_contract,total_population,total_capacity,percent_of_capacity,available_beds,num_pregnant_women,num_of_immigrant_detainer_inmates,num_of_immigrant_detainer_inmate_days,immigrant_detainer_cost_in_dollars
Andrews,Texas,2017-12-01,20,11,0,2,6,5,0,1,0,3,0,2,0,26,0,26,50,52,19,,,,
Andrews,Texas,2017-11-01,24,9,0,2,7,0,3,1,0,5,0,1,0,29,0,29,50,58,16,0,0,0,0
Andrews,Texas,2017-10-01,27,8,0,0,7,4,0,1,0,3,0,4,0,30,0,30,50,60,15,1,1,12,902.76
Andrews,Texas,2017-09-01,31,2,0,1,8,6,1,1,0,4,0,5,0,31,0,31,50,62,14,0,0,0,0
Andrews,Texas,2017-08-01,29,4,0,1,5,6,1,1,0,4,0,2,0,30,0,30,50,60,15,0,0,0,0
Andrews,Texas,2017-07-01,25,8,0,0,4,6,4,1,0,3,0,3,0,30,0,30,50,60,15,0,0,0,0
Andrews,Texas,2017-06-01,26,9,0,4,4,8,0,1,0,4,0,2,0,35,0,35,50,70,10,0,0,0,0
Andrews,Texas,2017-05-01,30,4,0,2,4,12,0,1,0,3,0,3,1,39,0,39,50,78,0,1,1,10,752.3
Andrews,Texas,2017-04-01,26,0,1,2,3,11,0,1,0,3,0,1,2,34,0,34,50,68,11,0,1,31,1395
Andrews,Texas,2017-03-01,19,6,0,5,3,8,0,1,0,1,0,1,1,28,0,28,50,56,17,0,1,28,1260
Andrews,Texas,2017-02-01,19,9,0,4,3,7,1,1,0,2,0,5,1,34,0,34,50,68,11,0,2,62,2790
Andrews,Texas,2017-01-01,24,1,1,6,3,8,1,1,0,0,0,3,1,28,0,28,50,56,17,0,1,31,1395
Andrews,Texas,2016-12-01,34,4,0,2,3,5,0,1,0,1,0,4,0,27,0,27,50,54,18,0,1,30,1350
Andrews,Texas,2016-11-01,39,7,0,0,3,8,2,1,0,5,0,1,0,30,0,30,50,60,15,1,1,31,1395
Andrews,Texas,2016-10-01,42,6,0,1,3,10,2,1,0,2,0,1,0,33,0,33,50,66,12,1,2,46,2070
Andrews,Texas,2016-09-01,41,8,0,0,4,8,0,1,0,4,0,0,0,31,0,31,50,62,14,0,2,61,2745
Andrews,Texas,2016-08-01,40,2,0,1,2,8,4,1,0,3,0,3,0,32,0,32,50,64,13,0,1,31,1395
Andrews,Texas,2016-07-01,32,0,0,4,2,4,3,2,0,0,0,2,3,20,0,20,50,40,25,0,1,30,1350
Andrews,Texas,2016-06-01,29,5,0,3,2,6,1,0,0,1,0,1,1,28,0,28,50,56,17,0,1,31,1395
Andrews,Texas,2016-05-01,28,1,0,1,2,12,1,0,0,5,0,0,0,37,0,37,50,74,0,0,1,30,1350
