county,state,year,num_pretrial_felons,num_convicted_felons,num_convicted_felony_sentenced_jail,num_parole_violators,num_parole_violators_new_charge,num_pretrial_misdemeanor,num_convicted_misdemeanor,num_bench_warrants,num_federal,num_pretrial_state_jail_felons,num_convicted_state_jail_felons_to_county_jail_time,num_convicted_state_jail_felons_to_state_jail_time,total_others,total_local,total_contract,total_population,total_capacity,percent_of_capacity,available_beds,num_pregnant_women,num_of_immigrant_detainer_inmates,num_of_immigrant_detainer_inmate_days,immigrant_detainer_cost_in_dollars
Tarrant,Texas,2017-12-01,1654,315,0,152,252,326,172,80,5,242,0,99,250,3542,5,3547,5015,70.73,967,,,,
Tarrant,Texas,2017-11-01,1613,301,0,145,255,329,177,70,4,279,0,130,412,3711,4,3715,5015,74.08,799,18,329,6919,276760
Tarrant,Texas,2017-10-01,1548,463,0,167,251,298,240,93,0,269,0,144,559,4032,0,4032,5015,80.4,482,7,322,7008,280320
Tarrant,Texas,2017-09-01,1608,335,0,178,259,299,202,83,8,304,0,121,457,3846,8,3854,5015,76.85,660,7,332,7255,290200
Tarrant,Texas,2017-08-01,1604,317,0,175,247,349,206,73,1,273,0,131,406,3781,1,3782,5015,75.41,732,8,350,7843,313720
Tarrant,Texas,2017-07-01,1602,297,0,139,251,339,240,75,0,294,0,91,457,3785,0,3785,5015,75.47,729,16,334,7414,296560
Tarrant,Texas,2017-06-01,1589,310,0,137,254,345,187,81,0,298,0,109,418,3728,0,3728,5015,74.34,786,13,313,7301,292040
Tarrant,Texas,2017-05-01,1501,301,0,150,236,271,218,79,1,278,0,82,521,3637,1,3638,5015,72.54,876,17,319,6978,279120
Tarrant,Texas,2017-04-01,1440,263,0,125,249,245,226,83,11,243,0,135,428,3437,11,3448,5015,68.75,1066,15,334,7448,297920
Tarrant,Texas,2017-03-01,1525,251,0,155,258,310,178,63,27,246,0,106,362,3454,27,3481,5015,69.41,1033,21,286,5696,227840
Tarrant,Texas,2017-02-01,1545,240,0,130,236,281,183,46,36,269,0,110,323,3363,36,3399,5015,67.78,1115,22,152,3485,133719.45
Tarrant,Texas,2017-01-01,1488,195,0,119,223,243,171,51,44,283,0,105,370,3248,44,3292,5015,65.64,1222,15,212,5058,194075.46
Tarrant,Texas,2016-12-01,1486,237,0,142,224,268,173,43,37,284,0,96,301,3254,37,3291,5015,65.62,1223,9,238,4966,190545.42
Tarrant,Texas,2016-11-01,1448,364,0,138,212,223,190,57,53,274,0,145,383,3434,53,3487,5015,69.53,1027,12,243,5451,209154.87
Tarrant,Texas,2016-10-01,1466,291,0,120,191,219,249,60,48,294,0,132,397,3419,48,3467,5015,69.13,1047,14,244,5569,213682.53
