county,state,year,avg_daily_pop_unsentenced_male,avg_daily_pop_unsentenced_female,avg_daily_pop_sentenced_male,avg_daily_pop_sentenced_female,avg_daily_pop_total_jurisdiction,avg_felony_inmate_unsentenced,avg_felony_inmate_sentenced,avg_felony_inmate_total,avg_misdemean_inmate_unsentenced,avg_misdemean_inmate_sentenced,avg_misdemean_inmate_total,highest_inmate_count,mental_heath_case_open_end_month,num_new_mental_health_cases,num_inmate_get_psych_meds,num_inmate_get_mental_heath_bed,num_inmates_seen_sick_call,num_doctor_occurrences,num_offsite_medical_appointment,num_dental_encounters,avg_inmate_get_sick_bed,avg_inmate_not_assign_housing,avg_own_inmate_housed_elsewhere,avg_fed_inmate_housed_contract,avg_state_inmate_housed_contract,avg_local_inmate_housed_contract,avg_inmate_wait_transport_prison,avg_inmate_in_hospital,total_num_persons_booked,tot_pretrial_release_lack_bed,tot_sentenced_release_lack_bed,total_juv_in_custody,adp_of_maximum_security_inmates,adp_of_medium_security_inmates,adp_of_minimum_security_inmates,avg_inmates_get_medical_bed,avg_inmates_get_mental_heath_bed,avg_inmate_need_reg_med_attent,avg_inmates_need_reg_ment_health
Tulare,California,2019-09-01,887,118,474,96,1575,714,405,1119,291,165,456,1631,761,334,374,2,1632,398,47,125,12,43,0,0,0,0,35,1,1759,660,0,0,,,,,,,
Tulare,California,2019-08-01,935,133,482,100,1650,940,512,1452,128,70,198,1699,641,371,395,2,1675,374,141,170,12,43,0,0,0,0,34,1,1982,596,0,0,,,,,,,
Tulare,California,2019-07-01,932,145,451,93,1621,948,479,1427,129,65,194,1668,697,338,341,2,1340,358,62,179,15,36,0,0,0,0,29,0,2013,544,0,0,,,,,,,
Tulare,California,2019-06-01,874,124,461,76,1535,878,473,1351,120,64,184,1574,613,311,330,2,1309,323,82,149,14,22,0,0,0,0,33,1,1873,623,0,0,,,,,,,
Tulare,California,2019-05-01,894,103,468,78,1543,878,469,1347,119,77,196,1566,623,284,331,5,1431,279,115,161,12,26,0,0,0,0,30,1,1764,492,0,0,,,,,,,
Tulare,California,2019-04-01,871,105,457,81,1514,859,473,1332,117,65,182,1559,644,302,322,2,1421,368,77,159,18,21,0,0,0,0,31,11,1629,455,0,0,,,,,,,
Tulare,California,2019-03-01,830,102,431,81,1444,821,454,1275,111,58,169,1475,566,318,280,0,1243,382,80,155,12,25,0,0,0,0,32,0,1705,554,0,0,,,,,,,
Tulare,California,2019-02-01,806,103,419,85,1413,800,443,1243,109,61,170,1446,527,244,534,1,1273,345,78,157,8,22,0,0,0,0,24,1,1418,452,0,0,,,,,,,
Tulare,California,2019-01-01,804,97,386,94,1381,793,422,1215,108,58,166,1462,449,298,202,1,1336,320,69,181,13,15,0,0,0,0,32,1,1561,473,0,0,,,,,,,
Tulare,California,2018-12-01,783,102,405,97,1387,779,442,1221,106,60,166,1467,292,268,308,0,1259,447,67,121,7,19,0,0,0,0,26,1,1526,592,0,0,,,,,,,
Tulare,California,2018-11-01,801,105,409,99,1414,797,449,1246,109,59,168,1503,571,264,308,0,1368,254,53,278,9,17,0,0,0,0,26,2,1446,514,0,0,,,,,,,
Tulare,California,2018-10-01,834,107,439,107,1487,828,481,1309,113,65,178,1540,680,298,305,1,1409,497,86,257,12,17,0,0,0,0,26,2,1538,577,0,0,,,,,,,
Tulare,California,2018-09-01,820,105,472,111,1508,813,513,1326,112,70,182,1584,643,184,250,0,1633,284,69,199,11,18,0,0,0,0,29,1,1396,461,0,0,,,,,,,
Tulare,California,2018-08-01,861,113,449,115,1538,857,496,1353,117,68,185,1606,692,249,180,1,1419,566,121,151,13,,0,0,0,0,31,0,1169,559,0,0,,,,,,,
Tulare,California,2018-07-01,864,106,448,115,1533,854,496,1350,116,67,183,1603,665,352,181,3,1067,1695,92,131,12,0,0,0,0,0,31,1,1699,562,0,0,,,,,,,
Tulare,California,2018-06-01,843,102,483,106,1534,831,519,1350,114,70,184,1601,208,116,184,4,704,274,50,71,18,0,0,0,0,0,39,1,1706,483,0,0,,,,,,,
Tulare,California,2018-05-01,858,115,466,95,1534,855,492,1347,118,69,187,1606,526,190,184,2,1213,326,39,153,13,0,0,0,0,0,38,2,1780,500,0,0,,,,,,,
Tulare,California,2018-04-01,865,112,447,91,1515,861,474,1335,116,64,180,1575,179,545,175,4,978,243,58,155,12,0,0,0,0,0,42,1,1763,512,0,0,,,,,,,
Tulare,California,2018-03-01,896,113,435,96,1540,888,468,1356,121,63,184,1603,556,233,173,1,808,355,67,103,13,0,0,0,0,0,39,1,1788,468,0,0,,,,,,,
Tulare,California,2018-02-01,937,119,440,96,1592,929,472,1401,127,64,191,1668,507,156,167,0,654,263,27,46,6,0,0,0,0,0,37,0,1421,342,0,0,,,,,,,
Tulare,California,2018-01-01,929,123,470,97,1619,926,499,1425,126,68,194,1693,531,214,180,12,714,273,65,273,12,0,0,0,0,0,3,1,1574,450,0,0,,,,,,,
Tulare,California,2017-12-01,957,118,450,91,1616,946,477,1423,129,64,193,1647,492,183,199,0,608,237,50,82,10,0,0,0,0,0,31,1,1448,322,0,0,,,,,,,
Tulare,California,2017-11-01,852,120,592,101,1665,855,609,1464,117,84,201,1699,411,160,216,1,482,212,72,95,13,0,0,0,0,0,30,1,1564,321,0,0,,,,,,,
Tulare,California,2017-10-01,737,95,751,133,1716,732,787,1519,100,97,197,1716,467,153,249,1,559,170,62,76,10,0,0,0,0,0,32,2,1582,357,0,0,,,,,,,
Tulare,California,2017-09-01,841,124,580,116,1661,849,612,1461,116,84,200,1723,468,142,306,1,619,223,86,112,13,0,0,0,0,0,21,1,1777,513,0,0,,,,,,,
Tulare,California,2017-08-01,867,119,583,130,1699,878,635,1513,108,78,186,1745,562,237,441,0,676,263,76,61,1,0,0,0,0,0,20,2,1774,495,0,0,,,,,,,
Tulare,California,2017-07-01,861,162,602,104,1729,910,536,1446,113,170,283,1758,493,100,354,0,704,167,88,67,0,2,0,0,0,0,24,2,1826,581,0,0,,,,,,,
Tulare,California,2017-06-01,831,108,593,128,1660,835,528,1363,104,193,297,1696,170,506,436,1,969,278,88,75,10,0,0,0,0,0,27,1,1800,483,0,0,,,,,,,
Tulare,California,2017-05-01,796,105,588,136,1625,801,644,1445,100,80,180,1640,374,223,463,2,954,139,66,109,17,0,0,0,0,0,22,1,1734,479,0,0,,,,,,,
Tulare,California,2017-04-01,756,104,599,125,1584,797,681,1478,63,43,106,1611,416,194,512,2,500,160,69,130,17,0,0,0,0,0,25,2,1704,468,0,0,,,,,,,
Tulare,California,2017-03-01,813,105,596,126,1640,836,643,1479,82,79,161,1657,174,444,382,1,454,130,84,126,15,0,0,0,0,0,30,1,1784,456,0,0,,,,,,,
Tulare,California,2017-02-01,788,108,546,112,1554,797,586,1383,99,72,171,1604,165,430,383,1,789,108,66,106,16,1,0,0,0,0,26,2,1541,424,0,0,,,,,,,
Tulare,California,2017-01-01,793,110,537,100,1540,804,567,1371,99,70,169,1571,447,190,440,1,1549,94,47,209,9,2,0,0,0,0,36,3,1678,408,0,0,,,,,,,
Tulare,California,2016-12-01,819,111,500,108,1538,791,507,1298,139,101,240,1550,408,184,408,2,1683,163,91,118,5,0,0,0,0,0,30,1,1418,430,0,0,,,,,,,
Tulare,California,2016-11-01,774,101,549,122,1546,753,577,1330,122,94,216,1600,479,193,377,2,1805,27,52,210,5,0,0,0,0,0,23,0,1518,360,0,0,,,,,,,
Tulare,California,2016-10-01,795,116,575,94,1580,783,575,1358,128,94,222,1602,341,7,341,1,1576,271,72,79,10,1,0,0,0,0,32,1,1619,408,0,0,,,,,,,
Tulare,California,2016-09-01,807,106,587,124,1624,776,604,1380,137,107,244,1659,299,0,299,4,1655,115,96,71,12,1,0,0,0,0,30,1,1720,462,0,0,,,,,,,
Tulare,California,2016-08-01,812,103,567,116,1598,641,717,1358,113,127,240,1622,357,85,357,2,1328,170,84,,13,1,0,0,0,0,30,1,1774,456,0,0,,,,,,,
Tulare,California,2016-07-01,819,103,564,112,1598,784,575,1359,138,101,239,1616,,,402,2,2160,255,60,154,16,1,0,0,0,0,24,1,1821,483,0,0,,,,,,,
